ID	Length	WT_18.Aligned.sortedByCoord.out
ENSG00000100296.14	6999	0.56
ENSG00000146858.8	3999	3.95
ENSG00000274383.1	4499	1.11
ENSG00000151611.17	5999	0.43
ENSG00000125910.6	4999	1.22
ENSG00000279277.2	3999	0.25
ENSG00000111786.10	7999	0.52
ENSG00000100364.19	4999	0.43
ENSG00000286912.1	10499	0.73
ENSG00000124575.7	5499	0.84
ENSG00000213700.3	9499	0.54
ENSG00000158050.5	4499	0.53
ENSG00000170949.18	5499	0.61
ENSG00000162869.16	14499	0.54
ENSG00000169251.13	4999	0.34
ENSG00000133805.16	5499	0.69
ENSG00000291120.1	4499	0.62
ENSG00000263961.8	10499	0.32
ENSG00000173145.11	3999	0.83
ENSG00000272606.2	9499	0.95
ENSG00000289562.2	3999	0.39
ENSG00000038210.14	6499	1.31
ENSG00000197451.12	3999	0.56
ENSG00000143799.14	5499	0.39
ENSG00000204434.6	19499	1.71
ENSG00000267579.1	6499	0.8
ENSG00000113456.20	4999	0.41
ENSG00000178567.8	12999	1.03
ENSG00000168137.20	16499	0.57
ENSG00000054967.13	24999	1.44
ENSG00000203995.11	8499	1.83
ENSG00000272599.2	10999	0.5
ENSG00000150756.14	5499	0.79
ENSG00000291136.1	7499	0.54
ENSG00000090661.12	3999	1.11
ENSG00000270802.2	16999	1.1
ENSG00000114850.7	15999	0.87
ENSG00000108639.8	3999	1.2
ENSG00000234883.7	12999	6.54
ENSG00000185404.17	4499	0.79
ENSG00000225377.6	5499	1.08
ENSG00000225519.1	5499	0.95
ENSG00000147164.12	3999	0.99
ENSG00000075131.10	3999	1.41
ENSG00000173614.14	4499	0.4
ENSG00000168288.13	4499	0.36
ENSG00000153048.11	9499	0.44
ENSG00000160193.12	4999	0.9
ENSG00000226659.2	4499	1.14
ENSG00000010244.19	25999	1.54
ENSG00000175893.12	9499	1.05
ENSG00000125037.13	3999	0.57
ENSG00000108788.12	4499	0.42
ENSG00000188313.13	5499	0.84
ENSG00000234705.3	5999	0.77
ENSG00000228474.6	13999	1.08
ENSG00000119408.17	5999	21.17
ENSG00000241859.8	3999	0.99
ENSG00000100426.7	7499	0.43
ENSG00000136237.20	11499	0.76
ENSG00000113812.14	8499	2.31
ENSG00000100162.15	11499	0.74
ENSG00000196081.10	3999	0.41
ENSG00000171206.16	4999	0.41
ENSG00000152256.14	7499	0.92
ENSG00000197888.3	13999	1.07
ENSG00000165118.15	3999	0.56
ENSG00000258572.1	3999	0.96
ENSG00000197903.8	5499	0.78
ENSG00000112679.15	9999	1.43
ENSG00000213672.8	5999	0.57
ENSG00000167258.16	5499	0.57
ENSG00000169299.14	4999	0.56
ENSG00000274422.1	8999	0.63
ENSG00000239407.5	12499	1.52
ENSG00000198839.10	4499	0.5
ENSG00000226779.1	5499	1.68
ENSG00000253522.6	3999	0.98
ENSG00000132842.15	9499	0.84
ENSG00000114021.12	10999	1.16
ENSG00000147905.18	3999	0.22
ENSG00000158859.10	4999	0.81
ENSG00000185433.11	5999	0.69
ENSG00000187987.10	10499	1.41
ENSG00000266017.1	4999	1.61
ENSG00000120963.12	10999	0.56
ENSG00000130303.14	11999	1.28
ENSG00000166169.17	3999	0.32
ENSG00000068079.8	3999	0.58
ENSG00000271936.1	4499	0.58
ENSG00000103550.14	7499	0.61
ENSG00000178935.5	10499	0.56
ENSG00000267312.1	8499	0.74
ENSG00000280411.1	4499	1.54
ENSG00000115165.10	21499	3.31
ENSG00000102390.11	15499	0.6
ENSG00000291118.1	3999	0.52
ENSG00000105875.15	5499	0.48
ENSG00000288772.2	5999	0.61
ENSG00000127191.18	8499	0.51
ENSG00000108064.11	6999	0.69
ENSG00000100557.10	14499	1.27
ENSG00000102158.22	4999	0.8
ENSG00000165983.15	3999	1.23
ENSG00000092871.17	3999	0.34
ENSG00000138303.19	3999	0.6
ENSG00000228427.5	7499	0.61
ENSG00000135679.27	4999	1.12
ENSG00000287265.1	9999	1.55
ENSG00000116815.16	4499	0.54
ENSG00000279846.1	10999	1.13
ENSG00000159388.6	3999	0.74
ENSG00000115839.19	7499	0.48
ENSG00000055044.11	6999	0.56
ENSG00000138166.6	4499	0.41
ENSG00000241258.7	6999	2.47
ENSG00000102144.15	5999	1.43
ENSG00000122359.18	4999	1.03
ENSG00000196584.4	4999	1.06
ENSG00000230795.3	5999	0.87
ENSG00000185515.16	5999	1.78
ENSG00000224220.1	6999	4.49
ENSG00000089094.20	7499	0.67
ENSG00000116133.13	4999	0.33
ENSG00000152213.4	4999	0.52
ENSG00000146909.8	3999	0.36
ENSG00000087008.16	4499	0.5
ENSG00000225675.2	4499	0.79
ENSG00000131378.14	9499	0.86
ENSG00000275638.1	6499	0.83
ENSG00000116120.11	4999	0.47
ENSG00000275418.1	7999	3.02
ENSG00000160229.13	6499	1.26
ENSG00000167604.15	3999	0.69
ENSG00000178381.12	3999	0.51
ENSG00000254887.2	5499	0.36
ENSG00000286546.1	7499	3.25
ENSG00000185090.15	4999	0.65
ENSG00000287733.1	9499	10.06
ENSG00000118816.11	4499	0.37
ENSG00000289053.2	8999	0.64
ENSG00000111196.10	4999	1.4
ENSG00000293076.1	6499	1.32
ENSG00000229267.3	4999	0.95
ENSG00000028116.18	3999	6.02
ENSG00000240143.1	5499	0.65
ENSG00000150977.11	7999	2.34
ENSG00000125772.14	3999	0.53
ENSG00000158711.14	3999	0.47
ENSG00000132436.13	8999	0.94
ENSG00000164241.14	8999	0.92
ENSG00000197713.15	7999	1.66
ENSG00000075856.12	3999	0.34
ENSG00000121594.12	13999	3.5
ENSG00000107263.19	14999	0.78
ENSG00000237638.3	25499	1.93
ENSG00000285554.1	7499	0.93
ENSG00000121931.16	4499	0.57
ENSG00000135763.10	5999	0.54
ENSG00000237522.1	4999	0.49
ENSG00000156599.11	4999	0.47
ENSG00000104671.8	3999	0.71
ENSG00000100100.13	3999	0.67
ENSG00000257642.1	12499	1.65
ENSG00000249049.1	6999	0.81
ENSG00000141349.10	4999	0.39
ENSG00000106153.13	3999	1.19
ENSG00000132465.12	5499	0.43
ENSG00000133275.16	8999	1.09
ENSG00000213413.3	14499	1.62
ENSG00000178921.14	8999	0.79
ENSG00000221955.11	12999	0.71
ENSG00000160392.14	4999	0.69
ENSG00000109971.14	3999	0.53
ENSG00000189144.15	6499	1.02
ENSG00000204110.7	4999	1.0
ENSG00000186532.12	6499	2.13
ENSG00000149084.13	10999	2.01
ENSG00000176142.13	5999	0.38
ENSG00000166295.9	4499	0.5
ENSG00000132603.15	3999	0.74
ENSG00000145901.16	3999	0.59
ENSG00000105246.6	9999	5.3
ENSG00000134330.19	3999	0.96
ENSG00000184445.12	5499	0.66
ENSG00000197265.9	16999	0.54
ENSG00000262454.4	3999	0.27
ENSG00000233912.1	5999	0.54
ENSG00000185947.15	6499	0.92
ENSG00000225217.1	5999	0.77
ENSG00000287815.2	4499	0.47
ENSG00000275052.5	5999	0.41
ENSG00000197043.15	6999	1.71
ENSG00000108599.15	4999	0.73
ENSG00000185238.13	4499	0.54
ENSG00000090487.11	11499	3.04
ENSG00000183684.8	3999	0.53
ENSG00000128891.17	4999	1.13
ENSG00000185156.6	3999	0.57
ENSG00000183808.12	13499	1.38
ENSG00000162241.13	3999	1.44
ENSG00000073605.19	5499	0.43
ENSG00000123352.18	6499	0.46
ENSG00000118557.16	3999	0.4
ENSG00000241634.1	4499	1.54
ENSG00000101109.13	11999	0.8
ENSG00000230155.8	11999	1.23
ENSG00000101350.8	6499	0.45
ENSG00000188725.8	5999	1.5
ENSG00000135372.10	8999	0.59
ENSG00000116903.7	3999	0.99
ENSG00000234616.9	8499	0.57
ENSG00000060237.19	16499	0.54
ENSG00000163568.16	8499	2.26
ENSG00000103653.17	4499	0.7
ENSG00000164933.13	8999	0.92
ENSG00000285744.1	5999	1.33
ENSG00000000460.17	10499	0.82
ENSG00000089280.19	3999	1.19
ENSG00000115514.12	7999	1.14
ENSG00000012817.16	9999	0.83
ENSG00000272462.4	3999	0.33
ENSG00000135185.12	4499	1.81
ENSG00000184988.8	8499	4.03
ENSG00000132275.11	6999	0.53
ENSG00000276116.2	4999	0.5
ENSG00000002919.15	4499	0.95
ENSG00000290931.1	11499	1.77
ENSG00000186635.16	6999	0.47
ENSG00000291143.1	27999	1.42
ENSG00000166888.12	3999	0.35
ENSG00000053371.13	10999	0.8
ENSG00000266490.1	4999	0.73
ENSG00000158457.6	5999	0.49
ENSG00000224950.2	7499	1.94
ENSG00000116874.12	11499	0.57
ENSG00000290078.1	9999	0.76
ENSG00000133818.14	17999	0.76
ENSG00000137713.16	11499	0.76
ENSG00000136874.11	3999	0.68
ENSG00000241529.3	5499	0.55
ENSG00000149925.22	3999	0.59
ENSG00000251952.1	8999	1.01
ENSG00000074266.23	4999	0.61
ENSG00000227598.1	11999	1.05
ENSG00000023902.14	3999	0.53
ENSG00000289082.1	6999	1.13
ENSG00000235852.1	3999	1.21
ENSG00000152689.18	7999	1.85
ENSG00000135912.11	5499	0.4
ENSG00000243960.1	10499	0.66
ENSG00000180992.7	10999	0.46
ENSG00000284343.1	3999	0.48
ENSG00000290537.1	7999	0.4
ENSG00000290770.1	7999	0.34
ENSG00000230107.1	4999	1.13
ENSG00000169951.10	5499	0.5
ENSG00000177556.12	19499	1.81
ENSG00000271361.1	4499	2.44
ENSG00000205056.9	17499	0.56
ENSG00000290165.1	5499	0.94
ENSG00000130429.16	4499	1.8
ENSG00000104131.13	6499	1.58
ENSG00000277369.2	4499	0.62
ENSG00000161791.14	6999	0.49
ENSG00000145287.11	3999	12.89
ENSG00000290085.1	13499	1.63
ENSG00000154262.13	6999	1.71
ENSG00000168259.17	7499	0.56
ENSG00000136273.13	7999	0.95
ENSG00000143067.5	11499	0.56
ENSG00000101473.17	4499	0.43
ENSG00000290100.1	6999	0.57
ENSG00000289567.2	7999	0.61
ENSG00000232104.5	3999	1.67
ENSG00000277039.1	4499	0.39
ENSG00000163961.4	7499	0.62
ENSG00000139190.17	10499	1.37
ENSG00000163565.20	3999	0.43
ENSG00000124151.19	9999	0.57
ENSG00000205089.8	3999	0.63
ENSG00000069493.15	6499	0.55
ENSG00000196152.10	4499	2.41
ENSG00000156735.11	11499	0.63
ENSG00000109458.10	4499	0.42
ENSG00000162959.14	6999	0.71
ENSG00000275074.2	5999	1.03
ENSG00000198498.10	10999	1.19
ENSG00000164975.16	5499	0.95
ENSG00000121089.4	5999	1.46
ENSG00000169972.13	4999	0.85
ENSG00000164574.16	4999	0.52
ENSG00000279369.1	3999	0.72
ENSG00000289155.2	5999	0.51
ENSG00000197813.6	3999	0.73
ENSG00000162139.10	3999	0.93
ENSG00000110777.12	10499	1.39
ENSG00000126767.18	4999	0.67
ENSG00000234614.1	5999	1.69
ENSG00000079246.16	13999	2.44
ENSG00000107185.10	7499	1.3
ENSG00000111850.11	6999	0.5
ENSG00000265491.5	5499	0.64
ENSG00000196743.9	3999	4.2
ENSG00000180357.10	10499	0.6
ENSG00000143119.14	17499	2.56
ENSG00000175115.13	5999	0.85
ENSG00000167625.12	6999	1.4
ENSG00000290989.1	6999	0.99
ENSG00000275801.1	12999	1.05
ENSG00000129187.15	6999	0.4
ENSG00000184708.18	4999	0.57
ENSG00000104951.16	10999	1.14
ENSG00000175482.9	5999	0.44
ENSG00000198586.14	7499	0.46
ENSG00000160305.18	4499	0.51
