ID	Length	WT_08.Aligned.sortedByCoord.out
ENSG00000136932.15	3999	0.4
ENSG00000292979.1	5499	1.1
ENSG00000280758.1	6999	0.34
ENSG00000227090.1	19999	0.66
ENSG00000090661.12	3999	0.73
ENSG00000291143.1	7499	1.61
ENSG00000146535.14	6999	0.52
ENSG00000198642.7	6999	1.27
ENSG00000253522.6	4499	1.15
ENSG00000116791.14	5999	0.95
ENSG00000136936.11	10499	1.04
ENSG00000162594.17	4499	0.57
ENSG00000102390.11	15999	0.76
ENSG00000261766.1	6999	0.84
ENSG00000232104.5	12999	3.24
ENSG00000163507.15	5499	1.07
ENSG00000291069.1	3999	0.38
ENSG00000237190.4	4499	0.36
ENSG00000175115.13	3999	0.64
ENSG00000090487.11	11499	2.96
ENSG00000162924.16	11999	1.36
ENSG00000199325.1	4999	0.38
ENSG00000170364.13	3999	0.46
ENSG00000104671.8	9499	0.49
ENSG00000105246.6	10499	5.57
ENSG00000249685.1	7999	0.63
ENSG00000155463.14	3999	0.47
ENSG00000229267.3	4999	1.23
ENSG00000125657.5	4499	0.41
ENSG00000178567.8	12999	0.76
ENSG00000275801.1	17499	1.74
ENSG00000258181.1	5499	0.45
ENSG00000267579.1	6999	1.51
ENSG00000235852.1	6999	0.94
ENSG00000103550.14	7999	0.59
ENSG00000185433.11	11499	0.95
ENSG00000154310.17	4999	2.26
ENSG00000142676.14	4999	0.28
ENSG00000172667.11	11999	0.57
ENSG00000173145.11	4999	0.79
ENSG00000227403.3	3999	0.65
ENSG00000121089.4	28500	1.69
ENSG00000139133.7	7499	1.52
ENSG00000048544.6	18499	0.63
ENSG00000290292.10	7999	0.54
ENSG00000197903.8	7499	0.53
ENSG00000108788.12	3999	0.28
ENSG00000187742.15	7499	0.9
ENSG00000186532.12	6499	1.44
ENSG00000241490.1	4499	0.35
ENSG00000274925.1	3999	0.35
ENSG00000242444.4	5499	1.95
ENSG00000230795.3	4499	1.08
ENSG00000186638.17	6499	0.72
ENSG00000054967.13	20999	1.11
ENSG00000168116.14	11499	0.73
ENSG00000132275.11	6499	0.51
ENSG00000123146.20	4999	0.31
ENSG00000246790.2	13999	1.35
ENSG00000248866.1	4999	0.94
ENSG00000288772.2	4999	0.72
ENSG00000290989.1	7999	0.98
ENSG00000167083.7	3999	0.34
ENSG00000253666.4	7499	0.76
ENSG00000116120.11	8999	0.81
ENSG00000175309.15	3999	0.79
ENSG00000178229.8	3999	0.71
ENSG00000127311.10	4499	1.74
ENSG00000108639.8	3999	0.97
ENSG00000259326.1	4499	0.23
ENSG00000226659.2	5999	0.72
ENSG00000130303.14	6999	0.91
ENSG00000272982.1	5999	0.35
ENSG00000026103.25	3999	0.39
ENSG00000079246.16	10499	2.72
ENSG00000140950.16	3999	0.43
ENSG00000156587.16	16499	1.09
ENSG00000170222.12	3999	0.48
ENSG00000270804.2	5499	1.11
ENSG00000100557.10	14499	1.16
ENSG00000259421.1	5999	1.6
ENSG00000251952.1	12999	1.43
ENSG00000226107.1	3999	0.54
ENSG00000233695.2	4499	0.44
ENSG00000148219.18	16499	0.79
ENSG00000288818.1	6499	0.49
ENSG00000119314.16	15499	0.58
ENSG00000119401.11	6999	1.24
ENSG00000087008.16	5499	0.32
ENSG00000116874.12	4999	1.04
ENSG00000141027.23	4999	0.49
ENSG00000128891.17	4999	0.76
ENSG00000180626.10	5499	0.92
ENSG00000137500.10	13999	0.59
ENSG00000289923.1	14999	0.5
ENSG00000119509.13	11999	1.88
ENSG00000239407.5	10499	1.97
ENSG00000235947.1	11999	1.08
ENSG00000099968.18	3999	0.52
ENSG00000221955.11	12999	0.52
ENSG00000049249.10	5999	0.63
ENSG00000102158.22	4499	0.5
ENSG00000183808.12	13499	1.7
ENSG00000116771.6	5999	0.65
ENSG00000289226.2	3999	0.47
ENSG00000275418.1	7999	3.83
ENSG00000122965.11	5499	0.3
ENSG00000247134.8	3999	0.56
ENSG00000000460.17	5499	0.93
ENSG00000167625.12	4999	0.88
ENSG00000177556.12	18499	1.76
ENSG00000287697.1	5999	0.55
ENSG00000137713.16	11499	0.53
ENSG00000159388.6	5499	0.5
ENSG00000257242.9	3999	0.57
ENSG00000189362.12	5499	0.71
ENSG00000158050.5	3999	0.75
ENSG00000069493.15	6999	0.54
ENSG00000290085.1	11999	1.69
ENSG00000116830.12	7499	0.39
ENSG00000291283.1	6499	1.95
ENSG00000137054.16	10601	4.91
ENSG00000291033.1	3999	2.1
ENSG00000283125.1	4499	0.3
ENSG00000213854.3	4499	0.64
ENSG00000290770.1	4999	0.76
ENSG00000237424.1	3999	0.45
ENSG00000152455.16	10499	1.51
ENSG00000187987.10	10499	1.81
ENSG00000136870.11	4999	0.73
ENSG00000196152.10	4499	4.61
ENSG00000224877.4	5499	0.48
ENSG00000289526.2	6499	0.78
ENSG00000291079.1	3999	0.57
ENSG00000250413.1	6999	0.69
ENSG00000107185.10	31999	1.56
ENSG00000136048.14	28499	1.1
ENSG00000122359.18	6499	0.7
ENSG00000291120.1	7999	0.63
ENSG00000290888.1	7999	0.44
ENSG00000163257.11	6999	1.23
ENSG00000234705.3	5999	1.18
ENSG00000289303.2	6999	0.51
ENSG00000227598.1	7999	0.95
ENSG00000163568.16	6999	1.54
ENSG00000224672.4	4499	0.5
ENSG00000189007.16	6499	0.31
ENSG00000133111.4	4499	0.46
ENSG00000167721.11	4499	0.89
ENSG00000198624.13	11999	1.01
ENSG00000271022.1	7999	0.56
ENSG00000157593.20	5499	1.78
ENSG00000145850.9	6499	1.01
ENSG00000149634.5	4499	1.17
ENSG00000161980.6	6499	0.59
ENSG00000226859.1	7499	1.9
ENSG00000184374.3	4499	0.55
ENSG00000257222.1	18499	0.71
ENSG00000198833.7	5499	0.49
ENSG00000287920.1	14499	1.17
ENSG00000138138.14	3999	0.6
ENSG00000156171.15	3999	0.25
ENSG00000243960.1	4499	0.62
ENSG00000228474.6	8999	1.06
ENSG00000120725.13	6499	0.69
ENSG00000289053.2	3999	0.41
ENSG00000118363.13	7499	0.69
ENSG00000269921.1	8499	0.69
ENSG00000234741.10	7499	0.43
ENSG00000133818.14	4999	0.3
ENSG00000135185.12	4999	1.21
ENSG00000115514.12	7999	1.09
ENSG00000112996.11	8499	1.09
ENSG00000229273.1	4499	0.96
ENSG00000232271.1	6999	1.6
ENSG00000123992.20	3999	0.8
ENSG00000149084.13	4499	2.79
ENSG00000189144.15	6999	0.98
ENSG00000100100.13	3999	0.32
ENSG00000291118.1	3999	0.42
ENSG00000289972.1	3999	0.39
ENSG00000237522.1	3999	0.6
ENSG00000285744.1	6999	1.29
ENSG00000127191.18	8499	0.75
ENSG00000129187.15	7499	0.51
ENSG00000136874.11	7999	1.03
ENSG00000185090.15	4499	0.6
ENSG00000236352.1	3999	0.72
ENSG00000223290.1	7499	1.1
ENSG00000184445.12	7999	0.58
ENSG00000107036.12	17499	0.7
ENSG00000136273.13	7999	1.35
ENSG00000100104.13	3999	0.58
ENSG00000123600.21	4499	0.69
ENSG00000169299.14	8499	0.46
ENSG00000114021.12	9999	1.12
ENSG00000267257.1	26999	1.53
ENSG00000275454.1	3999	0.42
ENSG00000115165.10	22499	2.63
ENSG00000196670.14	3999	1.09
ENSG00000256262.3	4999	1.16
ENSG00000172728.16	8999	0.77
ENSG00000178057.15	5499	0.83
ENSG00000175556.17	3999	0.39
ENSG00000289082.1	6999	2.22
ENSG00000288899.1	10499	2.37
ENSG00000165119.22	3999	0.41
ENSG00000136738.15	7999	0.53
ENSG00000272195.1	3999	0.39
ENSG00000126953.8	4999	2.34
ENSG00000138303.19	3999	0.45
ENSG00000141428.17	4999	0.44
ENSG00000132842.15	6999	0.47
ENSG00000132436.13	7999	1.07
ENSG00000282221.1	3999	0.52
ENSG00000162241.13	4499	1.3
ENSG00000197044.11	6999	1.3
ENSG00000197888.3	13999	1.48
ENSG00000153044.10	4999	0.77
ENSG00000156599.11	3999	0.64
ENSG00000027869.12	3999	0.24
ENSG00000056558.11	6999	4.86
ENSG00000132199.20	4499	0.8
ENSG00000293389.1	8499	0.71
ENSG00000169972.13	6499	0.73
ENSG00000238058.2	3999	0.58
ENSG00000122224.18	5499	0.54
ENSG00000165983.15	3999	1.05
ENSG00000154124.6	16999	2.86
ENSG00000290165.1	8499	0.74
ENSG00000225377.6	4999	0.48
ENSG00000287733.1	9499	6.69
ENSG00000136842.14	3999	0.38
ENSG00000133275.16	8999	0.98
ENSG00000113812.14	8499	1.82
ENSG00000113522.14	5999	0.53
ENSG00000213413.3	13499	1.22
ENSG00000272606.2	12499	0.86
ENSG00000197451.12	8999	0.33
ENSG00000130368.7	5999	0.68
ENSG00000160049.12	6499	0.51
ENSG00000164975.16	5999	1.5
ENSG00000289836.1	4999	0.75
ENSG00000135763.10	9499	0.5
ENSG00000124243.19	5499	1.2
ENSG00000173588.16	6499	0.44
ENSG00000274383.1	6499	0.68
ENSG00000173535.15	4499	0.5
ENSG00000119760.16	3999	0.8
ENSG00000241859.8	3999	1.88
ENSG00000272699.1	7999	0.43
ENSG00000288771.2	5499	2.64
ENSG00000289378.1	9999	0.78
ENSG00000128944.14	4999	0.79
ENSG00000186063.13	5999	0.7
ENSG00000119396.12	4999	0.52
ENSG00000185515.16	6999	1.43
ENSG00000125534.10	3999	0.44
ENSG00000134330.19	4499	1.08
ENSG00000235366.3	18999	2.74
ENSG00000164241.14	5999	0.87
ENSG00000185404.17	4499	0.97
ENSG00000112679.15	10499	1.07
ENSG00000274422.1	7999	0.72
ENSG00000104442.10	7999	0.45
ENSG00000269106.1	3999	0.42
ENSG00000147601.15	4499	0.32
ENSG00000224950.2	7999	1.89
ENSG00000184988.8	5499	2.65
ENSG00000119403.15	5999	0.64
ENSG00000290924.1	4499	0.5
ENSG00000175893.12	6999	2.01
ENSG00000164933.13	7499	0.83
ENSG00000136463.9	3999	0.61
ENSG00000198612.11	6999	1.03
ENSG00000012817.16	11999	1.02
ENSG00000228192.10	5499	0.91
ENSG00000121594.12	9999	4.87
ENSG00000287265.1	9999	1.77
ENSG00000198171.13	6499	0.83
ENSG00000197713.15	7999	1.77
ENSG00000212978.6	3999	0.67
ENSG00000095627.10	3999	0.41
