ID	Length	dBGLF5_04.Aligned.sortedByCoord.out
ENSG00000068784.13	3999	0.68
ENSG00000111252.11	4999	0.59
ENSG00000121774.18	4999	0.8
ENSG00000237522.1	4999	0.6
ENSG00000198586.14	7999	0.64
ENSG00000228536.3	6499	0.55
ENSG00000130733.11	4999	1.25
ENSG00000111224.14	8499	0.44
ENSG00000114638.8	3999	0.69
ENSG00000287802.1	3999	0.64
ENSG00000290935.1	3999	0.75
ENSG00000234984.1	3999	0.77
ENSG00000152683.14	6499	0.63
ENSG00000164070.12	12499	0.83
ENSG00000197451.12	6499	0.85
ENSG00000118407.15	3999	0.57
ENSG00000236068.2	4499	0.66
ENSG00000224950.2	5999	0.79
ENSG00000236838.2	5999	0.55
ENSG00000149124.11	3999	0.84
ENSG00000182634.9	5499	0.56
ENSG00000287870.1	8499	1.14
ENSG00000134575.13	4499	0.75
ENSG00000082068.9	4499	0.45
ENSG00000104147.9	23999	1.72
ENSG00000161664.7	10499	0.66
ENSG00000236204.7	3999	0.34
ENSG00000000457.14	4999	0.93
ENSG00000218226.1	9999	1.02
ENSG00000259595.1	5499	0.48
ENSG00000175467.15	7499	0.98
ENSG00000254717.3	3999	0.51
ENSG00000290474.1	4499	0.74
ENSG00000286546.1	7499	0.86
ENSG00000205659.12	8999	0.81
ENSG00000116745.7	9499	0.83
ENSG00000164253.14	9999	0.92
ENSG00000186765.12	8499	0.47
ENSG00000250155.3	4999	0.46
ENSG00000242121.3	7999	0.81
ENSG00000270900.1	6999	0.47
ENSG00000172901.21	3999	0.39
ENSG00000168126.3	12499	1.26
ENSG00000258072.2	6499	0.88
ENSG00000175066.16	3999	0.84
ENSG00000116560.12	7499	1.33
ENSG00000218233.1	6499	0.77
ENSG00000283601.1	4999	0.42
ENSG00000175619.3	8499	0.51
ENSG00000257629.1	4499	0.43
ENSG00000224286.6	5499	0.43
ENSG00000230322.1	5499	1.63
ENSG00000276071.1	4499	0.53
ENSG00000109771.16	5499	0.53
ENSG00000265739.1	4499	0.56
ENSG00000156076.10	6999	0.51
ENSG00000056558.11	4999	3.91
ENSG00000180098.9	4999	2.3
ENSG00000225233.2	3999	0.53
ENSG00000156587.16	5999	0.67
ENSG00000251381.8	5499	0.27
ENSG00000223993.2	4999	1.39
ENSG00000136436.15	7999	1.63
ENSG00000287173.1	5999	0.45
ENSG00000234810.4	5999	0.41
ENSG00000163046.16	7999	0.57
ENSG00000180828.3	4499	0.79
ENSG00000176532.4	4499	0.43
ENSG00000287733.1	9999	1.97
ENSG00000265678.1	21499	2.01
ENSG00000122566.22	10499	2.67
ENSG00000267592.1	3999	0.8
ENSG00000188324.4	4499	2.35
ENSG00000227995.1	4999	0.63
ENSG00000288024.1	3999	0.4
ENSG00000104237.11	7999	0.68
ENSG00000278948.1	6999	2.33
ENSG00000224595.1	3999	0.71
ENSG00000104131.13	3999	0.57
ENSG00000113716.13	3999	0.37
ENSG00000271580.1	4499	0.38
ENSG00000170819.5	3999	0.64
ENSG00000180329.14	10999	0.81
ENSG00000064995.19	7499	0.9
ENSG00000286316.1	3999	0.47
ENSG00000261096.1	4499	0.59
ENSG00000144357.18	10499	0.76
ENSG00000219257.2	4499	0.35
ENSG00000149657.20	6999	1.74
ENSG00000201900.1	3999	0.61
ENSG00000219770.1	8999	1.12
ENSG00000136861.19	4999	0.96
ENSG00000255138.1	4499	0.47
ENSG00000286294.2	5999	0.41
ENSG00000237074.2	4999	0.75
ENSG00000223813.5	3999	0.36
ENSG00000261253.2	4499	0.76
ENSG00000132842.15	4999	0.78
ENSG00000255487.1	6999	0.75
ENSG00000176463.14	6999	0.81
ENSG00000135426.16	5499	0.86
ENSG00000286845.1	6999	0.42
ENSG00000238410.1	3999	0.55
ENSG00000168131.4	3999	0.35
ENSG00000066933.17	4999	0.54
ENSG00000137054.16	4499	0.65
ENSG00000255151.2	3999	0.88
ENSG00000286013.1	4499	1.57
ENSG00000230096.1	3999	0.37
ENSG00000152455.16	9999	1.12
ENSG00000077232.19	3999	0.91
ENSG00000121390.19	5999	0.55
ENSG00000119689.15	8999	0.72
ENSG00000022840.17	4999	0.9
ENSG00000133026.14	3999	1.01
ENSG00000204361.10	6999	1.91
ENSG00000008952.17	9499	1.41
ENSG00000236844.1	9499	0.83
ENSG00000108306.13	7999	0.68
ENSG00000176641.11	3999	0.57
ENSG00000232218.1	4999	0.54
ENSG00000266933.2	7999	2.48
ENSG00000053372.5	6499	1.34
ENSG00000201491.1	5999	2.26
ENSG00000271991.3	5499	0.75
ENSG00000175556.17	4499	0.67
ENSG00000099968.18	4499	0.83
ENSG00000117501.15	5499	0.97
ENSG00000278874.1	11499	0.62
ENSG00000185238.13	5999	0.84
ENSG00000038427.16	3999	0.41
ENSG00000292256.1	3999	0.77
ENSG00000236226.1	5499	0.49
ENSG00000171503.13	9499	1.03
ENSG00000288818.1	12999	0.89
ENSG00000293268.1	3999	0.75
ENSG00000264345.2	4499	0.47
ENSG00000235514.1	3999	0.62
ENSG00000241890.1	4499	0.53
ENSG00000264622.1	3999	0.42
ENSG00000134001.15	4499	0.48
ENSG00000137496.19	13999	0.84
ENSG00000200278.1	8999	0.76
ENSG00000179088.16	4999	0.59
ENSG00000115486.13	3999	1.83
ENSG00000113595.15	5499	0.71
ENSG00000173726.11	4499	0.57
ENSG00000293360.1	5499	0.57
ENSG00000226465.5	5499	0.39
ENSG00000264997.1	6499	1.05
ENSG00000289060.1	5499	0.49
ENSG00000215720.4	3999	0.47
ENSG00000285553.1	8999	0.55
ENSG00000241490.1	4499	0.65
ENSG00000277895.1	4499	0.81
ENSG00000087302.9	9999	0.6
ENSG00000263080.1	5499	0.43
ENSG00000125534.10	7499	0.51
ENSG00000163521.16	4999	0.41
ENSG00000151150.22	3999	0.55
ENSG00000287663.1	4499	0.29
ENSG00000196152.10	4499	1.3
ENSG00000184937.16	3999	0.48
ENSG00000291022.1	5499	0.39
ENSG00000216708.1	4999	0.52
ENSG00000291008.1	3999	0.71
ENSG00000293077.1	8999	0.7
ENSG00000173588.16	4999	0.37
ENSG00000230836.1	3999	0.62
ENSG00000113593.12	4499	0.42
ENSG00000163660.12	8499	1.0
ENSG00000200379.1	5499	0.52
ENSG00000268845.1	6999	0.39
ENSG00000228872.2	5499	0.81
ENSG00000286545.1	6499	0.51
ENSG00000255733.6	3999	0.6
ENSG00000134569.10	8999	0.73
ENSG00000286745.1	3999	0.3
ENSG00000270241.1	6999	0.67
ENSG00000249128.1	4999	0.92
ENSG00000157540.22	4999	0.51
ENSG00000111305.19	6499	0.69
ENSG00000255977.1	4999	0.29
ENSG00000186638.17	5999	0.51
ENSG00000276123.1	5499	0.45
ENSG00000115839.19	7499	0.91
