ID	Length	WT_19.Aligned.sortedByCoord.out
ENSG00000178188.16	8499	135.5
ENSG00000214975.4	11999	188.5
ENSG00000171659.16	6499	131.0
ENSG00000257642.1	12499	219.5
ENSG00000256349.1	14999	208.0
ENSG00000072756.18	13499	276.5
ENSG00000252128.1	4999	29.0
ENSG00000260105.7	7999	124.0
ENSG00000204842.18	17999	161.5
ENSG00000117419.16	4499	27.0
ENSG00000288906.1	19499	1155.5
ENSG00000196470.12	12499	133.5
ENSG00000271536.1	8999	91.0
ENSG00000152465.18	4999	102.0
ENSG00000197170.10	3999	53.0
ENSG00000116874.12	13999	181.0
ENSG00000182831.12	23999	1032.0
ENSG00000117868.18	8499	146.0
ENSG00000138018.19	12499	272.5
ENSG00000122965.11	5499	88.0
ENSG00000077150.21	22499	691.0
ENSG00000136146.15	11999	209.5
ENSG00000261320.1	11499	329.5
ENSG00000250796.1	8499	189.0
ENSG00000291263.1	14999	126.0
ENSG00000160293.17	7499	81.0
ENSG00000167604.15	6999	145.5
ENSG00000270972.1	3999	63.0
ENSG00000164933.13	3999	44.0
ENSG00000279232.2	11999	180.5
ENSG00000111196.10	3999	65.0
ENSG00000229348.1	4999	57.5
ENSG00000265491.5	11499	215.5
ENSG00000189298.14	4999	94.5
ENSG00000118579.13	7999	190.0
ENSG00000273456.2	5999	800.5
ENSG00000236352.1	3999	54.5
ENSG00000248019.3	3999	34.5
ENSG00000003756.17	5499	388.5
ENSG00000197037.11	15999	268.5
ENSG00000115464.15	4499	46.5
ENSG00000248712.8	12499	202.0
ENSG00000101152.12	20999	850.5
ENSG00000288880.2	6999	175.0
ENSG00000091483.8	4499	33.0
ENSG00000168228.16	4499	79.5
ENSG00000178921.14	7999	118.0
ENSG00000197157.11	14999	372.5
ENSG00000148835.12	3999	165.5
ENSG00000162852.14	13499	323.5
ENSG00000287697.1	9999	114.0
ENSG00000104147.9	24999	4789.0
ENSG00000119707.14	3999	44.5
ENSG00000136273.13	7999	286.5
ENSG00000136930.13	9999	362.5
ENSG00000075702.19	8999	165.0
ENSG00000078898.7	28999	914.5
ENSG00000019995.6	13499	271.5
ENSG00000289031.1	4499	107.0
ENSG00000160282.15	9999	148.0
ENSG00000102786.15	4999	155.5
ENSG00000148429.15	6499	81.0
ENSG00000290100.1	5999	71.0
ENSG00000166377.21	7499	315.0
ENSG00000184163.3	9999	289.5
ENSG00000278002.1	3999	43.5
ENSG00000113312.12	10999	200.0
ENSG00000116761.12	5499	74.5
ENSG00000135164.19	15499	475.0
ENSG00000153187.21	13999	165.5
ENSG00000088888.18	10499	284.0
ENSG00000125534.10	15499	1557.0
ENSG00000114850.7	15999	361.0
ENSG00000189144.15	3999	31.0
ENSG00000184428.13	13499	194.0
ENSG00000155827.12	15999	217.0
ENSG00000226659.2	4499	97.0
ENSG00000185298.13	4999	73.0
ENSG00000138594.14	3999	49.0
ENSG00000166405.16	13499	251.0
ENSG00000184988.8	5499	214.0
ENSG00000275221.2	5999	268.0
ENSG00000105607.13	5999	178.5
ENSG00000135750.15	4999	48.5
ENSG00000134905.17	13999	616.0
ENSG00000197323.12	25499	584.5
ENSG00000233694.6	5999	147.0
ENSG00000286546.1	6499	176.5
ENSG00000164054.17	10499	179.5
ENSG00000291008.1	4499	163.0
ENSG00000151364.17	4999	100.5
ENSG00000127993.16	4499	42.0
ENSG00000148842.18	19499	266.5
ENSG00000162191.14	3999	39.0
ENSG00000183155.5	4999	113.5
ENSG00000168904.15	4499	35.5
ENSG00000130254.12	12999	384.5
ENSG00000122515.16	5999	75.5
ENSG00000240288.8	18499	407.5
ENSG00000120948.19	9499	126.0
ENSG00000081307.15	5499	37.0
ENSG00000133943.21	6499	100.0
ENSG00000213923.13	8999	76.5
ENSG00000235098.9	7499	127.0
ENSG00000132475.10	29499	3055.0
ENSG00000273176.1	4499	57.0
ENSG00000197841.15	4999	66.5
ENSG00000125779.24	8999	97.0
ENSG00000175003.15	6999	119.5
ENSG00000290812.1	5999	90.5
ENSG00000131495.9	6999	209.5
ENSG00000258947.8	4999	119.0
ENSG00000276071.1	6499	255.0
ENSG00000273542.2	13999	505.5
ENSG00000113810.16	13499	354.0
ENSG00000221955.11	12999	458.0
ENSG00000263961.8	14999	337.5
ENSG00000228629.2	4499	25.5
ENSG00000229591.1	6999	88.0
ENSG00000144566.11	12999	222.0
ENSG00000100138.15	7499	143.0
ENSG00000077238.14	5999	87.0
ENSG00000224950.2	5999	129.0
ENSG00000145494.12	14499	996.0
ENSG00000103313.14	4499	118.5
ENSG00000279311.1	4499	33.0
ENSG00000287483.1	4499	40.0
ENSG00000289202.3	6499	83.0
ENSG00000122692.9	12999	205.5
ENSG00000090487.11	20105	903.5
ENSG00000122359.18	6499	95.5
ENSG00000154222.15	4499	36.0
ENSG00000233581.1	8999	115.5
ENSG00000259768.8	4999	29.0
ENSG00000259252.1	3999	31.5
ENSG00000060237.19	6999	57.0
ENSG00000023892.12	4999	32.0
ENSG00000172115.9	10499	82.0
ENSG00000105229.7	6499	56.5
ENSG00000282988.2	26999	957.5
ENSG00000134186.12	3999	35.5
ENSG00000205740.2	8999	421.5
ENSG00000291101.1	7499	257.5
ENSG00000150281.7	5499	53.5
ENSG00000103037.12	11999	183.5
ENSG00000147601.15	18499	471.0
ENSG00000169136.13	24499	736.0
ENSG00000223431.1	3999	28.0
ENSG00000068079.8	7499	130.0
ENSG00000235204.1	4999	38.5
ENSG00000289567.2	8999	267.0
ENSG00000160633.13	5999	99.5
ENSG00000185127.7	4999	96.0
ENSG00000132485.14	13499	294.0
ENSG00000153560.12	6499	112.0
ENSG00000168818.10	3999	33.5
ENSG00000092931.12	8499	265.0
ENSG00000286909.1	4499	116.5
ENSG00000012817.16	8999	102.5
ENSG00000146223.16	4499	33.5
ENSG00000139668.9	6499	92.0
ENSG00000108848.16	10499	103.0
ENSG00000109270.13	15999	407.5
ENSG00000180089.6	15499	1664.5
ENSG00000263412.3	3999	56.0
ENSG00000234614.1	3999	42.0
ENSG00000163528.13	5499	79.0
ENSG00000274903.1	17499	1037.0
ENSG00000280354.1	3999	35.5
ENSG00000123739.11	4999	49.0
ENSG00000164403.15	5999	49.0
ENSG00000119509.13	5499	83.0
ENSG00000165802.23	5499	162.5
ENSG00000259712.1	4499	49.0
ENSG00000127191.18	10999	354.0
ENSG00000285801.1	6999	100.5
ENSG00000171858.18	17999	262.0
ENSG00000279792.1	13499	156.0
ENSG00000163848.21	5999	55.5
ENSG00000132432.14	20499	898.5
ENSG00000131828.14	9499	237.5
ENSG00000103502.14	4999	64.0
ENSG00000139233.7	6999	187.5
ENSG00000145414.9	6499	155.5
ENSG00000279048.2	7499	71.5
ENSG00000276292.1	6499	151.5
ENSG00000119689.15	9499	437.5
ENSG00000115486.13	9999	646.5
ENSG00000124587.14	4499	142.5
ENSG00000260823.1	5999	138.5
ENSG00000133858.17	30499	937.0
ENSG00000258727.1	6999	229.5
ENSG00000126067.12	6999	123.0
ENSG00000233912.1	9499	136.0
ENSG00000130733.11	32499	2365.0
ENSG00000171786.6	8499	96.5
ENSG00000112118.20	3999	34.0
ENSG00000287286.1	4999	41.5
ENSG00000128335.14	24499	400.5
ENSG00000272462.4	12499	205.0
ENSG00000125970.12	24499	416.0
ENSG00000153037.15	21999	333.5
ENSG00000290053.1	12999	101.5
ENSG00000230228.2	71499	2617.5
ENSG00000257052.1	3999	112.0
ENSG00000167693.17	4999	40.5
ENSG00000103168.17	4999	65.0
ENSG00000187742.15	11499	1121.5
ENSG00000102384.14	3999	26.0
ENSG00000177646.20	5999	82.5
ENSG00000125657.5	7499	116.5
ENSG00000100219.17	10999	151.0
ENSG00000287537.1	4999	28.5
ENSG00000172775.18	7499	70.5
ENSG00000289544.1	3999	30.5
ENSG00000172943.21	7499	299.5
ENSG00000003056.8	8499	57.0
ENSG00000115942.9	21499	404.5
ENSG00000239407.5	12999	231.0
ENSG00000213339.9	4499	55.5
ENSG00000152778.10	8499	85.5
ENSG00000115317.13	8999	98.0
ENSG00000153487.13	10999	596.5
ENSG00000125037.13	9999	351.5
ENSG00000206922.1	4499	51.5
ENSG00000136827.12	3999	58.5
ENSG00000284343.1	5999	212.0
ENSG00000141564.16	6499	81.5
ENSG00000229721.3	4999	52.5
ENSG00000261101.2	5999	85.5
ENSG00000248956.1	6499	86.5
ENSG00000218233.1	7999	401.0
ENSG00000165280.18	11999	251.5
ENSG00000289041.1	5999	92.5
ENSG00000198026.8	15499	906.5
ENSG00000293268.1	3999	121.5
ENSG00000125445.11	4499	108.5
ENSG00000094804.12	4499	120.0
ENSG00000136238.20	6999	106.5
ENSG00000226055.2	12999	113.5
ENSG00000203472.3	5999	101.5
ENSG00000261526.3	6499	145.5
ENSG00000151503.14	12999	424.0
ENSG00000137054.16	10601	197.0
ENSG00000171357.6	4499	39.5
ENSG00000170144.22	41499	1656.0
ENSG00000228863.8	9499	200.0
ENSG00000165669.14	11499	201.0
ENSG00000132467.4	3999	32.0
ENSG00000155463.14	6499	38.0
ENSG00000112081.17	10499	136.0
ENSG00000002919.15	4999	228.5
ENSG00000168056.18	16499	479.0
ENSG00000113300.13	8499	138.0
ENSG00000179335.20	44999	1030.0
ENSG00000113161.17	10999	151.5
ENSG00000109475.17	3999	32.5
ENSG00000167637.18	8999	75.5
ENSG00000100060.18	4499	37.0
ENSG00000038210.14	8499	151.5
ENSG00000285999.1	20499	297.5
ENSG00000152454.4	4999	43.5
ENSG00000228391.1	7999	126.5
ENSG00000279277.2	6499	118.0
ENSG00000225450.1	6499	81.5
ENSG00000230438.9	13999	299.0
ENSG00000266852.2	19999	938.0
ENSG00000198522.14	5999	61.0
ENSG00000170949.18	8999	304.5
ENSG00000250626.3	3999	27.5
ENSG00000149182.15	6499	46.5
ENSG00000028137.19	6999	155.0
ENSG00000108107.15	4499	38.0
ENSG00000275757.1	4999	227.5
ENSG00000107185.10	9499	249.0
ENSG00000137166.18	3999	26.5
ENSG00000254635.6	4999	63.5
ENSG00000214106.9	5499	162.0
ENSG00000163521.16	4999	64.5
ENSG00000162869.16	6999	48.0
ENSG00000132612.16	9999	153.5
ENSG00000162604.13	6999	83.0
ENSG00000113595.15	7999	364.5
ENSG00000125772.14	5999	55.0
ENSG00000105397.15	3999	38.5
ENSG00000115520.9	23499	562.0
ENSG00000100297.16	18999	287.0
ENSG00000104894.12	7499	125.0
ENSG00000143367.17	15499	221.5
ENSG00000196741.5	5999	76.0
ENSG00000245479.3	5499	89.5
ENSG00000092841.19	6999	96.0
ENSG00000184937.16	3999	60.5
ENSG00000075240.17	8999	470.0
ENSG00000260924.3	5499	87.5
ENSG00000247137.9	4499	50.5
ENSG00000167526.14	8999	85.5
ENSG00000104812.15	4999	114.0
ENSG00000162244.12	18999	659.5
ENSG00000054654.20	28499	2388.0
ENSG00000258285.1	10499	369.0
ENSG00000158079.16	3999	28.5
ENSG00000259421.1	13499	546.5
ENSG00000235173.7	5999	102.0
ENSG00000180357.10	10499	154.5
ENSG00000197238.5	10999	4288.0
ENSG00000185722.18	17999	323.5
ENSG00000033327.13	6999	119.0
ENSG00000143799.14	5499	89.0
ENSG00000137073.24	7499	225.5
ENSG00000179832.18	6499	116.5
ENSG00000100263.14	13499	118.5
ENSG00000168090.10	7999	263.5
ENSG00000115053.17	12499	289.0
ENSG00000214087.9	18999	682.0
ENSG00000095319.14	16499	239.5
ENSG00000278637.2	15999	300.5
ENSG00000160214.13	17999	409.5
ENSG00000272195.1	3999	40.0
ENSG00000104783.15	5999	149.0
ENSG00000169251.13	3999	28.0
ENSG00000266385.1	19499	282.0
ENSG00000203993.7	4999	187.0
ENSG00000182541.18	6999	183.0
ENSG00000173614.14	4999	58.0
ENSG00000286722.1	49999	953.5
ENSG00000100023.20	4999	64.0
ENSG00000230033.1	5499	876.0
ENSG00000291143.1	3999	43.0
ENSG00000246790.2	31999	1028.5
ENSG00000179840.5	6499	170.5
ENSG00000136861.19	8999	130.5
ENSG00000082641.16	10999	156.5
ENSG00000166135.14	10999	294.0
ENSG00000113761.12	16999	258.0
ENSG00000170734.12	7499	109.0
ENSG00000180626.10	10999	369.0
ENSG00000197798.9	4999	380.0
ENSG00000049089.15	5999	55.5
ENSG00000273802.3	17499	675.5
ENSG00000160961.12	3999	32.0
ENSG00000289378.1	4499	71.5
ENSG00000168026.19	4999	63.0
ENSG00000110075.15	3999	27.5
ENSG00000132436.13	9999	215.5
ENSG00000134748.13	17499	186.0
ENSG00000284640.1	13499	828.0
ENSG00000268836.1	7999	247.5
ENSG00000223476.1	10999	308.5
ENSG00000156735.11	11499	296.5
ENSG00000279344.1	7499	74.0
ENSG00000105993.15	22999	1895.5
ENSG00000196152.10	4499	315.5
ENSG00000070610.14	4499	164.5
ENSG00000146858.8	3999	71.0
ENSG00000162909.18	3999	35.5
ENSG00000272764.1	9999	144.5
ENSG00000086015.23	11999	137.5
ENSG00000242999.3	10499	197.5
ENSG00000126870.16	5499	191.5
ENSG00000197728.11	23499	550.5
ENSG00000143344.16	9499	108.0
ENSG00000140319.11	8499	117.5
ENSG00000272263.1	3999	37.5
ENSG00000141934.10	10499	111.5
ENSG00000118855.21	23999	715.0
ENSG00000213131.3	6499	66.5
ENSG00000224220.1	6999	131.0
ENSG00000071082.11	16499	424.5
ENSG00000125450.11	11499	262.5
ENSG00000125691.14	4499	66.5
ENSG00000136937.13	19499	624.5
ENSG00000243414.6	4499	29.0
ENSG00000163013.12	6999	111.5
ENSG00000063245.15	9999	140.5
ENSG00000007384.15	4999	147.0
ENSG00000234684.8	5499	88.0
ENSG00000277371.1	15999	269.0
ENSG00000232999.1	5499	225.0
ENSG00000144214.10	5999	52.0
ENSG00000251442.8	7499	69.5
ENSG00000116459.11	15999	374.0
ENSG00000136059.16	8499	120.0
ENSG00000070785.17	3999	35.5
ENSG00000178935.5	17999	560.0
ENSG00000256568.2	3999	79.5
ENSG00000102054.18	4999	87.5
ENSG00000080839.12	21499	508.0
ENSG00000112812.16	8999	110.5
ENSG00000287190.1	5499	59.0
ENSG00000292256.1	3999	74.0
ENSG00000062716.13	4999	38.0
ENSG00000137504.15	14999	336.5
ENSG00000196357.12	7499	120.0
ENSG00000289970.1	3999	77.5
ENSG00000289742.1	5999	58.0
ENSG00000092203.15	13499	430.5
ENSG00000151176.8	6499	70.0
ENSG00000149308.17	3999	36.0
ENSG00000131378.14	16499	637.5
ENSG00000234438.5	4999	37.0
ENSG00000161526.15	4999	52.5
ENSG00000184209.15	3999	22.0
ENSG00000153048.11	11291	154.5
ENSG00000273619.2	14499	225.5
ENSG00000186765.12	35999	1750.0
ENSG00000198160.15	5999	58.0
ENSG00000259780.3	4499	85.0
ENSG00000148572.16	7499	72.5
ENSG00000233791.7	10499	406.5
ENSG00000291043.1	6499	173.5
ENSG00000221806.1	5499	106.5
ENSG00000117523.18	13499	236.5
ENSG00000259732.1	14999	452.0
ENSG00000138593.9	11499	182.5
ENSG00000137338.6	4499	45.0
ENSG00000229659.1	3999	117.5
ENSG00000172795.17	7999	225.0
ENSG00000087237.12	5499	108.0
ENSG00000094916.16	7499	53.0
ENSG00000290165.1	5999	76.5
ENSG00000293104.1	13999	210.5
ENSG00000115355.18	5499	57.0
ENSG00000291174.1	5499	130.5
ENSG00000142864.15	4499	65.0
ENSG00000165678.22	8499	199.0
ENSG00000090661.12	9499	213.0
ENSG00000166140.17	3999	102.5
ENSG00000233927.5	9999	112.0
ENSG00000273416.1	7499	137.5
ENSG00000230790.2	11999	501.5
ENSG00000253392.4	4999	53.5
ENSG00000272672.1	11999	773.0
ENSG00000291283.1	4499	54.0
ENSG00000134265.13	20499	314.5
ENSG00000267213.4	17499	312.5
ENSG00000250878.6	7999	112.5
ENSG00000100024.15	4999	28.0
ENSG00000010310.9	7499	143.5
ENSG00000116560.12	29499	1368.5
ENSG00000133818.14	20575	931.5
ENSG00000134575.13	5499	358.0
ENSG00000265558.1	27499	1120.0
ENSG00000272468.1	10999	230.5
ENSG00000224367.7	4999	130.0
ENSG00000274695.1	14499	367.0
ENSG00000197989.15	3999	24.0
ENSG00000140259.7	4999	121.5
ENSG00000196646.12	6499	166.0
ENSG00000233875.1	7999	80.5
ENSG00000142552.8	3999	68.5
ENSG00000287265.1	25499	1426.5
ENSG00000260256.1	5999	66.0
ENSG00000130429.16	14499	1309.5
ENSG00000163961.4	7999	58.5
ENSG00000197081.16	41999	1281.0
ENSG00000108306.13	13499	193.5
ENSG00000175564.13	4999	35.5
ENSG00000138069.18	3999	33.0
ENSG00000158042.9	3999	33.5
ENSG00000263529.2	22999	619.0
ENSG00000146282.19	4999	70.5
ENSG00000136813.15	10499	218.5
ENSG00000182149.21	13999	219.0
ENSG00000143553.11	3999	48.5
ENSG00000164776.11	4999	318.5
ENSG00000196504.21	14999	346.5
ENSG00000273162.1	26499	3006.5
ENSG00000120662.16	13999	299.5
ENSG00000162736.18	7999	544.5
ENSG00000170088.14	3999	40.0
ENSG00000287350.1	4499	44.5
ENSG00000138326.21	4999	102.0
ENSG00000165630.15	7499	153.0
ENSG00000196981.4	10499	135.5
ENSG00000289257.2	34499	760.0
ENSG00000251369.10	3999	34.0
