ID	Length	dBGLF5_11.Aligned.sortedByCoord.out
ENSG00000273391.1	4999	60.0
ENSG00000131378.14	16499	493.0
ENSG00000277425.1	4999	38.5
ENSG00000145907.16	38499	2288.0
ENSG00000168566.13	9999	304.5
ENSG00000254814.1	5499	83.0
ENSG00000180354.16	11999	195.5
ENSG00000253273.2	6999	130.0
ENSG00000130703.17	4999	84.5
ENSG00000139233.7	6999	165.5
ENSG00000198522.14	5499	50.0
ENSG00000167112.10	9999	249.5
ENSG00000138593.9	11499	235.5
ENSG00000266933.2	11499	2647.0
ENSG00000108639.8	12999	454.0
ENSG00000287853.1	4999	111.0
ENSG00000232611.1	4999	81.5
ENSG00000235530.7	10999	180.0
ENSG00000026751.17	3999	92.5
ENSG00000160229.13	3999	64.5
ENSG00000287393.1	4499	47.5
ENSG00000263961.8	13999	280.0
ENSG00000198160.15	18499	372.0
ENSG00000092203.15	12999	377.5
ENSG00000172650.15	3999	158.0
ENSG00000170852.12	6999	314.0
ENSG00000130363.13	9499	401.5
ENSG00000188315.8	6499	92.5
ENSG00000144357.18	13499	401.5
ENSG00000151247.13	7999	65.0
ENSG00000053371.13	10499	206.0
ENSG00000163902.12	11499	176.0
ENSG00000268912.1	3999	133.5
ENSG00000019995.6	4499	61.0
ENSG00000273344.2	4499	34.0
ENSG00000178921.14	7999	263.0
ENSG00000278881.2	6499	121.5
ENSG00000134108.14	4499	82.0
ENSG00000183155.5	6999	117.0
ENSG00000166405.16	10499	239.0
ENSG00000116874.12	6499	110.5
ENSG00000290831.1	6499	70.5
ENSG00000261385.1	6499	72.0
ENSG00000198373.13	3999	53.0
ENSG00000290989.1	6499	96.5
ENSG00000126261.13	5499	66.0
ENSG00000253047.1	5999	163.5
ENSG00000250878.6	7999	175.0
ENSG00000114978.18	3999	37.5
ENSG00000270802.2	33499	1036.0
ENSG00000275052.5	14499	254.0
ENSG00000110497.15	13499	174.5
ENSG00000160305.18	3999	87.0
ENSG00000109674.4	7999	120.5
ENSG00000273597.1	12999	199.5
ENSG00000202538.1	4999	75.0
ENSG00000168137.20	26499	412.0
ENSG00000150977.11	5999	128.5
ENSG00000106330.12	8999	131.0
ENSG00000198586.14	7999	247.0
ENSG00000228391.1	18499	438.5
ENSG00000242539.2	17252	433.5
ENSG00000261799.1	4999	66.5
ENSG00000156639.12	34499	828.0
ENSG00000286646.2	3999	75.5
ENSG00000175756.14	10499	185.5
ENSG00000198231.14	4999	68.0
ENSG00000164241.14	4499	65.5
ENSG00000187742.15	33999	2189.5
ENSG00000289421.1	10499	613.0
ENSG00000197506.8	4499	39.5
ENSG00000234699.1	8499	164.5
ENSG00000144559.11	3999	49.0
ENSG00000267213.4	3999	82.0
ENSG00000237638.3	24499	980.0
ENSG00000278276.1	4499	57.5
ENSG00000088727.14	9499	186.0
ENSG00000162757.4	20999	432.5
ENSG00000291143.1	5499	101.0
ENSG00000287077.1	4499	72.5
ENSG00000163848.21	7499	97.5
ENSG00000113810.16	12999	503.0
ENSG00000108797.12	5499	45.5
ENSG00000287990.1	23499	610.5
ENSG00000263080.1	6999	274.5
ENSG00000168126.3	18499	1015.0
ENSG00000175470.20	17698	421.5
ENSG00000186765.12	35999	4983.5
ENSG00000176142.13	15999	233.5
ENSG00000165678.22	8499	263.5
ENSG00000115464.15	5999	87.5
ENSG00000120333.4	5999	76.0
ENSG00000203993.7	5499	177.0
ENSG00000066322.15	3999	64.0
ENSG00000186635.16	7499	85.5
ENSG00000148572.16	4499	39.0
ENSG00000131323.17	21999	353.5
ENSG00000171858.18	6499	59.0
ENSG00000152683.14	8499	161.0
ENSG00000182541.18	7499	122.0
ENSG00000135372.10	10499	151.0
ENSG00000183111.12	14499	283.5
ENSG00000164587.13	5999	62.0
ENSG00000169495.5	10499	1048.5
ENSG00000196504.21	12499	448.5
ENSG00000115677.18	4999	210.5
ENSG00000100418.8	21999	891.5
ENSG00000136861.19	9499	489.0
ENSG00000064547.14	4499	62.0
ENSG00000004455.18	4499	75.0
ENSG00000007384.15	7499	174.0
ENSG00000266844.1	14499	198.0
ENSG00000127311.10	3999	126.0
ENSG00000270022.3	11499	294.5
ENSG00000105695.15	4999	29.5
ENSG00000115970.19	3999	70.5
ENSG00000143398.20	4999	50.5
ENSG00000108106.14	6499	54.0
ENSG00000248956.1	5999	201.0
ENSG00000168026.19	8999	142.0
ENSG00000111707.12	9999	164.5
ENSG00000259953.2	6999	66.5
ENSG00000261526.3	10499	316.5
ENSG00000112118.20	3999	35.0
ENSG00000111652.10	10999	235.0
ENSG00000151694.15	13499	533.0
ENSG00000175309.15	3999	42.5
ENSG00000204110.7	4999	90.5
ENSG00000082516.9	12499	223.0
ENSG00000105821.15	8499	207.5
ENSG00000236607.3	10499	163.0
ENSG00000285999.1	20499	420.5
ENSG00000197043.15	6999	166.0
ENSG00000273542.2	5499	133.0
ENSG00000178057.15	6499	237.0
ENSG00000159210.10	3999	49.5
ENSG00000153487.13	8499	322.0
ENSG00000290164.1	6499	175.5
ENSG00000189298.14	4999	124.0
ENSG00000101152.12	20499	443.5
ENSG00000029363.17	7999	260.0
ENSG00000068001.14	4499	74.0
ENSG00000213380.16	8499	352.5
ENSG00000260296.1	8999	132.5
ENSG00000133731.10	8999	304.0
ENSG00000072121.17	8499	185.0
ENSG00000125386.16	23499	910.0
ENSG00000124602.10	3999	80.0
ENSG00000149308.17	17499	206.5
ENSG00000161547.17	6999	234.0
ENSG00000148219.18	9499	111.0
ENSG00000273142.1	3999	52.0
ENSG00000253636.1	5999	121.5
ENSG00000284820.1	6999	68.0
ENSG00000108599.15	6999	147.5
ENSG00000228242.6	3999	33.5
ENSG00000188342.13	8499	152.0
ENSG00000156384.15	5499	77.0
ENSG00000111727.12	3999	58.5
ENSG00000234884.2	6999	128.0
ENSG00000178381.12	4499	95.5
ENSG00000012817.16	5499	89.0
ENSG00000177673.4	13499	309.0
ENSG00000113595.15	11999	297.5
ENSG00000289393.1	19499	392.0
ENSG00000279443.1	6499	285.5
ENSG00000263331.1	11999	204.0
ENSG00000268836.1	7999	402.5
ENSG00000124713.6	6999	118.0
ENSG00000144579.9	4499	52.5
ENSG00000253351.2	19999	764.0
ENSG00000137185.13	27999	688.0
ENSG00000169136.13	11999	323.5
ENSG00000186638.17	6499	81.5
ENSG00000183684.8	6499	156.5
ENSG00000286817.1	11499	231.5
ENSG00000287350.1	14999	258.0
ENSG00000076944.18	5999	102.0
ENSG00000257702.5	4499	353.0
ENSG00000259661.1	11499	284.0
ENSG00000197885.11	29499	1720.5
ENSG00000164654.16	11499	256.5
ENSG00000187736.14	7999	98.0
ENSG00000145414.9	6499	179.0
ENSG00000134575.13	4999	227.0
ENSG00000263412.3	3999	39.0
ENSG00000123146.20	6999	230.5
ENSG00000197451.12	28499	4759.0
ENSG00000179262.10	14999	1150.5
ENSG00000286912.1	4999	129.5
ENSG00000233822.6	5499	114.0
ENSG00000159479.17	15499	883.0
ENSG00000125445.11	8499	432.5
ENSG00000260197.1	7999	141.0
ENSG00000177830.18	4999	45.0
ENSG00000286086.1	6999	55.5
ENSG00000270538.1	6499	73.0
ENSG00000068305.19	4499	45.5
ENSG00000119638.14	9499	138.5
ENSG00000290931.1	10499	136.0
ENSG00000011454.18	14499	378.5
ENSG00000185896.11	13499	406.0
ENSG00000152455.16	12499	380.5
ENSG00000276368.2	5999	64.5
ENSG00000136827.12	5999	82.5
ENSG00000207782.3	3999	186.0
ENSG00000256189.1	5499	49.0
ENSG00000162736.18	15999	1291.5
ENSG00000241258.7	18999	530.0
ENSG00000133858.17	30499	966.0
ENSG00000112081.17	54499	2499.5
ENSG00000126464.15	15499	559.0
ENSG00000228474.6	16043	415.0
ENSG00000178188.16	4999	94.0
ENSG00000168066.22	4499	141.5
ENSG00000188229.6	7499	131.5
ENSG00000284602.1	11999	263.5
ENSG00000156735.11	11499	303.0
ENSG00000139278.10	3999	66.0
ENSG00000142945.13	4499	54.0
ENSG00000196981.4	10499	166.5
ENSG00000259421.1	5999	169.5
ENSG00000010244.19	28999	789.0
ENSG00000153187.21	13763	241.5
ENSG00000102144.15	5499	58.0
ENSG00000162244.12	9999	550.5
ENSG00000101057.16	4999	69.0
ENSG00000075131.10	3999	138.5
ENSG00000130816.17	12999	354.0
ENSG00000152439.13	7999	196.5
ENSG00000224621.1	4999	87.0
ENSG00000230107.1	5999	85.5
ENSG00000276399.1	10999	794.5
ENSG00000092841.19	4499	74.5
ENSG00000286013.1	4499	125.5
ENSG00000288906.1	4999	459.0
ENSG00000082641.16	10499	147.0
ENSG00000137076.22	4499	194.5
ENSG00000081307.15	5499	77.0
ENSG00000121766.16	9499	198.5
ENSG00000283078.1	4999	54.5
ENSG00000125534.10	11999	1055.5
ENSG00000198551.10	4499	63.0
ENSG00000269910.1	7999	86.0
ENSG00000075413.19	7999	155.5
ENSG00000128590.5	5999	103.5
ENSG00000114850.7	15999	442.5
ENSG00000273703.2	4999	60.5
ENSG00000214975.4	6499	117.5
ENSG00000275878.1	4999	76.0
ENSG00000155744.10	14499	531.0
ENSG00000116771.6	5499	98.5
ENSG00000109756.10	5499	56.5
ENSG00000235701.1	21999	596.0
ENSG00000230438.9	23999	1308.5
ENSG00000143622.12	18999	395.5
ENSG00000144535.20	6499	141.5
ENSG00000173535.15	4499	238.5
ENSG00000273619.2	12499	313.5
ENSG00000288887.2	4499	71.5
ENSG00000125347.15	5999	56.5
ENSG00000132842.15	8999	221.0
ENSG00000213995.12	6999	354.0
ENSG00000267091.1	3999	39.5
ENSG00000232104.5	6999	108.0
ENSG00000145386.11	5499	53.0
ENSG00000279792.1	15499	333.5
ENSG00000108064.11	6999	66.5
ENSG00000279738.1	6499	49.5
ENSG00000172943.21	7499	180.0
ENSG00000119403.15	9999	128.0
ENSG00000152465.18	4999	216.5
ENSG00000181513.15	3999	65.0
ENSG00000053501.14	3999	41.0
ENSG00000120539.15	4999	77.0
ENSG00000134905.17	14499	1202.5
ENSG00000230155.8	7999	138.5
ENSG00000122643.23	5999	44.5
ENSG00000275801.1	9999	128.0
ENSG00000141562.19	9499	388.0
ENSG00000120949.15	22499	620.5
ENSG00000126266.4	4999	181.0
ENSG00000198488.10	4999	54.5
ENSG00000108306.13	14499	307.0
ENSG00000198624.13	8499	154.0
ENSG00000221806.1	4999	92.5
ENSG00000113161.17	9999	158.5
ENSG00000258727.1	6999	254.5
ENSG00000135679.27	33999	1067.5
ENSG00000176978.15	5499	261.0
ENSG00000085365.18	3999	88.5
ENSG00000101365.21	4499	95.5
ENSG00000137054.16	7499	318.5
ENSG00000103037.12	13499	311.5
ENSG00000196821.10	13499	317.5
ENSG00000158545.16	8499	212.0
ENSG00000152556.17	9499	422.0
ENSG00000138594.14	13999	191.5
ENSG00000134644.16	3999	55.0
ENSG00000196588.21	12999	442.5
ENSG00000223389.1	12566	138.0
ENSG00000163013.12	6999	89.0
ENSG00000089693.11	6999	109.0
ENSG00000239335.4	39499	877.0
ENSG00000174718.12	3999	51.0
ENSG00000167657.14	9999	171.0
ENSG00000160049.12	4499	65.0
ENSG00000259652.1	23999	739.5
ENSG00000165526.9	8999	108.0
ENSG00000148842.18	14999	260.5
ENSG00000293251.2	6999	130.5
ENSG00000198026.8	13499	571.0
ENSG00000222009.9	4499	58.5
ENSG00000086065.14	6499	96.0
ENSG00000069248.12	8999	133.5
ENSG00000259732.1	13499	689.0
ENSG00000176953.13	6999	201.0
ENSG00000289082.1	6999	111.5
ENSG00000112695.13	3999	52.0
ENSG00000104442.10	9499	197.5
ENSG00000077232.19	3999	41.0
ENSG00000090487.11	14499	891.0
ENSG00000160214.13	19999	434.0
ENSG00000290078.1	4499	41.0
ENSG00000056586.16	3999	44.0
ENSG00000137478.15	18999	1125.5
ENSG00000196652.12	13999	282.0
ENSG00000130254.12	5499	52.0
ENSG00000165669.14	10499	226.0
ENSG00000105708.9	21268	840.0
ENSG00000289874.1	4999	120.0
ENSG00000147649.10	4499	41.5
ENSG00000256811.1	4999	50.5
ENSG00000259494.2	7999	61.5
ENSG00000204361.10	5999	58.0
ENSG00000121390.19	7499	196.5
ENSG00000289567.2	8499	96.5
ENSG00000169727.14	10499	229.0
ENSG00000171824.14	6499	262.5
ENSG00000126226.22	13999	455.0
ENSG00000140463.14	18499	266.0
ENSG00000179523.7	4499	38.5
ENSG00000155827.12	7499	145.0
ENSG00000171262.11	31770	811.0
ENSG00000183808.12	13499	673.0
ENSG00000261320.1	10499	203.0
ENSG00000105556.12	4499	267.0
ENSG00000286722.1	55499	2400.0
ENSG00000112293.15	5499	101.5
ENSG00000166377.21	15999	451.5
ENSG00000289015.1	5499	194.0
ENSG00000138326.21	4499	111.0
ENSG00000272842.1	14999	774.0
ENSG00000271137.1	6499	104.5
ENSG00000287382.1	6999	66.0
ENSG00000104133.16	4999	74.5
ENSG00000236529.2	4999	96.0
ENSG00000183048.12	6999	362.5
ENSG00000119408.17	5999	703.5
ENSG00000065600.13	14499	737.0
ENSG00000184163.3	4999	43.5
ENSG00000118579.13	9499	474.5
ENSG00000115942.9	19499	493.0
ENSG00000184937.16	4499	80.0
ENSG00000154079.6	5499	83.0
ENSG00000113300.13	11999	367.5
ENSG00000272662.1	5999	65.5
ENSG00000197238.5	13999	2873.0
ENSG00000170312.17	4999	63.0
ENSG00000289194.1	13999	250.5
ENSG00000235005.1	7999	112.5
ENSG00000121892.15	4499	38.5
ENSG00000135446.17	4999	135.0
ENSG00000132485.14	13499	361.5
ENSG00000145494.12	14999	2158.0
ENSG00000180089.6	15499	2111.0
ENSG00000186827.12	7999	474.0
ENSG00000146858.8	3999	116.5
ENSG00000101367.9	8499	407.5
ENSG00000184988.8	7999	328.5
ENSG00000182149.21	4499	117.0
ENSG00000123353.10	4499	56.0
ENSG00000279046.1	5999	79.5
ENSG00000230295.1	7999	411.5
ENSG00000185515.16	5999	116.0
ENSG00000145287.11	4499	83.5
ENSG00000291118.1	4499	135.0
ENSG00000266099.1	6499	221.0
ENSG00000136813.15	10499	479.5
ENSG00000289151.2	11999	141.5
ENSG00000175216.15	6999	175.5
ENSG00000167083.7	5499	57.5
ENSG00000080815.20	8999	169.0
ENSG00000079999.14	5499	86.0
ENSG00000147050.18	6499	86.5
ENSG00000133805.16	13999	492.0
ENSG00000105948.13	10999	371.0
ENSG00000101310.17	5999	852.0
ENSG00000272345.1	28499	1208.0
ENSG00000054654.20	34499	3351.5
ENSG00000102543.14	4999	54.0
ENSG00000274704.1	3999	49.0
ENSG00000126461.15	5999	156.5
ENSG00000166024.14	13999	301.5
ENSG00000172728.16	3999	61.5
ENSG00000273456.2	5999	624.5
ENSG00000107651.15	17999	348.5
ENSG00000239300.6	5999	59.0
ENSG00000286459.1	4499	64.5
ENSG00000132467.4	10999	143.0
ENSG00000172543.9	6499	276.0
ENSG00000200448.1	6999	113.0
ENSG00000144674.19	11499	281.5
ENSG00000287697.1	9999	156.0
ENSG00000205056.9	19999	518.5
ENSG00000136273.13	7999	247.0
ENSG00000157017.16	7999	86.0
ENSG00000105983.23	4999	99.5
ENSG00000184277.13	5499	110.0
ENSG00000122515.16	3999	71.0
ENSG00000182934.12	29999	684.5
ENSG00000286362.1	10499	140.0
ENSG00000196357.12	7499	113.0
ENSG00000173653.8	13999	282.0
ENSG00000140807.7	28499	587.5
ENSG00000261766.1	8999	268.5
ENSG00000196787.4	6499	109.0
ENSG00000267420.1	6499	57.5
ENSG00000139971.15	4999	50.5
ENSG00000109771.16	4999	94.0
ENSG00000118514.14	5999	147.0
ENSG00000224877.4	9499	171.0
ENSG00000087157.19	6999	213.5
ENSG00000132436.13	21499	483.0
ENSG00000115165.10	9499	163.0
ENSG00000154310.17	4499	144.0
ENSG00000144118.14	12499	255.0
ENSG00000105771.14	5499	65.0
ENSG00000265565.1	5999	99.0
ENSG00000130775.16	11999	197.5
ENSG00000221955.11	21499	917.5
ENSG00000147475.17	3999	70.0
ENSG00000146842.17	9999	470.0
ENSG00000065183.16	3999	25.0
ENSG00000048544.6	19499	362.0
ENSG00000278737.1	5999	94.0
ENSG00000237522.1	6499	212.5
ENSG00000151503.14	10499	162.0
ENSG00000111670.16	4499	33.0
ENSG00000120725.13	7499	298.0
ENSG00000132475.10	29499	3964.0
ENSG00000119318.13	16999	398.0
ENSG00000161204.12	6499	140.5
ENSG00000172175.16	4499	243.5
ENSG00000171307.19	3999	35.0
ENSG00000289112.2	3999	89.5
ENSG00000158195.11	8999	655.5
ENSG00000100316.16	9999	294.0
ENSG00000110880.11	10999	221.0
ENSG00000293104.1	6499	119.0
ENSG00000287738.1	11499	192.5
ENSG00000164219.10	4999	48.0
ENSG00000139428.12	24999	281.0
ENSG00000260256.1	4499	48.0
ENSG00000085999.13	15999	227.0
ENSG00000261386.2	5999	76.0
ENSG00000173145.11	12999	447.5
ENSG00000177963.15	15999	759.5
ENSG00000150459.13	14999	413.0
ENSG00000281189.1	4999	65.5
ENSG00000274002.1	4499	72.0
ENSG00000077150.21	22499	628.0
ENSG00000172977.13	5499	207.0
ENSG00000070785.17	3999	40.5
ENSG00000146918.20	31499	656.0
ENSG00000164535.15	4499	34.0
ENSG00000146282.19	12499	205.0
ENSG00000168259.17	11999	591.0
ENSG00000122566.22	14499	2252.5
ENSG00000135336.16	19999	440.0
ENSG00000178999.13	13609	231.5
ENSG00000122359.18	4999	97.5
ENSG00000224424.8	7999	180.0
ENSG00000255537.1	7499	76.5
ENSG00000158805.12	5999	135.5
ENSG00000290812.1	5999	137.5
ENSG00000007080.11	4499	104.0
ENSG00000131495.9	6999	159.0
ENSG00000141385.12	8499	284.5
ENSG00000217702.3	7499	153.5
ENSG00000063245.15	5999	78.5
ENSG00000223665.1	3999	47.5
ENSG00000109805.10	10999	166.0
ENSG00000230185.7	17499	258.5
ENSG00000185631.7	3999	42.0
ENSG00000177239.16	4499	112.0
ENSG00000111725.11	4499	129.5
ENSG00000265558.1	24999	691.0
ENSG00000167770.13	4499	55.5
ENSG00000092931.12	8499	334.5
ENSG00000079387.15	9999	261.5
ENSG00000288818.1	13499	916.5
ENSG00000215712.11	4999	63.0
ENSG00000060237.19	5999	87.0
ENSG00000044115.21	4499	72.0
ENSG00000256314.1	3999	79.5
ENSG00000196290.17	16499	321.0
ENSG00000234741.10	7499	114.0
ENSG00000162894.12	4499	60.5
ENSG00000136731.13	5499	214.0
ENSG00000171295.13	7499	115.5
ENSG00000164776.11	4499	214.0
ENSG00000008952.17	9499	398.5
ENSG00000253824.2	3999	71.5
ENSG00000123297.20	7999	149.0
ENSG00000166526.19	8999	128.0
ENSG00000178078.12	6999	239.5
ENSG00000256349.1	6499	147.0
ENSG00000083520.15	15499	327.5
ENSG00000226779.1	5999	407.0
ENSG00000137496.19	14499	663.5
ENSG00000218739.10	12999	497.0
ENSG00000125735.11	6999	420.5
ENSG00000157540.22	11999	222.0
ENSG00000231654.1	9499	194.5
ENSG00000260350.1	3999	54.0
ENSG00000179335.20	30499	586.0
ENSG00000163319.11	9999	85.5
ENSG00000139899.11	7999	83.5
ENSG00000100219.17	6999	136.5
ENSG00000130255.13	28499	1134.5
ENSG00000125691.14	5999	135.5
ENSG00000116459.11	15999	365.0
ENSG00000265566.2	4999	106.5
ENSG00000120805.14	10499	131.0
ENSG00000280010.1	6499	104.5
ENSG00000272468.1	21499	583.0
ENSG00000004142.12	4999	90.5
ENSG00000012048.25	3999	23.0
ENSG00000277728.1	7999	200.5
ENSG00000106665.16	5499	120.0
ENSG00000287502.1	10999	245.5
ENSG00000213413.3	13999	367.5
ENSG00000173200.13	4499	28.0
ENSG00000163932.16	3999	64.0
ENSG00000106554.13	12499	191.0
ENSG00000131508.17	10499	573.0
ENSG00000233791.7	7999	95.5
ENSG00000259547.1	12499	239.5
ENSG00000177311.12	8499	102.0
ENSG00000065135.12	32499	1657.0
ENSG00000075239.14	7999	95.5
ENSG00000131236.18	4999	44.5
ENSG00000148835.12	3999	56.0
ENSG00000252026.1	4999	100.0
ENSG00000164919.11	3999	76.5
ENSG00000122033.15	5499	86.5
ENSG00000286799.1	3999	116.5
ENSG00000242999.3	29999	441.5
ENSG00000136930.13	13999	665.0
ENSG00000100664.11	11999	234.5
ENSG00000271991.3	3999	113.5
ENSG00000116161.18	4999	56.5
ENSG00000239282.8	14499	1620.0
ENSG00000258240.6	3999	24.0
ENSG00000108848.16	11999	178.5
ENSG00000243414.6	3999	49.0
ENSG00000176890.16	3999	44.0
ENSG00000010310.9	6999	124.5
ENSG00000197756.10	6499	213.5
ENSG00000262343.1	14999	1982.5
ENSG00000270679.1	11499	144.5
ENSG00000110171.21	6499	76.0
ENSG00000246067.10	3999	57.0
ENSG00000289361.1	6499	195.5
ENSG00000290292.10	9999	137.0
ENSG00000197647.13	12999	232.0
ENSG00000151135.10	3999	42.0
ENSG00000176485.14	7499	127.0
ENSG00000233223.5	19499	2379.5
ENSG00000178229.8	3999	79.5
ENSG00000289257.2	7499	139.5
ENSG00000169347.17	4499	30.0
ENSG00000046651.16	5999	115.5
ENSG00000153560.12	6499	123.5
ENSG00000213799.13	7999	170.5
ENSG00000187987.10	10999	311.0
ENSG00000137200.13	14999	383.5
ENSG00000142676.14	53499	2171.5
ENSG00000154059.11	4999	51.0
ENSG00000100883.13	7999	118.5
ENSG00000201469.1	16499	389.5
ENSG00000118557.16	4999	80.5
ENSG00000202279.1	12499	262.0
ENSG00000114902.14	3999	88.0
ENSG00000230914.4	3999	36.5
ENSG00000288880.2	6499	117.0
ENSG00000124251.11	19499	495.5
ENSG00000175115.13	7999	134.5
ENSG00000136937.13	19499	510.0
ENSG00000115486.13	7999	468.0
ENSG00000259780.3	6499	129.5
ENSG00000106538.10	5499	41.0
ENSG00000289226.2	6999	79.5
ENSG00000100416.15	3999	606.5
ENSG00000168090.10	7999	243.0
ENSG00000161654.10	9999	282.0
ENSG00000094804.12	4499	116.0
ENSG00000109270.13	7999	264.5
ENSG00000266490.1	4999	105.5
ENSG00000136059.16	4999	67.0
ENSG00000134444.15	9499	111.5
ENSG00000186009.5	9999	155.0
ENSG00000177646.20	5999	70.5
ENSG00000139190.17	23499	491.5
ENSG00000185475.11	14499	292.0
ENSG00000145022.5	40499	1215.5
ENSG00000197157.11	14999	282.0
ENSG00000188986.9	3999	116.0
ENSG00000238111.1	7499	62.5
ENSG00000272263.1	5499	109.0
ENSG00000029725.17	12499	158.0
ENSG00000126883.19	11560	236.0
ENSG00000231476.1	21499	479.5
ENSG00000227176.1	4999	68.5
ENSG00000119689.15	9499	509.5
ENSG00000213590.2	11499	129.5
ENSG00000188868.14	19999	482.0
ENSG00000115561.16	4499	48.0
ENSG00000185049.16	21499	495.5
ENSG00000175356.14	10999	207.5
ENSG00000276071.1	10499	324.5
ENSG00000167555.14	4499	53.5
ENSG00000138078.16	14499	162.0
ENSG00000112679.15	8999	255.0
ENSG00000022840.17	15499	671.5
ENSG00000124243.19	5499	65.5
ENSG00000197808.14	9999	245.0
ENSG00000165275.10	6999	208.0
ENSG00000162129.15	7999	143.0
ENSG00000201659.1	5499	143.5
ENSG00000239407.5	12999	344.5
ENSG00000222806.1	5999	444.0
ENSG00000112812.16	8499	191.5
