ID	Length	WT_09.Aligned.sortedByCoord.out
ENSG00000124228.15	4499	0.53
ENSG00000284602.1	10999	1.49
ENSG00000262050.2	3999	0.51
ENSG00000100220.12	13499	1.05
ENSG00000230532.1	7499	2.03
ENSG00000291008.1	4499	2.83
ENSG00000154310.17	4499	1.14
ENSG00000020129.16	4999	0.55
ENSG00000261351.2	9999	0.47
ENSG00000176809.11	8999	0.6
ENSG00000106853.20	3999	0.54
ENSG00000234438.5	8499	0.67
ENSG00000262213.1	5999	0.82
ENSG00000100418.8	10999	3.27
ENSG00000174748.22	3999	0.31
ENSG00000172543.9	7999	1.78
ENSG00000077238.14	5999	0.8
ENSG00000204110.7	4999	0.76
ENSG00000095319.14	10499	1.09
ENSG00000167604.15	7999	0.92
ENSG00000237481.1	4499	0.44
ENSG00000139233.7	3999	0.69
ENSG00000125657.5	3999	0.57
ENSG00000148225.17	3999	1.02
ENSG00000179262.10	7999	3.52
ENSG00000031691.7	4999	1.18
ENSG00000182934.12	5499	1.05
ENSG00000224066.1	18499	0.82
ENSG00000197841.15	8499	0.55
ENSG00000222800.1	8499	1.1
ENSG00000010072.16	12499	0.6
ENSG00000279443.1	6499	1.29
ENSG00000086015.23	12499	0.82
ENSG00000033327.13	7499	0.77
ENSG00000081386.13	7499	0.61
ENSG00000232611.1	4999	0.64
ENSG00000229273.1	4499	1.11
ENSG00000197728.11	8999	0.76
ENSG00000286196.1	3999	0.76
ENSG00000166261.11	4999	0.42
ENSG00000227070.2	8499	0.47
ENSG00000167384.11	7499	0.41
ENSG00000132842.15	8999	0.69
ENSG00000204160.12	5499	1.32
ENSG00000158402.21	4999	0.68
ENSG00000175467.15	7499	2.4
ENSG00000168259.17	11499	2.8
ENSG00000143183.18	3999	1.2
ENSG00000116903.7	9499	1.38
ENSG00000119689.15	8999	1.9
ENSG00000137073.24	30999	1.38
ENSG00000222202.1	5999	0.59
ENSG00000278876.1	10999	1.75
ENSG00000135679.27	12999	1.81
ENSG00000127616.22	4999	0.63
ENSG00000111300.10	7999	0.44
ENSG00000089094.20	9999	0.92
ENSG00000288743.1	5999	0.58
ENSG00000197756.10	6499	0.52
ENSG00000234444.10	8999	0.62
ENSG00000241490.1	3999	1.27
ENSG00000161888.12	11499	0.81
ENSG00000139190.17	22999	1.25
ENSG00000120725.13	7499	1.33
ENSG00000002919.15	5499	1.27
ENSG00000141564.16	3999	0.45
ENSG00000132612.16	10999	0.87
ENSG00000110171.21	27499	0.7
ENSG00000168906.13	12999	6.57
ENSG00000263993.2	5999	0.45
ENSG00000125534.10	11999	4.43
ENSG00000162377.6	4499	1.0
ENSG00000163938.17	5999	1.63
ENSG00000134490.14	3999	0.38
ENSG00000291151.1	3999	0.58
ENSG00000087302.9	4999	2.05
ENSG00000253047.1	14499	1.06
ENSG00000113161.17	6499	0.52
ENSG00000272831.2	5999	0.78
ENSG00000090581.11	5499	0.36
ENSG00000185065.6	5499	0.72
ENSG00000279608.1	22499	1.02
ENSG00000165678.22	8999	0.71
ENSG00000185722.18	11999	0.43
ENSG00000130254.12	11499	0.77
ENSG00000183808.12	13999	2.78
ENSG00000125347.15	21999	1.03
ENSG00000273177.1	5999	0.52
ENSG00000165699.15	12999	1.85
ENSG00000236607.3	7499	0.72
ENSG00000120137.7	4999	0.65
ENSG00000135164.19	15499	1.3
ENSG00000241258.7	11999	1.29
ENSG00000279792.1	5499	0.52
ENSG00000064547.14	4499	0.81
ENSG00000230228.2	26999	1.37
ENSG00000293495.1	4499	1.27
ENSG00000099330.9	5499	0.7
ENSG00000203993.7	7999	2.28
ENSG00000235204.1	3999	1.07
ENSG00000235881.2	9999	0.72
ENSG00000123297.20	6999	0.59
ENSG00000120662.16	9499	1.02
ENSG00000104894.12	6999	0.92
ENSG00000143322.22	10499	1.07
ENSG00000100650.16	7499	0.72
ENSG00000288852.1	6499	0.61
ENSG00000154118.13	5499	0.55
ENSG00000160781.17	10499	0.74
ENSG00000197323.12	29999	0.99
ENSG00000166676.17	8999	0.89
ENSG00000104131.13	21999	1.71
ENSG00000080839.12	16499	1.66
ENSG00000181513.15	3999	0.72
ENSG00000239392.2	3999	0.47
ENSG00000202569.4	4499	0.38
ENSG00000140807.7	23999	0.87
ENSG00000175115.13	6499	0.75
ENSG00000123268.9	9999	4.49
ENSG00000167721.11	4499	0.77
ENSG00000256771.5	5499	0.75
ENSG00000071082.11	12999	0.72
ENSG00000267691.1	6499	1.15
ENSG00000196981.4	8499	0.46
ENSG00000136816.16	11499	1.89
ENSG00000108349.17	4499	0.75
ENSG00000275221.2	4499	1.36
ENSG00000082516.9	7499	0.75
ENSG00000182156.10	5499	0.39
ENSG00000205659.12	8999	0.93
ENSG00000228365.1	4999	0.3
ENSG00000168056.18	16499	1.14
ENSG00000136813.15	10499	0.98
ENSG00000177225.17	13499	0.53
ENSG00000184988.8	5499	2.68
ENSG00000289378.1	5999	0.78
ENSG00000125991.21	7499	0.75
ENSG00000100241.22	8499	0.84
ENSG00000230185.7	16999	1.64
ENSG00000119953.14	10999	1.47
ENSG00000187742.15	34499	2.62
ENSG00000185515.16	5499	0.47
ENSG00000130522.6	4999	0.58
ENSG00000154258.17	4499	0.47
ENSG00000086102.19	4499	0.42
ENSG00000221955.11	12999	0.99
ENSG00000243414.6	3999	0.42
ENSG00000160293.17	16499	0.73
ENSG00000231086.1	4999	0.43
ENSG00000137185.13	5499	0.68
ENSG00000202538.1	15499	1.09
ENSG00000118855.21	20999	1.02
ENSG00000185298.13	4499	0.37
ENSG00000236352.1	3999	0.55
ENSG00000177963.15	16999	2.15
ENSG00000167114.13	9499	1.11
ENSG00000189298.14	5499	0.89
ENSG00000148943.12	13999	0.45
ENSG00000144118.14	11499	0.75
ENSG00000289018.2	4499	1.1
ENSG00000198380.13	8499	0.41
ENSG00000164919.11	3999	0.56
ENSG00000186009.5	3999	0.83
ENSG00000176953.13	6999	1.6
ENSG00000149273.15	7499	0.98
ENSG00000239650.4	3999	0.88
ENSG00000230790.2	9999	1.9
ENSG00000134575.13	5499	4.68
ENSG00000111196.10	4999	1.22
ENSG00000279048.2	12499	0.81
ENSG00000197044.11	27499	1.37
ENSG00000133731.10	8499	0.63
ENSG00000260197.1	7499	1.04
ENSG00000011198.10	4999	0.45
ENSG00000092931.12	8499	1.02
ENSG00000289226.2	9999	0.77
ENSG00000156639.12	3999	0.48
ENSG00000103037.12	9499	0.88
ENSG00000277411.1	8499	0.52
ENSG00000131378.14	15999	1.51
ENSG00000100364.19	8499	1.12
ENSG00000266490.1	4999	1.14
ENSG00000119509.13	5499	1.65
ENSG00000164163.11	10499	0.6
ENSG00000227627.5	6999	0.86
ENSG00000257696.1	3999	0.95
ENSG00000103502.14	5499	0.51
ENSG00000121594.12	13999	1.76
ENSG00000122692.9	11999	1.05
ENSG00000223935.3	14499	0.85
ENSG00000288880.2	6999	0.81
ENSG00000090661.12	3999	1.68
ENSG00000289357.1	6499	1.77
ENSG00000232485.4	5499	0.66
ENSG00000179832.18	6499	1.11
ENSG00000121957.15	4499	0.87
ENSG00000139668.9	6499	0.59
ENSG00000258159.1	4999	0.62
ENSG00000229893.2	4499	0.93
ENSG00000152455.16	10499	1.98
ENSG00000054967.13	14999	0.9
ENSG00000289874.1	6999	1.23
ENSG00000166140.17	3999	1.71
ENSG00000121931.16	20320	1.1
ENSG00000143799.14	5499	0.73
ENSG00000130734.10	4499	0.55
ENSG00000121390.19	7499	1.74
ENSG00000138138.14	6999	0.96
ENSG00000133943.21	6499	0.64
ENSG00000207205.1	4999	0.58
ENSG00000226721.2	5499	0.77
ENSG00000225945.1	3999	1.04
ENSG00000277157.2	8499	2.62
ENSG00000233993.1	8499	0.75
ENSG00000275878.1	16999	0.59
ENSG00000266962.3	6999	3.49
ENSG00000119401.11	13999	1.72
ENSG00000255135.5	3999	0.44
ENSG00000123219.13	17499	1.42
ENSG00000119408.17	5999	1.21
ENSG00000154262.13	8499	0.74
ENSG00000131931.8	3999	2.23
ENSG00000142676.14	26499	1.2
ENSG00000279571.3	5499	0.52
ENSG00000169136.13	17499	1.06
ENSG00000185090.15	5499	0.57
ENSG00000008952.17	9999	1.3
ENSG00000142733.18	10499	1.05
ENSG00000125037.13	9999	2.55
ENSG00000124713.6	6999	1.73
ENSG00000171659.16	13999	1.41
ENSG00000000460.17	19499	2.15
ENSG00000256568.2	3999	0.92
ENSG00000105372.8	9999	3.05
ENSG00000152380.10	3999	0.74
ENSG00000167157.11	4999	0.44
ENSG00000217702.3	7999	0.86
ENSG00000247271.9	5999	0.62
ENSG00000243056.2	14499	1.01
ENSG00000162736.18	7999	2.69
ENSG00000239407.5	11499	1.1
ENSG00000054654.20	14999	4.61
ENSG00000231652.2	3999	1.08
ENSG00000120696.9	3999	0.31
ENSG00000185238.13	4999	0.84
ENSG00000121281.13	6499	0.57
ENSG00000100883.13	9999	0.72
ENSG00000164253.14	4999	0.47
ENSG00000262227.2	3999	1.73
ENSG00000289082.1	6999	1.28
ENSG00000252074.1	3999	0.85
ENSG00000136279.21	6499	0.65
ENSG00000051180.17	10499	0.6
ENSG00000099840.14	7999	1.01
ENSG00000111652.10	11999	1.04
ENSG00000266852.2	18499	2.32
ENSG00000116874.12	15999	0.64
ENSG00000100445.18	5499	1.42
ENSG00000281491.1	6499	0.9
ENSG00000141027.23	16499	2.57
ENSG00000101473.17	4499	1.36
ENSG00000293360.1	16816	1.19
ENSG00000168291.13	8999	1.51
ENSG00000133112.17	17999	0.84
ENSG00000244063.1	11499	1.14
ENSG00000130816.17	6999	0.99
ENSG00000226386.1	20499	1.3
ENSG00000203307.2	3999	0.5
ENSG00000108518.8	5499	0.78
ENSG00000090487.11	20105	2.84
ENSG00000289015.1	5499	2.85
ENSG00000234771.3	3999	1.16
ENSG00000290989.1	8499	0.48
ENSG00000259357.2	5499	0.52
ENSG00000133805.16	15499	0.76
ENSG00000141741.12	6499	0.96
ENSG00000113300.13	4999	0.6
ENSG00000206731.1	7499	0.49
ENSG00000225975.8	6499	1.18
ENSG00000287733.1	9499	5.21
ENSG00000156587.16	20499	2.0
ENSG00000279569.1	3999	0.38
ENSG00000172175.16	4499	0.97
ENSG00000259494.2	7999	0.38
ENSG00000132300.19	11999	3.36
ENSG00000264317.2	8999	0.82
ENSG00000166526.19	6499	0.63
ENSG00000102910.14	5499	0.5
ENSG00000258727.1	6499	1.3
ENSG00000241878.12	4499	0.38
ENSG00000232104.5	8499	0.79
ENSG00000286294.2	5499	0.49
ENSG00000096060.15	4499	0.66
ENSG00000197646.8	3999	0.41
ENSG00000239335.4	25999	1.7
ENSG00000184937.16	3999	0.99
ENSG00000287584.1	4499	0.5
ENSG00000167972.14	5999	0.6
ENSG00000228863.8	6999	0.99
ENSG00000227543.5	4499	0.43
ENSG00000158079.16	3999	0.87
ENSG00000159579.14	4999	0.89
ENSG00000122729.19	3999	0.77
ENSG00000167555.14	3999	0.57
ENSG00000196646.12	6999	1.22
ENSG00000101310.17	5999	3.32
ENSG00000228474.6	18043	1.26
ENSG00000143776.20	7499	1.55
ENSG00000258701.1	5999	0.76
ENSG00000056586.16	3999	1.47
ENSG00000176142.13	11999	0.47
ENSG00000119760.16	3999	0.85
ENSG00000226659.2	12499	1.04
ENSG00000160214.13	17999	1.01
ENSG00000213672.8	5999	0.62
ENSG00000276272.1	14499	0.54
ENSG00000173163.11	6499	0.62
ENSG00000100162.15	11499	0.89
ENSG00000271882.1	3999	1.35
ENSG00000237590.1	5499	0.64
ENSG00000134569.10	8999	0.9
ENSG00000135446.17	4499	1.33
ENSG00000224367.7	4499	0.95
ENSG00000117523.18	8499	0.97
ENSG00000006704.11	4999	1.04
ENSG00000178057.15	5999	2.14
ENSG00000197958.13	5499	1.0
ENSG00000230424.3	7499	1.28
ENSG00000268912.1	7999	1.38
ENSG00000131013.4	6999	0.51
ENSG00000288942.1	4999	0.48
ENSG00000131061.15	4499	0.41
ENSG00000261240.1	5499	0.43
ENSG00000180198.17	3999	0.83
ENSG00000170037.14	12201	1.41
ENSG00000228544.1	10499	1.27
ENSG00000232070.9	4499	0.79
ENSG00000132475.10	25499	2.91
ENSG00000023909.10	4999	1.53
ENSG00000279613.1	10499	2.78
ENSG00000271936.1	4499	1.42
ENSG00000256811.1	4999	0.34
ENSG00000177646.20	6999	0.43
ENSG00000254771.1	4999	0.36
ENSG00000168872.17	5999	2.98
ENSG00000287190.1	5999	1.1
ENSG00000168126.3	18499	4.84
ENSG00000273619.2	9499	0.87
ENSG00000136888.8	9999	1.97
ENSG00000150459.13	5999	0.46
ENSG00000196504.21	14999	1.14
ENSG00000275709.1	5999	1.06
ENSG00000100100.13	3999	0.95
ENSG00000107745.20	11999	0.82
ENSG00000136870.11	28499	0.84
ENSG00000138303.19	3999	0.94
ENSG00000236901.6	4499	0.71
ENSG00000169902.15	4999	1.11
ENSG00000259421.1	13499	2.3
ENSG00000003756.17	5999	2.28
ENSG00000126461.15	5999	1.15
