ID	Length	dBGLF5_03.Aligned.sortedByCoord.out
ENSG00000197728.11	12999	240.5
ENSG00000095564.15	15499	404.5
ENSG00000075240.17	5499	156.0
ENSG00000131931.8	7999	238.5
ENSG00000261253.2	11499	213.0
ENSG00000160214.13	11499	178.5
ENSG00000148835.12	3999	59.5
ENSG00000284820.1	6999	67.5
ENSG00000175556.17	4499	159.0
ENSG00000023909.10	4999	205.5
ENSG00000258285.1	7999	215.5
ENSG00000258646.1	3999	60.0
ENSG00000135336.16	12999	283.5
ENSG00000126953.8	3999	68.0
ENSG00000105246.6	9999	394.5
ENSG00000291101.1	7499	153.5
ENSG00000140859.16	16999	839.5
ENSG00000133818.14	21575	684.5
ENSG00000230438.9	15499	845.0
ENSG00000175216.15	6999	153.5
ENSG00000170312.17	6999	104.0
ENSG00000259038.2	3999	34.0
ENSG00000154262.13	5499	56.5
ENSG00000279046.1	3999	32.5
ENSG00000117523.18	8499	165.0
ENSG00000196586.17	4999	48.0
ENSG00000145414.9	6499	154.0
ENSG00000133026.14	3999	148.5
ENSG00000196367.15	5499	91.5
ENSG00000272604.1	5499	54.0
ENSG00000180089.6	14999	1304.5
ENSG00000169684.13	10499	193.0
ENSG00000153208.19	5499	64.0
ENSG00000073536.18	4999	71.0
ENSG00000126432.14	4999	58.5
ENSG00000234793.1	10499	463.5
ENSG00000166405.16	12999	203.0
ENSG00000185947.15	10999	654.0
ENSG00000278881.2	6499	118.0
ENSG00000103037.12	12499	257.5
ENSG00000111786.10	14999	783.5
ENSG00000148399.13	3999	128.0
ENSG00000213672.8	3999	36.0
ENSG00000138363.15	4499	39.5
ENSG00000228126.1	6499	188.5
ENSG00000154310.17	4499	99.5
ENSG00000231654.1	8499	164.5
ENSG00000214087.9	13499	398.0
ENSG00000117419.16	7999	115.0
ENSG00000010244.19	5499	72.0
ENSG00000276071.1	5999	157.5
ENSG00000175309.15	3999	37.5
ENSG00000172667.11	15999	380.0
ENSG00000203993.7	5499	119.5
ENSG00000292256.1	3999	83.0
ENSG00000259732.1	12999	659.0
ENSG00000132300.19	10999	1007.5
ENSG00000108639.8	11499	336.0
ENSG00000132485.14	13499	227.0
ENSG00000136888.8	5999	102.0
ENSG00000267254.8	5499	115.5
ENSG00000232803.1	9499	143.5
ENSG00000099968.18	4499	385.0
ENSG00000100296.14	7499	140.5
ENSG00000152454.4	6999	89.0
ENSG00000278346.1	9499	1321.5
ENSG00000226853.5	4999	87.0
ENSG00000260920.2	7999	189.0
ENSG00000160392.14	5999	79.0
ENSG00000139668.9	6999	105.0
ENSG00000152683.14	6999	103.0
ENSG00000112293.15	5499	51.0
ENSG00000259661.1	8499	222.0
ENSG00000154743.19	8999	102.0
ENSG00000188725.8	5999	104.0
ENSG00000172943.21	6499	131.5
ENSG00000143319.17	18499	482.5
ENSG00000126883.19	12560	236.0
ENSG00000242539.2	5999	118.5
ENSG00000143799.14	5499	126.5
ENSG00000280224.1	14499	200.5
ENSG00000103591.13	8999	124.0
ENSG00000011454.18	15499	353.5
ENSG00000140993.11	4499	99.0
ENSG00000197238.5	10999	2672.5
ENSG00000143776.20	7499	99.0
ENSG00000176809.11	12999	352.0
ENSG00000289018.2	3999	61.5
ENSG00000227543.5	4499	39.5
ENSG00000108306.13	13499	235.5
ENSG00000225945.1	3999	65.5
ENSG00000197043.15	6999	78.5
ENSG00000187987.10	4499	38.5
ENSG00000119231.11	7499	356.0
ENSG00000134575.13	5499	182.0
ENSG00000272606.2	9999	127.0
ENSG00000123080.12	5999	93.5
ENSG00000133112.17	20499	475.0
ENSG00000122359.18	3999	71.0
ENSG00000053501.14	4499	39.5
ENSG00000101310.17	5999	861.0
ENSG00000127993.16	4499	30.0
ENSG00000161654.10	6499	170.0
ENSG00000235381.1	8999	224.0
ENSG00000100664.11	5999	133.5
ENSG00000155827.12	11999	156.5
ENSG00000100316.16	11499	288.5
ENSG00000079246.16	10499	471.0
ENSG00000263080.1	6499	249.0
ENSG00000138326.21	4999	155.0
ENSG00000134444.15	9999	132.0
ENSG00000031698.13	7999	174.5
ENSG00000197044.11	7999	130.5
ENSG00000250878.6	7999	137.5
ENSG00000169495.5	7999	706.0
ENSG00000099840.14	5499	132.5
ENSG00000234741.10	7499	101.0
ENSG00000197037.11	3999	51.5
ENSG00000168090.10	7999	204.5
ENSG00000226055.2	5999	53.5
ENSG00000256229.8	23499	363.0
ENSG00000186815.13	11499	251.5
ENSG00000188868.14	19499	363.5
ENSG00000171503.13	9999	873.5
ENSG00000234884.2	6999	119.5
ENSG00000163257.11	7999	344.0
ENSG00000115977.21	4499	47.0
ENSG00000164466.13	5499	51.0
ENSG00000067066.17	13999	394.0
ENSG00000230882.1	7999	184.0
ENSG00000180185.13	6499	121.0
ENSG00000069329.19	4999	64.5
ENSG00000272263.1	7999	97.5
ENSG00000257496.3	3999	40.0
ENSG00000169067.4	3999	37.0
ENSG00000272843.1	3999	206.0
ENSG00000106665.16	4499	63.5
ENSG00000233581.1	4999	56.5
ENSG00000125691.14	5999	150.0
ENSG00000042088.14	4499	29.5
ENSG00000260924.3	4999	70.5
ENSG00000122033.15	6499	73.5
ENSG00000272391.6	4499	177.0
ENSG00000204842.18	4999	43.5
ENSG00000229893.2	3999	36.0
ENSG00000282836.1	3999	37.5
ENSG00000289194.1	9499	209.0
ENSG00000164975.16	4499	57.5
ENSG00000218233.1	7999	319.0
ENSG00000266099.1	6499	147.5
ENSG00000116560.12	10499	804.5
ENSG00000263529.2	6499	82.5
ENSG00000121957.15	4499	79.5
ENSG00000134186.12	4999	44.5
ENSG00000262831.1	3999	32.5
ENSG00000178567.8	18425	1457.5
ENSG00000196821.10	13999	157.0
ENSG00000125835.20	11499	174.5
ENSG00000258890.8	10499	252.5
ENSG00000201659.1	6499	97.5
ENSG00000279529.2	3999	44.0
ENSG00000152439.13	10499	217.5
ENSG00000079387.15	7999	242.5
ENSG00000100100.13	3999	43.0
ENSG00000103018.18	5999	111.5
ENSG00000152556.17	8999	371.5
ENSG00000038210.14	5999	75.5
ENSG00000214941.8	4499	32.5
ENSG00000108106.14	3999	32.5
ENSG00000153560.12	6499	109.0
ENSG00000267213.4	4999	50.5
ENSG00000141568.21	16499	567.0
ENSG00000056558.11	7499	969.0
ENSG00000182541.18	6999	86.0
ENSG00000236901.6	4499	125.5
ENSG00000230295.1	7999	296.5
ENSG00000273983.2	4499	43.5
ENSG00000141385.12	6999	219.0
ENSG00000130479.11	5999	86.5
ENSG00000178921.14	6999	122.0
ENSG00000172728.16	3999	65.5
ENSG00000113716.13	3999	42.0
ENSG00000244642.3	4499	60.0
ENSG00000136527.19	4499	55.5
ENSG00000226158.1	4499	55.5
ENSG00000068079.8	9499	138.0
ENSG00000196646.12	4999	83.0
ENSG00000134697.13	6999	91.0
ENSG00000239335.4	25999	616.5
ENSG00000162039.18	20499	676.5
ENSG00000289357.1	6499	338.0
ENSG00000065135.12	31999	974.5
ENSG00000138303.19	3999	33.5
ENSG00000189298.14	4999	82.5
ENSG00000138674.17	9999	154.0
ENSG00000230322.1	5499	139.5
ENSG00000075856.12	10499	571.0
ENSG00000105948.13	5499	181.0
ENSG00000224424.8	10999	144.5
ENSG00000146282.19	4999	58.5
ENSG00000186009.5	5999	66.0
ENSG00000170852.12	9499	300.0
ENSG00000132010.16	3999	97.5
ENSG00000272462.4	11999	130.0
ENSG00000119953.14	13999	408.5
ENSG00000289372.2	4999	65.0
ENSG00000143344.16	9999	178.5
ENSG00000107185.10	9499	132.0
ENSG00000180329.14	6999	310.0
ENSG00000196584.4	3999	67.0
ENSG00000182149.21	6499	109.0
ENSG00000227176.1	5999	66.5
ENSG00000115282.21	7499	694.5
ENSG00000253273.2	6999	114.5
ENSG00000110880.11	10999	149.0
ENSG00000278948.1	6999	581.0
ENSG00000287914.1	3999	28.5
ENSG00000156232.7	4999	110.5
ENSG00000087157.19	6499	156.5
ENSG00000171953.16	3999	112.0
ENSG00000115091.12	7499	102.0
ENSG00000169902.15	9999	379.5
ENSG00000022840.17	10499	454.0
ENSG00000167604.15	3999	49.5
ENSG00000076944.18	4999	64.5
ENSG00000230532.1	4999	219.0
ENSG00000125871.14	5499	56.0
ENSG00000131263.13	4999	48.0
ENSG00000137054.16	8499	161.0
ENSG00000136930.13	13499	408.5
ENSG00000129197.15	7999	115.0
ENSG00000002919.15	5499	137.5
ENSG00000167112.10	9999	196.5
ENSG00000266933.2	11999	2461.0
ENSG00000251775.1	12499	190.0
ENSG00000028116.18	4999	113.0
ENSG00000135372.10	4499	52.0
ENSG00000162511.8	6499	378.5
ENSG00000125037.13	6499	1825.0
ENSG00000241490.1	3999	74.5
ENSG00000235530.7	8999	104.0
ENSG00000100220.12	6499	259.0
ENSG00000242444.4	5499	105.0
ENSG00000116903.7	9999	351.0
ENSG00000240423.3	3999	54.0
ENSG00000178209.17	9499	158.0
ENSG00000270170.2	3999	34.5
ENSG00000288880.2	6499	113.5
ENSG00000167721.11	6999	117.5
ENSG00000130255.13	13999	502.0
ENSG00000109674.4	9999	133.0
ENSG00000140319.11	7499	102.0
ENSG00000161547.17	6999	193.5
ENSG00000130429.16	13499	472.5
ENSG00000123268.9	10499	1313.5
ENSG00000171357.6	5999	72.5
ENSG00000123297.20	6999	139.0
ENSG00000163521.16	6499	108.0
ENSG00000276043.5	4499	158.0
ENSG00000250155.3	6999	55.5
ENSG00000104147.9	24499	3739.5
ENSG00000089094.20	7499	107.0
ENSG00000291283.1	5499	80.0
ENSG00000232999.1	5499	183.5
ENSG00000151532.15	4499	87.0
ENSG00000105983.23	5499	71.5
ENSG00000100216.6	5499	46.0
ENSG00000290164.1	5999	148.0
ENSG00000120805.14	6499	70.5
ENSG00000184277.13	4499	94.0
ENSG00000167674.15	13999	254.5
ENSG00000259539.1	13499	212.0
ENSG00000196652.12	13999	237.5
ENSG00000287601.1	6999	98.5
ENSG00000117242.7	4499	43.5
ENSG00000083312.19	5999	55.5
ENSG00000123146.20	6999	158.0
ENSG00000270403.1	4999	26.0
ENSG00000168566.13	10999	319.0
ENSG00000265799.1	4499	53.5
ENSG00000138778.14	4999	35.5
ENSG00000156587.16	17499	1068.5
ENSG00000108848.16	4999	77.0
ENSG00000273703.2	4499	63.0
ENSG00000188313.13	4499	35.0
ENSG00000199598.1	22999	1276.5
ENSG00000100418.8	15499	467.0
ENSG00000125450.11	19499	380.5
ENSG00000175063.17	9499	149.5
ENSG00000213188.3	5499	54.5
ENSG00000224367.7	4499	210.5
ENSG00000100162.15	4499	39.0
ENSG00000261351.2	9999	245.0
ENSG00000053372.5	7499	610.5
ENSG00000153487.13	7999	249.0
ENSG00000145375.9	7499	69.0
ENSG00000233912.1	16499	248.5
ENSG00000004766.17	5999	118.0
ENSG00000163682.17	8499	78.5
ENSG00000178078.12	7499	227.5
ENSG00000092841.19	4999	64.0
ENSG00000162757.4	11999	251.0
ENSG00000237481.1	10499	95.0
ENSG00000113300.13	11999	323.5
ENSG00000096060.15	4499	42.0
ENSG00000196504.21	12499	489.0
ENSG00000114850.7	15999	341.0
ENSG00000139233.7	6999	116.0
ENSG00000156735.11	11499	161.5
ENSG00000262227.2	3999	116.0
ENSG00000068724.18	5999	83.5
ENSG00000130303.14	8499	240.0
ENSG00000104783.15	7499	141.0
ENSG00000198586.14	8499	178.5
ENSG00000168056.18	18499	2100.5
ENSG00000214815.2	7499	83.0
ENSG00000168872.17	5999	328.5
ENSG00000185808.14	3999	32.0
ENSG00000273802.3	3999	163.5
ENSG00000289015.1	5499	181.5
ENSG00000162066.16	4999	81.0
ENSG00000168259.17	10999	452.5
ENSG00000144674.19	12499	336.5
ENSG00000279951.1	3999	50.5
ENSG00000248724.6	4499	33.5
ENSG00000183808.12	13999	432.0
ENSG00000086015.23	11999	180.0
ENSG00000259547.1	6499	123.0
ENSG00000186765.12	35999	2490.5
ENSG00000293251.2	6999	114.0
ENSG00000247077.8	6499	148.0
ENSG00000173145.11	12999	385.0
ENSG00000164151.12	7999	290.0
ENSG00000256262.3	4999	36.5
ENSG00000004142.12	3999	74.5
ENSG00000118579.13	8499	263.5
ENSG00000206965.1	6499	178.0
ENSG00000198551.10	8499	101.0
ENSG00000089693.11	6999	83.0
ENSG00000196357.12	6999	89.5
ENSG00000205189.13	4499	34.5
ENSG00000288899.1	10499	410.5
ENSG00000203995.11	9499	935.5
ENSG00000163516.14	4999	44.0
ENSG00000090661.12	4499	72.5
ENSG00000121931.16	9999	271.5
ENSG00000147601.15	3999	59.0
ENSG00000186132.15	12499	152.0
ENSG00000197332.9	3999	35.5
ENSG00000148943.12	13999	217.5
ENSG00000154258.17	5499	64.0
ENSG00000175470.20	7999	197.5
ENSG00000259357.2	5499	91.0
ENSG00000290165.1	8499	103.5
ENSG00000214106.9	4999	89.5
ENSG00000261526.3	10499	288.5
ENSG00000280010.1	6499	126.5
ENSG00000127616.22	4499	46.0
ENSG00000128891.17	11499	306.5
ENSG00000290812.1	5999	143.0
ENSG00000105372.8	6999	757.0
ENSG00000279443.1	6499	267.5
ENSG00000122729.19	4499	43.0
ENSG00000273176.1	3999	47.5
ENSG00000115486.13	9999	526.0
ENSG00000280758.1	5499	44.0
ENSG00000112306.8	6999	88.0
ENSG00000148842.18	5499	59.0
ENSG00000256249.1	7999	65.5
ENSG00000268129.2	4499	65.0
ENSG00000154124.6	16499	495.0
ENSG00000213339.9	4499	93.0
ENSG00000171824.14	6499	246.0
ENSG00000118363.13	7499	84.0
ENSG00000151502.11	4499	52.0
ENSG00000214975.4	6499	101.5
ENSG00000095319.14	12999	230.0
ENSG00000267405.1	5999	169.5
ENSG00000177673.4	10499	210.0
ENSG00000132612.16	8999	175.0
ENSG00000008952.17	9499	356.5
ENSG00000256314.1	6499	101.5
ENSG00000105373.19	3999	111.5
ENSG00000125991.21	6999	98.0
ENSG00000082516.9	8999	158.5
ENSG00000203472.3	10999	245.0
ENSG00000100883.13	7499	73.5
ENSG00000136463.9	6499	85.5
ENSG00000105821.15	8999	150.0
ENSG00000125257.16	4999	84.5
ENSG00000196290.17	16499	258.5
ENSG00000271283.1	9999	213.5
ENSG00000268401.2	3999	33.5
ENSG00000271022.1	9999	134.0
ENSG00000259780.3	4999	82.5
ENSG00000121073.15	3999	51.0
ENSG00000185238.13	6999	152.0
ENSG00000169727.14	7999	105.0
ENSG00000168126.3	18499	1134.0
ENSG00000159579.14	7499	80.5
ENSG00000258727.1	6499	240.5
ENSG00000179262.10	10999	857.0
ENSG00000262343.1	14999	1591.0
ENSG00000237522.1	4999	106.5
ENSG00000130305.17	4999	65.0
ENSG00000162129.15	8499	111.0
ENSG00000142937.12	5499	89.0
ENSG00000287600.1	3999	35.0
ENSG00000183684.8	6499	112.0
ENSG00000168495.13	4999	207.0
ENSG00000287733.1	9499	2149.0
ENSG00000113595.15	11999	265.0
ENSG00000029363.17	7999	218.5
ENSG00000126464.15	11999	288.0
ENSG00000122483.18	4999	51.0
ENSG00000230228.2	12999	496.5
ENSG00000273319.1	4999	162.5
ENSG00000184988.8	5499	123.5
ENSG00000077238.14	5999	79.0
ENSG00000274695.1	13499	325.5
ENSG00000197323.12	11999	178.0
ENSG00000071082.11	19999	349.0
ENSG00000132436.13	9999	192.0
ENSG00000197111.16	17999	687.5
ENSG00000225611.3	4499	96.0
ENSG00000173726.11	5499	176.5
ENSG00000287393.1	5499	62.5
ENSG00000143183.18	5499	110.0
ENSG00000206710.1	7999	70.5
ENSG00000140807.7	16999	219.0
ENSG00000185156.6	4499	50.0
ENSG00000261766.1	5999	191.0
ENSG00000131828.14	9499	198.5
ENSG00000291118.1	4499	109.5
ENSG00000145907.16	37999	1392.0
ENSG00000075131.10	3999	112.0
ENSG00000196981.4	8999	98.5
ENSG00000109618.13	5499	56.5
ENSG00000144535.20	5499	61.0
ENSG00000288818.1	13499	792.0
ENSG00000127191.18	8499	184.5
ENSG00000102543.14	6999	73.5
ENSG00000065600.13	13999	679.0
ENSG00000164050.13	6499	77.5
ENSG00000284452.1	5499	262.0
ENSG00000111196.10	4999	81.0
ENSG00000102786.15	19509	919.5
ENSG00000108599.15	6999	164.5
ENSG00000092108.22	5499	59.5
ENSG00000239039.1	3999	106.5
ENSG00000106554.13	11999	161.0
ENSG00000112208.11	3999	50.0
ENSG00000119760.16	5499	55.0
ENSG00000126266.4	4499	116.5
ENSG00000078177.15	15578	231.0
ENSG00000235366.3	6999	179.5
ENSG00000003756.17	5499	175.0
ENSG00000246790.2	4499	132.5
ENSG00000153037.15	6999	85.5
ENSG00000172543.9	8499	271.0
ENSG00000198160.15	4999	95.0
ENSG00000224621.1	4999	66.5
ENSG00000121774.18	14999	371.0
ENSG00000060237.19	4999	58.0
ENSG00000271991.3	5999	170.0
ENSG00000134569.10	7499	187.0
ENSG00000276368.2	3999	61.0
ENSG00000170222.12	6999	74.0
ENSG00000185515.16	6499	56.0
ENSG00000108518.8	5499	95.0
ENSG00000104892.17	7499	75.5
ENSG00000286912.1	4499	47.5
ENSG00000205659.12	10999	231.0
ENSG00000109771.16	4999	98.0
ENSG00000224877.4	7999	98.5
ENSG00000224778.1	3999	40.0
ENSG00000197885.11	28999	1297.0
ENSG00000165678.22	8999	249.5
ENSG00000155229.21	13499	423.0
ENSG00000137478.15	17499	864.0
ENSG00000272507.1	3999	22.0
ENSG00000126067.12	6999	196.0
ENSG00000126870.16	5499	150.5
ENSG00000104131.13	12499	681.0
ENSG00000197808.14	9499	199.0
ENSG00000089048.15	3999	94.0
ENSG00000128908.19	5499	69.5
ENSG00000228391.1	21499	338.5
ENSG00000114841.18	4499	43.5
ENSG00000230424.3	8499	168.5
ENSG00000135446.17	4499	128.0
ENSG00000267106.9	7999	550.5
ENSG00000272599.2	5499	66.5
ENSG00000233822.6	11499	176.0
ENSG00000125445.11	8499	390.0
ENSG00000173535.15	4499	204.0
ENSG00000115053.17	5999	223.0
ENSG00000256771.5	5999	53.5
ENSG00000152455.16	9499	295.5
ENSG00000273162.1	26499	1860.0
ENSG00000136816.16	3999	108.0
ENSG00000113312.12	12999	169.0
ENSG00000173473.11	3999	49.0
ENSG00000105483.18	3999	122.0
ENSG00000131153.9	18999	676.0
ENSG00000287697.1	9499	127.5
ENSG00000117481.11	13999	497.5
ENSG00000128590.5	6499	107.5
ENSG00000286546.1	6499	163.0
ENSG00000091483.8	3999	32.5
ENSG00000144959.11	4999	32.0
ENSG00000172175.16	4499	169.0
ENSG00000149554.15	11499	245.5
ENSG00000075151.24	7499	217.0
ENSG00000120137.7	4999	43.0
ENSG00000143127.13	3999	51.5
ENSG00000166987.15	15499	188.5
ENSG00000146457.16	5499	142.5
ENSG00000118855.21	9499	128.0
ENSG00000270022.3	10999	305.5
ENSG00000264317.2	3999	58.5
ENSG00000102910.14	8999	162.0
ENSG00000255487.1	6999	208.5
ENSG00000124251.11	19499	442.0
ENSG00000134265.13	6499	81.5
ENSG00000293402.1	3999	34.0
ENSG00000161664.7	12999	555.0
ENSG00000134108.14	4499	72.0
ENSG00000133731.10	10499	342.0
ENSG00000230033.1	5999	656.5
ENSG00000130775.16	3999	35.5
ENSG00000136436.15	8999	1040.5
ENSG00000180098.9	12499	1985.5
ENSG00000232491.1	10999	225.0
ENSG00000129055.13	10499	127.0
ENSG00000277728.1	7499	149.5
ENSG00000265565.1	5999	83.5
ENSG00000259658.6	5499	78.0
ENSG00000175467.15	6999	334.5
ENSG00000272764.1	3999	95.0
ENSG00000289202.3	4499	50.5
ENSG00000275106.1	9999	217.0
ENSG00000086065.14	5999	79.5
ENSG00000134330.19	8999	91.0
ENSG00000257052.1	6499	135.5
ENSG00000263961.8	13999	185.5
ENSG00000278384.1	4999	204.5
ENSG00000137804.14	23499	741.0
ENSG00000284657.1	5999	107.0
ENSG00000184619.8	13999	384.5
ENSG00000186532.12	11999	984.0
ENSG00000253351.2	19999	449.0
ENSG00000136146.15	7999	118.0
ENSG00000146918.20	6499	95.5
ENSG00000105549.11	5499	108.5
ENSG00000162676.13	4499	74.0
ENSG00000092203.15	13499	324.5
ENSG00000276729.1	5999	58.5
ENSG00000257097.1	8999	99.5
ENSG00000157540.22	5999	125.5
ENSG00000233223.5	23499	2147.5
ENSG00000173992.9	10499	264.5
ENSG00000068001.14	4499	56.0
ENSG00000175756.14	8499	154.5
ENSG00000188229.6	6499	88.5
ENSG00000100941.9	5999	85.5
ENSG00000265254.1	6999	112.0
ENSG00000250486.5	7499	98.0
ENSG00000286459.1	4499	70.0
ENSG00000263884.2	5999	57.0
ENSG00000134905.17	14499	712.5
ENSG00000170037.14	6999	124.0
ENSG00000143977.14	4499	37.5
ENSG00000102606.20	3999	40.0
ENSG00000120949.15	22499	477.5
ENSG00000197647.13	12499	219.0
ENSG00000254814.1	7999	108.5
ENSG00000213413.3	13999	250.0
ENSG00000266721.1	12999	319.5
ENSG00000111725.11	4499	111.5
ENSG00000096746.18	3999	51.0
ENSG00000271936.1	4499	138.0
ENSG00000075420.13	7999	203.0
ENSG00000272662.1	5999	65.0
ENSG00000160781.17	6999	93.0
ENSG00000100982.12	10999	241.5
ENSG00000031003.11	5999	89.5
ENSG00000293268.1	3999	81.5
ENSG00000173812.11	5999	93.5
ENSG00000092470.12	9499	120.0
ENSG00000163950.13	4999	32.0
ENSG00000168906.13	12999	1009.0
ENSG00000140259.7	4999	114.0
ENSG00000112619.8	5499	37.0
ENSG00000261266.2	8499	92.5
ENSG00000272672.1	15999	1495.0
ENSG00000197170.10	3999	83.5
ENSG00000283108.2	6999	77.0
ENSG00000180626.10	7999	202.0
ENSG00000101367.9	8499	389.0
ENSG00000166024.14	10499	204.5
ENSG00000284640.1	26499	841.0
ENSG00000214604.3	6499	78.0
ENSG00000112812.16	7999	144.0
ENSG00000266852.2	11999	499.0
ENSG00000279277.2	3999	38.0
ENSG00000236607.3	3999	61.0
ENSG00000287286.1	9499	112.5
ENSG00000113522.14	14999	426.0
ENSG00000250474.2	5999	110.0
ENSG00000105708.9	10999	238.5
ENSG00000202047.1	4999	66.0
ENSG00000205056.9	19999	383.5
ENSG00000189180.16	6499	83.5
ENSG00000279884.1	10999	173.0
ENSG00000129810.15	4499	52.5
ENSG00000128563.13	7499	76.0
ENSG00000239494.2	13999	479.0
ENSG00000130830.15	8499	107.0
ENSG00000125657.5	4499	65.5
ENSG00000078898.7	25843	329.5
ENSG00000241243.3	4999	41.5
ENSG00000228863.8	6499	92.0
ENSG00000167384.11	3999	48.0
ENSG00000177963.15	15499	487.0
ENSG00000090487.11	18605	603.0
ENSG00000131378.14	15999	281.5
ENSG00000255051.1	4499	43.5
ENSG00000145022.5	10499	149.0
ENSG00000276399.1	10999	476.0
ENSG00000118961.15	4499	48.0
ENSG00000270679.1	11943	158.5
ENSG00000218739.10	13499	419.5
ENSG00000216708.1	4999	101.0
ENSG00000131508.17	10499	388.5
ENSG00000076685.19	4999	52.5
ENSG00000225975.8	4999	129.0
ENSG00000105656.13	7999	268.5
ENSG00000289236.1	4999	58.0
ENSG00000237638.3	14999	445.5
ENSG00000120458.13	13499	353.0
ENSG00000274135.1	8499	129.0
ENSG00000278876.1	10949	351.0
ENSG00000142676.14	6499	153.5
ENSG00000100650.16	43999	2530.5
ENSG00000243056.2	14499	533.0
ENSG00000165650.12	8499	190.5
ENSG00000100297.16	7499	196.5
ENSG00000135164.19	15999	524.0
ENSG00000132475.10	25999	2216.5
ENSG00000141741.12	6499	139.5
ENSG00000165630.15	6999	89.0
ENSG00000217702.3	7499	150.0
ENSG00000279048.2	3999	50.5
ENSG00000119408.17	5999	173.0
ENSG00000181192.12	3999	41.0
ENSG00000269910.1	7499	78.0
ENSG00000287990.1	11999	243.0
ENSG00000273619.2	5499	124.5
ENSG00000109381.21	8999	110.0
ENSG00000151150.22	4999	56.0
ENSG00000118900.15	11499	192.0
ENSG00000137200.13	13499	229.5
ENSG00000265370.1	4999	61.0
ENSG00000288906.1	4999	442.5
ENSG00000153044.10	3999	39.0
ENSG00000160679.14	10499	345.0
ENSG00000196081.10	6499	81.0
ENSG00000115677.18	6999	177.0
ENSG00000198089.16	3999	44.5
ENSG00000024048.11	5999	65.0
ENSG00000272936.1	12999	197.0
ENSG00000143924.19	6999	145.0
ENSG00000101109.13	19999	899.5
ENSG00000088766.12	8999	118.0
ENSG00000289031.1	4999	100.5
ENSG00000201469.1	10999	224.5
ENSG00000156384.15	4999	94.0
ENSG00000080839.12	14999	332.5
ENSG00000136867.11	7999	106.0
ENSG00000151657.12	4999	77.0
ENSG00000086102.19	6499	50.0
ENSG00000137073.24	6999	180.0
ENSG00000105875.15	9999	199.5
ENSG00000213995.12	9499	235.0
ENSG00000261096.1	4499	84.0
ENSG00000183048.12	5999	295.0
ENSG00000213551.7	4499	41.0
