ID	Length	dBGLF5_08.Aligned.sortedByCoord.out
ENSG00000259225.9	3999	42.0
ENSG00000278754.1	3999	53.5
ENSG00000163660.12	10499	205.0
ENSG00000100416.15	3999	133.0
ENSG00000004766.17	14999	302.0
ENSG00000240666.2	3999	41.0
ENSG00000287502.1	3999	35.5
ENSG00000122033.15	3999	43.5
ENSG00000068079.8	6499	62.5
ENSG00000255487.1	7499	90.0
ENSG00000092871.17	3999	36.5
ENSG00000250474.2	5499	42.5
ENSG00000214604.3	7499	106.0
ENSG00000132842.15	4999	89.5
ENSG00000116691.11	4499	33.0
ENSG00000204682.9	3999	52.0
ENSG00000230322.1	5499	131.5
ENSG00000180329.14	6999	104.5
ENSG00000251463.2	3999	32.0
ENSG00000284343.1	4499	35.0
ENSG00000105246.6	6499	198.5
ENSG00000197451.12	16499	521.0
ENSG00000134575.13	4499	74.0
ENSG00000149124.11	3999	72.0
ENSG00000286692.1	8499	201.0
ENSG00000250878.6	6999	74.0
ENSG00000272086.2	3999	22.0
ENSG00000224595.1	3999	56.0
ENSG00000290923.1	4499	53.0
ENSG00000158195.11	8999	216.5
ENSG00000140941.14	4999	76.0
ENSG00000250441.1	4999	105.5
ENSG00000286546.1	6499	154.0
ENSG00000234883.7	3999	51.0
ENSG00000232271.1	6999	74.0
ENSG00000184937.16	3999	38.5
ENSG00000293268.1	3999	74.0
ENSG00000008952.17	9499	219.0
ENSG00000232079.7	3999	134.0
ENSG00000288818.1	13499	341.0
ENSG00000152465.18	4999	76.0
ENSG00000230033.1	5499	143.0
ENSG00000255272.1	4999	73.5
ENSG00000164253.14	9999	179.5
ENSG00000131495.9	6499	203.0
ENSG00000243056.2	10499	127.5
ENSG00000218226.1	7999	204.0
ENSG00000028116.18	3999	58.5
ENSG00000111786.10	9499	120.0
ENSG00000116649.10	4499	136.5
ENSG00000133328.4	4999	30.5
ENSG00000228902.1	4499	38.0
ENSG00000136153.20	7499	90.0
ENSG00000119509.13	4999	71.5
ENSG00000022840.17	5499	81.5
ENSG00000233223.5	4999	222.0
ENSG00000228126.1	4499	84.5
ENSG00000288899.1	8999	132.0
ENSG00000143319.17	4999	80.5
ENSG00000197885.11	6999	183.0
ENSG00000197238.5	7999	484.5
ENSG00000292256.1	3999	52.5
ENSG00000196152.10	4499	156.0
ENSG00000235070.3	3999	55.0
ENSG00000290935.1	3999	37.5
ENSG00000236950.1	4999	81.5
ENSG00000261096.1	4999	40.0
ENSG00000175556.17	4499	59.5
ENSG00000258175.1	3999	36.0
ENSG00000229975.1	5499	108.0
ENSG00000130429.16	6499	88.5
ENSG00000126067.12	6999	76.0
ENSG00000267691.1	5999	134.5
ENSG00000132300.19	10999	472.0
ENSG00000064995.19	7499	122.0
ENSG00000124251.11	5999	79.0
ENSG00000136861.19	8499	143.5
ENSG00000229009.8	3999	57.0
ENSG00000125726.11	4499	93.5
ENSG00000173535.15	4499	63.0
ENSG00000023902.14	3999	50.0
ENSG00000136731.13	3999	53.0
ENSG00000168090.10	7999	74.5
ENSG00000144357.18	9999	115.5
ENSG00000132912.13	4999	70.0
ENSG00000249287.1	5999	76.0
ENSG00000138081.22	4499	85.0
ENSG00000265678.1	22499	1155.0
ENSG00000092203.15	5999	62.5
ENSG00000213606.3	3999	48.5
ENSG00000218233.1	7999	175.0
ENSG00000287830.1	6999	142.5
ENSG00000287138.1	4499	68.5
ENSG00000200326.1	6999	67.0
ENSG00000223993.2	3999	89.0
ENSG00000257519.1	4499	48.0
ENSG00000286013.1	4999	188.5
ENSG00000277895.1	4999	66.5
ENSG00000121594.12	3999	121.5
ENSG00000225233.2	3999	61.0
ENSG00000286003.1	4499	114.0
ENSG00000260349.1	3999	92.5
ENSG00000179262.10	5499	176.5
ENSG00000186765.12	21499	503.0
ENSG00000178567.8	14499	330.5
ENSG00000104147.9	24499	1013.0
ENSG00000186532.12	6499	296.5
ENSG00000137478.15	13999	233.0
ENSG00000111536.5	3999	44.0
ENSG00000065600.13	7499	90.0
ENSG00000258072.2	3999	66.0
ENSG00000293402.1	3999	44.0
ENSG00000254418.1	5499	113.0
ENSG00000116560.12	7499	213.5
ENSG00000284640.1	11499	150.5
ENSG00000287733.1	9999	530.5
ENSG00000266852.2	10499	171.0
ENSG00000200169.1	4999	95.0
ENSG00000287173.1	4499	36.0
ENSG00000204361.10	6499	155.0
ENSG00000138593.9	11499	208.5
ENSG00000105373.19	3999	51.5
ENSG00000185298.13	4999	40.0
ENSG00000237522.1	5499	85.5
ENSG00000243144.7	6999	58.5
ENSG00000168872.17	5999	72.0
ENSG00000289332.2	7499	108.0
ENSG00000235366.3	6999	134.0
ENSG00000096080.12	3999	39.0
ENSG00000271137.1	10999	135.0
ENSG00000259732.1	4499	68.0
ENSG00000257218.6	3999	30.5
ENSG00000141027.23	5999	270.5
ENSG00000197498.13	4999	55.0
ENSG00000136273.13	4499	39.0
ENSG00000132475.10	5499	67.0
ENSG00000164500.7	3999	42.5
ENSG00000130733.11	6499	311.5
ENSG00000151532.15	5999	47.0
ENSG00000274317.2	4999	41.0
ENSG00000200278.1	6499	104.5
ENSG00000123636.19	3999	25.0
ENSG00000258379.1	3999	137.0
ENSG00000257702.5	3999	64.5
ENSG00000149657.20	7499	371.5
ENSG00000164151.12	4499	64.0
ENSG00000164070.12	12999	171.0
ENSG00000136436.15	8499	439.5
ENSG00000266933.2	7999	564.5
ENSG00000230453.11	5999	54.0
ENSG00000285553.1	6499	75.0
ENSG00000053372.5	5999	247.5
ENSG00000278948.1	6999	392.0
ENSG00000186088.16	5999	71.5
ENSG00000226448.1	4999	89.5
ENSG00000149742.10	6499	76.5
ENSG00000271991.3	4499	65.5
ENSG00000011198.10	4499	74.5
ENSG00000273456.2	5499	187.5
ENSG00000197713.15	3999	34.0
ENSG00000273542.2	5499	68.0
ENSG00000290812.1	5999	56.0
ENSG00000079134.13	3999	32.5
ENSG00000033327.13	4999	54.5
ENSG00000207214.1	4499	60.0
ENSG00000250990.1	6999	112.5
ENSG00000121931.16	8999	111.0
ENSG00000287330.1	3999	38.0
ENSG00000115486.13	3999	159.5
ENSG00000264914.1	4999	71.5
ENSG00000173145.11	3999	49.0
ENSG00000068784.13	3999	39.0
ENSG00000176742.3	4499	52.5
ENSG00000200487.1	4999	63.5
ENSG00000187742.15	7499	368.5
ENSG00000113522.14	6499	131.5
ENSG00000261654.1	6999	72.0
ENSG00000183048.12	3999	46.0
ENSG00000249128.1	8499	104.5
ENSG00000119953.14	11499	150.0
ENSG00000272672.1	4499	119.0
ENSG00000156587.16	9999	179.5
ENSG00000044115.21	4999	93.5
ENSG00000137496.19	4999	139.5
ENSG00000278743.2	4999	79.0
ENSG00000168906.13	4999	52.0
ENSG00000206965.1	3999	48.0
ENSG00000171503.13	9499	268.0
ENSG00000143119.14	3999	34.0
