ID	Length	dBGLF5_07.Aligned.sortedByCoord.out
ENSG00000031691.7	3999	2.48
ENSG00000183684.8	9499	0.86
ENSG00000293360.1	10499	1.12
ENSG00000140941.14	11499	2.29
ENSG00000162511.8	5999	2.3
ENSG00000160633.13	5999	0.92
ENSG00000162594.17	4499	0.47
ENSG00000100650.16	18999	1.47
ENSG00000273319.1	4499	1.41
ENSG00000092871.17	10499	1.4
ENSG00000222806.1	5499	2.69
ENSG00000241490.1	3999	0.53
ENSG00000196504.21	8499	1.0
ENSG00000259732.1	8499	1.99
ENSG00000230033.1	5499	4.69
ENSG00000135679.27	7499	1.31
ENSG00000164070.12	12999	0.94
ENSG00000105640.13	7499	2.51
ENSG00000168026.19	4499	0.56
ENSG00000235381.1	6999	0.84
ENSG00000287393.1	4499	0.57
ENSG00000079246.16	10499	1.42
ENSG00000261766.1	5999	1.35
ENSG00000155744.10	5999	1.11
ENSG00000130733.11	30499	3.26
ENSG00000132912.13	6999	1.4
ENSG00000185515.16	5499	0.62
ENSG00000289015.1	5999	1.07
ENSG00000137478.15	16999	1.54
ENSG00000131931.8	4999	1.94
ENSG00000198171.13	6499	1.02
ENSG00000149273.15	4499	0.6
ENSG00000177963.15	16499	1.26
ENSG00000143799.14	5499	0.88
ENSG00000184619.8	12999	1.31
ENSG00000120662.16	9499	1.0
ENSG00000160679.14	8499	1.65
ENSG00000196152.10	4499	3.71
ENSG00000188986.9	3999	0.48
ENSG00000153487.13	9999	1.23
ENSG00000197808.14	4499	0.63
ENSG00000271002.1	3999	0.35
ENSG00000275878.1	4499	0.35
ENSG00000272391.6	3999	1.69
ENSG00000213793.6	5999	0.45
ENSG00000239282.8	14999	2.31
ENSG00000125835.20	4999	0.62
ENSG00000103091.15	4999	0.42
ENSG00000261096.1	4999	0.69
ENSG00000289378.1	6999	0.86
ENSG00000101104.13	3999	0.7
ENSG00000287502.1	7499	0.79
ENSG00000183808.12	13999	1.06
ENSG00000232271.1	6999	1.09
ENSG00000289236.1	4999	0.51
ENSG00000054654.20	28499	3.39
ENSG00000152689.18	5999	1.53
ENSG00000282988.2	4499	0.42
ENSG00000149657.20	7499	7.57
ENSG00000105948.13	5499	1.1
ENSG00000268401.2	5999	0.96
ENSG00000258285.1	4499	1.73
ENSG00000123595.8	3999	0.39
ENSG00000152465.18	7499	1.89
ENSG00000166405.16	4999	0.59
ENSG00000182149.21	5999	0.9
ENSG00000290791.1	3999	0.58
ENSG00000136861.19	8999	1.44
ENSG00000100982.12	4499	0.92
ENSG00000033327.13	6999	0.58
ENSG00000183048.12	5999	2.0
ENSG00000262227.2	3999	1.63
ENSG00000136813.15	10499	1.22
ENSG00000230438.9	13999	2.13
ENSG00000113595.15	8499	0.97
ENSG00000276071.1	7499	1.29
ENSG00000130303.14	11499	0.81
ENSG00000108639.8	3999	1.45
ENSG00000196588.21	4499	0.55
ENSG00000120137.7	4499	0.46
ENSG00000126953.8	3999	0.67
ENSG00000126883.19	8999	0.71
ENSG00000165669.14	10499	0.74
ENSG00000277895.1	4999	1.16
ENSG00000266933.2	10499	7.62
ENSG00000119401.11	3999	0.82
ENSG00000198488.10	3999	0.33
ENSG00000180089.6	12499	3.45
ENSG00000136436.15	8499	5.05
ENSG00000184937.16	3999	0.7
ENSG00000142655.13	3999	0.5
ENSG00000171953.16	4499	1.44
ENSG00000124587.14	6999	1.02
ENSG00000289357.1	6499	1.38
ENSG00000175470.20	10999	0.78
ENSG00000185947.15	10499	1.76
ENSG00000107185.10	7499	0.71
ENSG00000261707.1	3999	0.41
ENSG00000246790.2	4499	1.18
ENSG00000088727.14	7999	0.48
ENSG00000230228.2	28999	1.23
ENSG00000161526.15	7499	0.67
ENSG00000118514.14	5999	0.77
ENSG00000156232.7	5999	0.77
ENSG00000270022.3	10499	0.96
ENSG00000101057.16	4999	0.36
ENSG00000231476.1	5499	0.65
ENSG00000125386.16	21999	0.91
ENSG00000168495.13	5499	1.33
ENSG00000175115.13	3999	0.56
ENSG00000095319.14	8999	0.7
ENSG00000100220.12	6999	1.66
ENSG00000288818.1	12999	2.35
ENSG00000111725.11	4499	0.96
ENSG00000234884.2	6999	0.65
ENSG00000116691.11	18999	2.4
ENSG00000101365.21	8499	0.61
ENSG00000119231.11	4999	1.36
ENSG00000218226.1	7999	0.4
ENSG00000075131.10	3999	1.08
ENSG00000170852.12	9999	0.88
ENSG00000176978.15	5499	1.06
ENSG00000271022.1	7999	0.52
ENSG00000083520.15	8999	0.67
ENSG00000141385.12	6499	1.13
ENSG00000172175.16	3999	1.3
ENSG00000115053.17	5999	1.7
ENSG00000228391.1	8999	0.7
ENSG00000132300.19	11499	3.11
ENSG00000197756.10	6499	0.96
ENSG00000108599.15	6999	0.74
ENSG00000259326.1	6999	0.64
ENSG00000148943.12	9499	0.53
ENSG00000287733.1	9499	7.56
ENSG00000121594.12	11999	2.55
ENSG00000197238.5	7999	10.72
ENSG00000185896.11	6999	1.09
ENSG00000163521.16	5499	0.6
ENSG00000276399.1	6499	2.08
ENSG00000133731.10	7999	1.35
ENSG00000002919.15	5499	1.19
ENSG00000175309.15	3999	0.51
ENSG00000233223.5	18999	4.03
ENSG00000267106.9	7999	2.6
ENSG00000284602.1	10999	0.84
ENSG00000176485.14	6499	0.7
ENSG00000243056.2	14499	0.95
ENSG00000162244.12	9999	1.06
ENSG00000169902.15	10999	1.46
ENSG00000268912.1	3999	1.08
ENSG00000100297.16	6499	0.97
ENSG00000226779.1	5499	1.39
ENSG00000100201.23	4499	0.46
ENSG00000228863.8	3999	0.55
ENSG00000101109.13	19499	1.23
ENSG00000169136.13	10499	1.0
ENSG00000158805.12	4499	0.56
ENSG00000104147.9	24499	5.15
ENSG00000139233.7	6999	0.65
ENSG00000171357.6	6499	0.47
ENSG00000109381.21	8499	0.59
ENSG00000154743.19	4999	0.55
ENSG00000221806.1	4999	0.9
ENSG00000289155.2	5999	0.87
ENSG00000000460.17	5499	0.71
ENSG00000131828.14	9499	0.81
ENSG00000271361.1	3999	1.38
ENSG00000235366.3	6999	0.95
ENSG00000172115.9	9999	0.99
ENSG00000230424.3	6499	0.85
ENSG00000186009.5	3999	0.49
ENSG00000132842.15	8999	0.72
ENSG00000144535.20	4999	0.51
ENSG00000262343.1	8999	5.38
ENSG00000132485.14	12499	0.65
ENSG00000168090.10	7999	1.07
ENSG00000117481.11	13999	1.13
ENSG00000285554.1	6999	0.49
ENSG00000120725.13	6999	1.27
ENSG00000196821.10	4499	0.59
ENSG00000166377.21	7999	0.78
ENSG00000065135.12	15499	1.15
ENSG00000225975.8	5499	0.65
ENSG00000163257.11	6999	1.39
ENSG00000287815.2	3999	0.72
ENSG00000116898.12	4999	1.1
ENSG00000242444.4	5499	0.88
ENSG00000143322.22	14499	1.08
ENSG00000186532.12	11999	3.1
ENSG00000198624.13	6999	0.45
ENSG00000279792.1	9999	0.45
ENSG00000186765.12	22499	3.68
ENSG00000259421.1	5999	0.82
ENSG00000108518.8	5499	0.62
ENSG00000135185.12	3999	0.91
ENSG00000173145.11	6999	1.32
ENSG00000117868.18	8499	0.57
ENSG00000039123.16	4999	0.71
ENSG00000104812.15	4499	2.37
ENSG00000140612.14	4499	0.3
ENSG00000182400.15	7999	1.32
ENSG00000092203.15	10499	0.82
ENSG00000132436.13	7999	0.63
ENSG00000119509.13	4999	0.82
ENSG00000170144.22	15499	0.65
ENSG00000100219.17	6999	0.79
ENSG00000265678.1	26499	7.41
ENSG00000261351.2	9999	1.0
ENSG00000115282.21	6999	3.25
ENSG00000225611.3	4499	1.06
ENSG00000119689.15	8999	1.57
ENSG00000127191.18	8499	1.13
ENSG00000230295.1	7499	1.3
ENSG00000169684.13	3999	0.69
ENSG00000158195.11	8999	1.86
ENSG00000185238.13	4499	0.94
ENSG00000273703.2	3999	0.6
ENSG00000171659.16	5999	0.98
ENSG00000224220.1	4999	1.63
ENSG00000161654.10	8999	0.86
ENSG00000075856.12	11499	1.69
ENSG00000177239.16	4499	0.67
ENSG00000163528.13	4499	0.62
ENSG00000120333.4	5999	0.51
ENSG00000022840.17	8999	1.91
ENSG00000172795.17	6499	0.69
ENSG00000239407.5	11499	0.73
ENSG00000284640.1	13499	2.07
ENSG00000115514.12	5999	0.62
ENSG00000235881.2	6999	0.84
ENSG00000155229.21	12999	1.18
ENSG00000121931.16	8499	1.0
ENSG00000237522.1	3999	1.24
ENSG00000278948.1	5499	4.0
ENSG00000126226.22	13499	0.84
ENSG00000075420.13	14499	0.88
ENSG00000260920.2	7499	0.83
ENSG00000201659.1	7499	0.84
ENSG00000089048.15	3999	1.0
ENSG00000135446.17	4999	0.92
ENSG00000120458.13	13499	1.41
ENSG00000268836.1	7999	1.25
ENSG00000168824.15	3999	0.6
ENSG00000234741.10	3999	0.43
ENSG00000137054.16	6499	1.36
ENSG00000140859.16	16999	1.38
ENSG00000264317.2	3999	0.7
ENSG00000127311.10	3999	1.09
ENSG00000173992.9	10499	1.18
ENSG00000132670.21	5999	0.57
ENSG00000182541.18	6499	0.55
ENSG00000132475.10	25499	3.88
ENSG00000126067.12	6999	1.05
ENSG00000112679.15	8999	0.81
ENSG00000197498.13	8999	1.08
ENSG00000136827.12	4499	0.5
ENSG00000126870.16	5999	0.79
ENSG00000253636.1	4499	0.66
ENSG00000241859.8	3999	0.65
ENSG00000136059.16	4499	0.43
ENSG00000130363.13	12999	1.01
ENSG00000099968.18	4499	2.82
ENSG00000077238.14	4499	0.59
ENSG00000272842.1	14999	2.12
ENSG00000186815.13	8499	0.72
ENSG00000288899.1	10499	1.69
ENSG00000235530.7	4999	0.49
ENSG00000100445.18	3999	1.27
ENSG00000100664.11	3999	1.2
ENSG00000255487.1	6499	0.99
ENSG00000232999.1	5499	1.43
ENSG00000279277.2	3999	0.47
ENSG00000134905.17	14999	2.19
ENSG00000229273.1	4499	0.42
ENSG00000135164.19	16999	0.97
ENSG00000113300.13	11499	1.05
ENSG00000275638.1	6999	1.05
ENSG00000173535.15	4499	1.77
ENSG00000168228.16	5999	0.65
ENSG00000137200.13	7499	0.57
ENSG00000133026.14	4499	1.33
ENSG00000137496.19	9499	1.44
ENSG00000100162.15	6999	0.45
ENSG00000197798.9	4999	2.55
ENSG00000198160.15	8499	0.74
ENSG00000156587.16	16499	1.77
ENSG00000078898.7	5499	0.67
ENSG00000171503.13	9499	2.91
ENSG00000131508.17	10499	1.45
ENSG00000126266.4	4499	0.88
ENSG00000123297.20	6999	0.74
ENSG00000278384.1	5499	1.48
ENSG00000089022.15	4999	0.44
ENSG00000111786.10	15234	1.94
ENSG00000182831.12	4999	0.74
ENSG00000179010.16	3999	0.81
ENSG00000164674.17	4999	0.34
ENSG00000119318.13	14999	0.59
ENSG00000167658.16	4999	0.85
ENSG00000023909.10	4999	1.13
ENSG00000104231.11	6999	0.78
ENSG00000197111.16	9999	1.82
ENSG00000139278.10	5999	0.82
ENSG00000119408.17	5999	2.89
ENSG00000247077.8	5999	0.84
ENSG00000261654.1	9999	0.92
ENSG00000162736.18	7999	1.7
ENSG00000287990.1	11499	1.21
ENSG00000176809.11	12999	1.02
ENSG00000286546.1	6499	1.24
ENSG00000125726.11	4999	2.11
