ID	Length	WT_20.Aligned.sortedByCoord.out
ENSG00000128891.17	4499	56.0
ENSG00000134569.10	7999	108.0
ENSG00000261526.3	3999	40.0
ENSG00000286013.1	5999	105.0
ENSG00000214087.9	5999	87.5
ENSG00000273542.2	5999	139.5
ENSG00000168126.3	12999	273.0
ENSG00000201659.1	6499	100.0
ENSG00000116903.7	4499	121.5
ENSG00000161664.7	13499	333.0
ENSG00000169136.13	3999	109.5
ENSG00000273784.5	3999	38.0
ENSG00000176681.15	3999	70.5
ENSG00000262343.1	4499	745.5
ENSG00000263080.1	6499	67.5
ENSG00000274695.1	4999	66.0
ENSG00000121594.12	10999	497.0
ENSG00000079387.15	6999	95.0
ENSG00000289421.1	11499	184.0
ENSG00000119689.15	4999	117.5
ENSG00000127191.18	3999	93.5
ENSG00000272462.4	5499	47.0
ENSG00000270104.1	4499	47.0
ENSG00000290085.1	3999	75.0
ENSG00000170037.14	5499	69.0
ENSG00000197157.11	8499	126.5
ENSG00000132300.19	6999	128.0
ENSG00000149657.20	7999	509.5
ENSG00000166526.19	3999	45.5
ENSG00000287914.1	4999	46.5
ENSG00000135446.17	5499	73.0
ENSG00000259732.1	3999	62.5
ENSG00000235629.1	4499	44.0
ENSG00000162511.8	6499	542.0
ENSG00000284934.3	3999	121.0
ENSG00000130733.11	6999	303.5
ENSG00000115486.13	4999	193.5
ENSG00000228126.1	5499	148.5
ENSG00000096080.12	4499	47.5
ENSG00000272672.1	4499	95.5
ENSG00000099968.18	4999	139.0
ENSG00000122566.22	7999	547.5
ENSG00000255272.1	4499	44.0
ENSG00000141034.10	3999	88.0
ENSG00000275221.2	4499	122.0
ENSG00000266877.1	3999	40.0
ENSG00000236529.2	3999	37.0
ENSG00000267106.9	8499	300.0
ENSG00000115839.19	7999	106.0
ENSG00000105993.15	9999	417.0
ENSG00000164776.11	5499	85.5
ENSG00000291101.1	8499	98.0
ENSG00000229267.3	3999	29.0
ENSG00000197451.12	3999	82.5
ENSG00000231691.2	7999	71.0
ENSG00000111786.10	12499	340.5
ENSG00000287250.1	3999	75.5
ENSG00000186532.12	8499	625.0
ENSG00000279613.1	7999	97.5
ENSG00000266852.2	3999	65.5
ENSG00000105640.13	7499	119.5
ENSG00000233791.7	9499	105.5
ENSG00000203995.11	8499	186.5
ENSG00000234883.7	4499	314.0
ENSG00000176933.5	3999	42.0
ENSG00000113595.15	4999	41.0
ENSG00000137076.22	3999	42.0
ENSG00000168495.13	3999	75.0
ENSG00000207020.1	6499	62.0
ENSG00000131828.14	3999	30.5
ENSG00000125458.7	3999	50.0
ENSG00000137496.19	6499	137.5
ENSG00000255487.1	5999	85.5
ENSG00000143344.16	9999	99.0
ENSG00000189180.16	5499	78.0
ENSG00000137054.16	9499	130.5
ENSG00000172543.9	4499	79.5
ENSG00000287308.1	3999	44.0
ENSG00000158195.11	6999	276.5
ENSG00000179262.10	4499	192.0
ENSG00000278637.2	8499	76.0
ENSG00000074966.11	3999	135.5
ENSG00000053372.5	5499	404.5
ENSG00000273162.1	6999	921.0
ENSG00000271991.3	4999	88.0
ENSG00000131931.8	4999	70.5
ENSG00000289015.1	6499	208.0
ENSG00000258285.1	3999	65.0
ENSG00000100220.12	4999	100.5
ENSG00000184611.14	5999	53.5
ENSG00000104147.9	16999	606.5
ENSG00000266933.2	8999	1884.0
ENSG00000233912.1	6999	52.0
ENSG00000068724.18	4499	48.0
ENSG00000105372.8	3999	245.0
ENSG00000126767.18	3999	79.0
ENSG00000101109.13	5999	207.5
ENSG00000144567.11	4499	43.5
ENSG00000120949.15	6999	85.0
ENSG00000259539.1	3999	46.0
ENSG00000142655.13	4499	45.0
ENSG00000132912.13	6499	96.0
ENSG00000181404.18	3999	82.5
ENSG00000152439.13	3999	53.5
ENSG00000278876.1	3999	114.0
ENSG00000293251.2	5999	72.0
ENSG00000289155.2	3999	65.0
ENSG00000265678.1	21999	1348.0
ENSG00000064300.9	3999	35.5
ENSG00000259652.1	4499	176.5
