ID	Length	WT_05.Aligned.sortedByCoord.out
ENSG00000136937.13	10499	187.5
ENSG00000198171.13	3999	36.5
ENSG00000068079.8	5499	55.5
ENSG00000112812.16	3999	76.0
ENSG00000151532.15	6999	85.0
ENSG00000293251.2	5499	72.0
ENSG00000119401.11	7499	185.0
ENSG00000178057.15	6999	113.0
ENSG00000090661.12	4999	99.0
ENSG00000228544.1	4499	84.5
ENSG00000186638.17	6499	150.0
ENSG00000169684.13	3999	43.5
ENSG00000126767.18	4499	152.0
ENSG00000273729.1	3999	180.5
ENSG00000170852.12	5999	87.5
ENSG00000239282.8	14999	381.0
ENSG00000258379.1	4999	62.0
ENSG00000173226.17	4499	79.5
ENSG00000224950.2	6499	89.5
ENSG00000273162.1	6499	759.5
ENSG00000132773.12	5499	53.0
ENSG00000089159.17	3999	148.0
ENSG00000086061.16	13499	275.5
ENSG00000276488.1	3999	38.0
ENSG00000164087.8	4499	233.0
ENSG00000176978.15	4999	146.5
ENSG00000118961.15	3999	54.5
ENSG00000263080.1	6999	113.5
ENSG00000199483.1	5499	54.5
ENSG00000259732.1	4499	53.0
ENSG00000257696.1	5499	52.5
ENSG00000119408.17	6499	120.5
ENSG00000067066.17	6499	448.5
ENSG00000273253.2	5499	58.0
ENSG00000106266.11	3999	123.5
ENSG00000188986.9	9999	650.0
ENSG00000167112.10	4499	458.5
ENSG00000154262.13	6999	82.5
ENSG00000164291.17	4499	42.5
ENSG00000276071.1	4999	76.0
ENSG00000075131.10	3999	55.0
ENSG00000278876.1	11499	219.5
ENSG00000180089.6	13499	308.5
ENSG00000008952.17	10499	282.5
ENSG00000120949.15	9499	160.0
ENSG00000206847.1	3999	30.0
ENSG00000260193.1	4999	166.5
ENSG00000104131.13	11499	214.0
ENSG00000284343.1	6499	83.0
ENSG00000137073.24	4499	166.0
ENSG00000187736.14	7999	117.5
ENSG00000289082.1	7499	105.0
ENSG00000265566.2	3999	62.0
ENSG00000197157.11	7499	75.5
ENSG00000039537.16	3999	47.5
ENSG00000004142.12	4499	107.0
ENSG00000177963.15	11999	172.5
ENSG00000273619.2	3999	51.0
ENSG00000263412.3	3999	45.5
ENSG00000152556.17	9999	265.0
ENSG00000201659.1	6499	136.5
ENSG00000197111.16	8999	133.0
ENSG00000185238.13	3999	67.5
ENSG00000101109.13	12999	443.5
ENSG00000127191.18	8999	292.5
ENSG00000257702.5	4999	116.5
ENSG00000278754.1	3999	79.0
ENSG00000141580.16	9999	324.0
ENSG00000126266.4	4499	76.5
ENSG00000197044.11	5999	147.0
ENSG00000130429.16	13499	360.5
ENSG00000265678.1	22636	1774.5
ENSG00000205659.12	9499	154.5
ENSG00000236529.2	4499	49.5
ENSG00000133026.14	4499	49.0
ENSG00000287502.1	5999	56.5
ENSG00000145386.11	3999	44.5
ENSG00000102606.20	3999	94.0
ENSG00000168566.13	3999	41.5
ENSG00000076258.10	4499	47.0
ENSG00000279613.1	7999	181.5
ENSG00000116560.12	5999	103.5
ENSG00000286546.1	7499	90.5
ENSG00000141741.12	3999	27.0
ENSG00000204110.7	5999	75.5
ENSG00000149657.20	7999	565.5
ENSG00000214087.9	6499	135.0
ENSG00000288906.1	4499	234.0
ENSG00000131495.9	7999	144.0
ENSG00000196584.4	5499	98.0
ENSG00000270804.2	5999	92.0
ENSG00000158195.11	6999	319.0
ENSG00000280440.1	4499	72.0
ENSG00000291008.1	5499	59.0
ENSG00000177200.18	3999	43.0
ENSG00000136273.13	4499	59.5
ENSG00000230530.2	8999	257.0
ENSG00000137496.19	7499	195.5
ENSG00000284640.1	4999	70.5
ENSG00000121774.18	5999	126.0
ENSG00000184937.16	4499	64.5
ENSG00000119509.13	5999	136.5
ENSG00000228474.6	7499	121.5
ENSG00000125445.11	5499	62.0
ENSG00000286013.1	5999	105.0
ENSG00000100416.15	5499	265.5
ENSG00000070610.14	13999	844.5
ENSG00000139233.7	3999	44.0
ENSG00000167083.7	6499	62.5
ENSG00000131931.8	4999	100.0
ENSG00000261520.5	4999	62.0
ENSG00000105372.8	3999	280.0
ENSG00000164050.13	6999	124.0
ENSG00000237522.1	4999	43.5
ENSG00000066084.13	4499	74.5
ENSG00000113522.14	6499	91.5
ENSG00000287697.1	5999	89.5
ENSG00000162241.13	3999	35.0
ENSG00000100220.12	4999	64.0
ENSG00000273456.2	6499	488.0
ENSG00000092203.15	5999	85.0
ENSG00000176681.15	3999	91.5
ENSG00000120725.13	7499	96.0
ENSG00000176933.5	4499	91.0
ENSG00000172943.21	6999	164.5
ENSG00000290923.1	6499	98.5
ENSG00000131153.9	4499	71.5
ENSG00000226853.5	5999	64.0
ENSG00000283078.1	4999	57.5
ENSG00000151490.15	3999	83.0
ENSG00000286873.1	9999	344.0
ENSG00000170037.14	12999	194.0
ENSG00000168495.13	5999	97.5
ENSG00000165802.23	5499	99.0
ENSG00000121766.16	9499	132.5
ENSG00000230322.1	6499	87.0
ENSG00000272462.4	5499	61.0
ENSG00000290085.1	5999	71.0
ENSG00000176953.13	4499	61.0
ENSG00000137054.16	8999	309.0
ENSG00000232158.1	4499	33.0
