ID	Length	WT_13.Aligned.sortedByCoord.out
ENSG00000196646.12	4999	0.54
ENSG00000107185.10	13499	1.71
ENSG00000160229.13	4499	0.84
ENSG00000253047.1	4499	1.3
ENSG00000132199.20	6499	0.51
ENSG00000275074.2	5999	0.77
ENSG00000173145.11	3999	0.63
ENSG00000196586.17	4999	0.44
ENSG00000183808.12	13499	1.54
ENSG00000237638.3	24499	1.28
ENSG00000287697.1	5999	0.36
ENSG00000175634.15	12999	2.55
ENSG00000289526.2	6499	0.66
ENSG00000237522.1	4999	0.39
ENSG00000257126.6	3999	0.43
ENSG00000198624.13	6999	1.23
ENSG00000116874.12	5499	0.68
ENSG00000120280.6	6999	1.59
ENSG00000126953.8	4499	1.47
ENSG00000234883.7	12999	3.36
ENSG00000289915.1	8499	1.0
ENSG00000111196.10	4999	0.76
ENSG00000100162.15	11499	0.78
ENSG00000169442.9	3999	0.37
ENSG00000233695.2	5999	0.39
ENSG00000289378.1	8999	0.94
ENSG00000286817.1	8499	0.84
ENSG00000181924.7	4999	0.79
ENSG00000227598.1	5999	1.0
ENSG00000125534.10	3999	0.33
ENSG00000164167.12	4499	0.58
ENSG00000285554.1	8999	0.77
ENSG00000146858.8	4499	4.35
ENSG00000289031.1	4999	0.56
ENSG00000265376.1	5999	0.59
ENSG00000136870.11	5499	0.81
ENSG00000239407.5	10999	1.35
ENSG00000113328.20	4999	0.4
ENSG00000277369.2	6999	0.85
ENSG00000169972.13	6999	0.57
ENSG00000251952.1	12999	1.97
ENSG00000198498.10	9999	1.05
ENSG00000198612.11	5499	1.05
ENSG00000054967.13	18999	0.83
ENSG00000290078.1	9499	1.69
ENSG00000186638.17	6499	0.72
ENSG00000140950.16	4999	0.39
ENSG00000106153.13	3999	0.51
ENSG00000186265.10	20499	2.06
ENSG00000196787.4	5499	0.79
ENSG00000126767.18	3999	0.51
ENSG00000157483.9	9999	1.38
ENSG00000228474.6	8999	0.93
ENSG00000235947.1	10999	1.12
ENSG00000102390.11	4499	0.58
ENSG00000178921.14	8499	0.69
ENSG00000186787.10	4999	0.52
ENSG00000138363.15	3999	0.88
ENSG00000290474.1	3999	0.54
ENSG00000104131.13	3999	1.71
ENSG00000266852.2	10499	0.99
ENSG00000230107.1	11499	0.8
ENSG00000234705.3	5999	0.94
ENSG00000155115.7	5499	0.41
ENSG00000116752.6	3999	0.55
ENSG00000272606.2	9999	1.31
ENSG00000275418.1	7999	3.87
ENSG00000224610.2	8499	1.41
ENSG00000254635.6	6999	0.56
ENSG00000287733.1	9499	8.74
ENSG00000266017.1	5499	2.03
ENSG00000178567.8	5999	1.13
ENSG00000100557.10	10499	1.18
ENSG00000273901.1	3999	0.32
ENSG00000285744.1	5499	1.83
ENSG00000185404.17	4499	0.85
ENSG00000256262.3	4999	1.02
ENSG00000291174.1	3999	0.39
ENSG00000188725.8	5999	1.32
ENSG00000230795.3	5999	0.83
ENSG00000261366.1	4499	1.07
ENSG00000243089.2	5499	1.55
ENSG00000102144.15	5499	1.19
ENSG00000167625.12	4499	1.35
ENSG00000149084.13	10999	1.79
ENSG00000229273.1	4499	1.13
ENSG00000143319.17	4999	0.74
ENSG00000154124.6	16999	2.46
ENSG00000136936.11	7999	0.86
ENSG00000226859.1	6999	0.87
ENSG00000115514.12	6999	1.18
ENSG00000188921.14	4499	0.47
ENSG00000053371.13	10499	0.83
ENSG00000122359.18	5999	0.98
ENSG00000250486.5	4499	1.52
ENSG00000228192.10	5499	0.74
ENSG00000127191.18	8999	0.67
ENSG00000119509.13	17499	1.36
ENSG00000273983.2	4499	0.43
ENSG00000101343.15	5999	0.42
ENSG00000285972.1	11999	1.45
ENSG00000236591.1	3999	4.63
ENSG00000197044.11	7499	1.37
ENSG00000261766.1	8999	0.63
ENSG00000288899.1	10499	3.5
ENSG00000149634.5	4999	0.88
ENSG00000163507.15	5499	0.81
ENSG00000132842.15	8999	0.49
ENSG00000161980.6	5499	0.45
ENSG00000184374.3	6999	1.82
ENSG00000271361.1	3999	2.51
ENSG00000259539.1	3999	0.8
ENSG00000128891.17	4499	0.73
ENSG00000178229.8	3999	0.71
ENSG00000224220.1	6999	3.14
ENSG00000164241.14	9499	0.59
ENSG00000154174.8	4499	0.41
ENSG00000213700.3	9499	0.67
ENSG00000287265.1	9999	2.09
ENSG00000130368.7	5999	0.98
ENSG00000185090.15	3999	0.62
ENSG00000268912.1	3999	0.48
ENSG00000104442.10	5999	0.56
ENSG00000290100.1	8499	0.56
ENSG00000101109.13	11999	0.82
ENSG00000182541.18	6499	0.29
ENSG00000246790.2	13499	1.1
ENSG00000289082.1	6999	2.15
ENSG00000236352.1	3999	0.65
ENSG00000241258.7	5999	1.67
ENSG00000196152.10	4499	4.38
ENSG00000198171.13	7999	0.84
ENSG00000151694.15	3999	0.43
ENSG00000256040.2	3999	0.3
ENSG00000225519.1	5499	2.33
ENSG00000136273.13	7999	1.47
ENSG00000103550.14	8999	0.61
ENSG00000286546.1	7499	2.1
ENSG00000249049.1	5499	0.59
ENSG00000284343.1	4499	0.49
ENSG00000130429.16	3999	0.9
ENSG00000090661.12	3999	0.72
ENSG00000231671.1	4499	1.0
ENSG00000104812.15	3999	0.51
ENSG00000290770.1	4499	0.64
ENSG00000120725.13	6999	0.64
ENSG00000196668.4	4499	0.49
ENSG00000105875.15	5499	0.53
ENSG00000235366.3	9499	3.11
ENSG00000168259.17	6499	0.45
ENSG00000253522.6	3999	2.04
ENSG00000241634.1	4499	1.18
ENSG00000145287.11	3999	7.6
ENSG00000148219.18	9499	0.67
ENSG00000131378.14	4999	0.57
ENSG00000290085.1	14999	1.74
ENSG00000136824.19	4499	1.63
ENSG00000196670.14	3999	1.32
ENSG00000249741.2	4499	0.79
ENSG00000056558.11	5499	5.18
ENSG00000049249.10	6999	1.17
ENSG00000180626.10	5499	0.72
ENSG00000138083.5	4999	0.59
ENSG00000174718.12	3999	0.33
ENSG00000108639.8	3999	1.13
ENSG00000226779.1	14499	6.66
ENSG00000189362.12	5499	0.49
ENSG00000198833.7	4499	0.66
ENSG00000129187.15	5499	0.56
ENSG00000112679.15	9499	2.0
ENSG00000075131.10	3999	1.83
ENSG00000092203.15	6499	0.39
ENSG00000291283.1	4999	2.49
ENSG00000287920.1	10499	1.11
ENSG00000151532.15	8999	1.56
ENSG00000121594.12	13499	3.47
ENSG00000172728.16	10999	0.73
ENSG00000225377.6	5999	0.85
ENSG00000260615.1	3999	0.36
ENSG00000113812.14	7999	1.63
ENSG00000139133.7	7499	1.58
ENSG00000143418.20	3999	0.41
ENSG00000079246.16	13999	1.15
ENSG00000162241.13	3999	1.13
ENSG00000289836.1	3999	1.04
ENSG00000272831.2	5499	0.46
ENSG00000236200.7	3999	0.32
ENSG00000132275.11	4499	0.63
ENSG00000270362.2	4499	0.26
ENSG00000180712.5	41662	4.33
