ID	Length	WT_24.Aligned.sortedByCoord.out
ENSG00000140395.9	4499	0.28
ENSG00000243056.2	10999	1.36
ENSG00000119950.21	5499	0.65
ENSG00000289567.2	10999	1.51
ENSG00000065328.17	5499	0.66
ENSG00000182831.12	24499	2.01
ENSG00000197081.16	31499	1.55
ENSG00000274002.1	9999	1.57
ENSG00000217702.3	4499	0.57
ENSG00000117480.16	12999	0.93
ENSG00000181192.12	3999	0.63
ENSG00000224877.4	7999	0.77
ENSG00000154079.6	7499	0.87
ENSG00000279232.2	14499	0.84
ENSG00000259652.1	25499	3.71
ENSG00000135372.10	12499	0.77
ENSG00000128408.9	4999	0.46
ENSG00000165650.12	10499	1.76
ENSG00000143799.14	5499	1.07
ENSG00000271361.1	3999	1.05
ENSG00000203993.7	5499	1.65
ENSG00000224220.1	6499	1.29
ENSG00000203995.11	8999	5.49
ENSG00000003756.17	5999	2.83
ENSG00000178057.15	6999	1.81
ENSG00000293110.1	4499	0.57
ENSG00000260823.1	9999	0.8
ENSG00000134186.12	3999	0.44
ENSG00000136051.15	10999	0.6
ENSG00000234883.7	19499	1.48
ENSG00000175564.13	5499	0.62
ENSG00000108797.12	4999	0.57
ENSG00000266099.1	5999	2.46
ENSG00000072756.18	13499	1.33
ENSG00000283320.1	3999	0.52
ENSG00000170852.12	12499	1.26
ENSG00000175115.13	5999	0.72
ENSG00000133111.4	19499	0.86
ENSG00000110880.11	5499	0.41
ENSG00000272936.1	13999	0.84
ENSG00000186009.5	9999	1.06
ENSG00000257642.1	12499	0.99
ENSG00000289082.1	3999	0.87
ENSG00000289526.2	3999	0.64
ENSG00000181924.7	4999	0.43
ENSG00000274717.1	5499	0.41
ENSG00000136144.12	4499	0.35
ENSG00000275106.1	9999	1.38
ENSG00000259357.2	4999	0.87
ENSG00000249978.1	4999	0.62
ENSG00000270804.2	6999	1.75
ENSG00000105953.16	13499	1.04
ENSG00000058404.21	11499	1.29
ENSG00000125347.15	13499	2.05
ENSG00000146842.17	8999	3.68
ENSG00000124275.15	13499	0.83
ENSG00000225611.3	5499	1.61
ENSG00000103365.15	4499	0.67
ENSG00000118363.13	5999	0.61
ENSG00000170734.12	8499	0.57
ENSG00000252026.1	6999	0.89
ENSG00000144535.20	5499	0.99
ENSG00000287510.1	27999	1.81
ENSG00000132963.9	5999	0.86
ENSG00000255498.1	5499	0.94
ENSG00000156232.7	18499	0.78
ENSG00000291008.1	4999	1.86
ENSG00000176953.13	6999	1.91
ENSG00000113595.15	11999	1.96
ENSG00000104442.10	9999	1.49
ENSG00000182149.21	20999	0.94
ENSG00000158402.21	5999	0.53
ENSG00000179335.20	6999	1.3
ENSG00000218233.1	11999	2.5
ENSG00000089280.19	46999	2.77
ENSG00000130303.14	15499	1.82
ENSG00000255717.9	9999	1.07
ENSG00000171786.6	9999	0.71
ENSG00000075702.19	8499	0.96
ENSG00000105246.6	8999	5.14
ENSG00000176978.15	3999	1.17
ENSG00000117523.18	8999	1.38
ENSG00000289562.2	3999	0.55
ENSG00000180626.10	10999	1.67
ENSG00000283108.2	6999	0.64
ENSG00000152689.18	5499	1.51
ENSG00000126464.15	15499	2.16
ENSG00000172175.16	4999	0.89
ENSG00000233993.1	8499	1.84
ENSG00000275221.2	4999	3.02
ENSG00000132912.13	10499	1.17
ENSG00000207357.1	3999	0.42
ENSG00000154124.6	16499	2.04
ENSG00000125257.16	5499	0.84
ENSG00000285744.1	6499	1.54
ENSG00000278948.1	5499	3.56
ENSG00000165678.22	8499	1.48
ENSG00000056586.16	4499	1.06
ENSG00000221978.13	21499	2.33
ENSG00000206965.1	11499	1.34
ENSG00000168056.18	17499	1.39
ENSG00000138081.22	3999	0.97
ENSG00000130775.16	3999	0.51
ENSG00000262343.1	14999	10.07
ENSG00000168066.22	4499	1.19
ENSG00000228126.1	7999	2.78
ENSG00000108344.15	12499	0.66
ENSG00000287077.1	3999	1.0
ENSG00000287600.1	4499	0.84
ENSG00000147601.15	3999	0.8
ENSG00000155229.21	9499	1.67
ENSG00000126953.8	4499	0.89
ENSG00000164548.12	5499	1.08
ENSG00000165275.10	5499	1.34
ENSG00000100297.16	15499	0.93
ENSG00000139842.15	5499	0.73
ENSG00000231327.3	9999	0.68
ENSG00000130255.13	31499	1.42
ENSG00000100201.23	4499	0.42
ENSG00000196476.12	5999	0.63
ENSG00000178381.12	3999	0.72
ENSG00000273253.2	6499	0.94
ENSG00000274695.1	14499	1.44
ENSG00000153443.13	5499	1.05
ENSG00000223935.3	10499	1.41
ENSG00000179832.18	6499	0.72
ENSG00000127191.18	8499	2.12
ENSG00000054967.13	17207	0.89
ENSG00000235881.2	9999	1.7
ENSG00000134905.17	12499	1.8
ENSG00000035681.9	6499	0.48
ENSG00000150281.7	4999	0.54
ENSG00000137822.13	4999	0.58
ENSG00000291136.1	18999	0.94
ENSG00000175305.18	3999	0.38
ENSG00000228474.6	18543	1.38
ENSG00000101109.13	19499	2.13
ENSG00000153037.15	21499	0.99
ENSG00000068079.8	3999	0.73
ENSG00000276292.1	3999	1.6
ENSG00000224358.1	5499	0.98
ENSG00000233927.5	8999	0.74
ENSG00000126461.15	5999	1.02
ENSG00000264937.1	5499	0.91
ENSG00000232828.1	5499	0.43
ENSG00000174226.9	5499	0.38
ENSG00000116560.12	14499	3.43
ENSG00000065600.13	13999	1.73
ENSG00000182541.18	6999	1.47
ENSG00000125534.10	12499	6.16
ENSG00000229222.1	27499	1.38
ENSG00000257702.5	6499	1.49
ENSG00000272468.1	12499	1.26
ENSG00000178921.14	7999	0.87
ENSG00000230758.1	3999	0.36
ENSG00000159579.14	8499	0.77
ENSG00000272625.1	4499	0.44
ENSG00000189298.14	4999	1.19
ENSG00000167657.14	7499	0.71
ENSG00000131153.9	18499	1.6
ENSG00000202279.1	12499	2.62
ENSG00000125037.13	11999	1.8
ENSG00000111181.13	7499	1.22
ENSG00000243155.1	15499	1.25
ENSG00000239407.5	11999	1.23
ENSG00000086232.13	4499	0.82
ENSG00000273595.1	10999	0.8
ENSG00000168495.13	6999	1.85
ENSG00000274135.1	7999	1.01
ENSG00000172977.13	6999	0.93
ENSG00000187742.15	31499	2.78
ENSG00000132300.19	11999	4.22
ENSG00000275638.1	14499	1.04
ENSG00000151743.11	5499	0.44
ENSG00000162129.15	7999	0.92
ENSG00000293360.1	17499	1.59
ENSG00000010310.9	7499	0.9
ENSG00000105640.13	7499	3.03
ENSG00000156735.11	11499	1.75
ENSG00000173557.15	19499	0.78
ENSG00000175003.15	4499	0.83
ENSG00000141934.10	7999	0.61
ENSG00000002919.15	5499	1.76
ENSG00000185896.11	6499	2.0
ENSG00000230322.1	3999	1.05
ENSG00000133065.11	4499	0.47
ENSG00000263528.8	6999	0.78
ENSG00000232803.1	8999	0.83
ENSG00000274383.1	6999	1.04
ENSG00000085365.18	25999	0.94
ENSG00000137478.15	19499	1.43
ENSG00000175893.12	6999	0.94
ENSG00000167114.13	4499	0.63
ENSG00000028116.18	3999	1.56
ENSG00000152380.10	3999	0.75
ENSG00000271536.1	15999	0.67
ENSG00000197713.15	7999	1.09
ENSG00000273983.2	6499	0.67
ENSG00000119396.12	5499	0.51
ENSG00000128891.17	4999	2.39
ENSG00000156639.12	22499	0.76
ENSG00000185127.7	6499	1.01
ENSG00000007384.15	4999	1.25
ENSG00000289155.2	14999	1.82
ENSG00000198464.14	6999	0.58
ENSG00000251929.1	28999	1.38
ENSG00000231956.1	13499	0.66
ENSG00000197728.11	9499	1.41
ENSG00000131508.17	10499	2.7
ENSG00000116691.11	28999	6.32
ENSG00000196981.4	10499	0.76
ENSG00000186908.15	24999	0.9
ENSG00000076944.18	4499	0.76
ENSG00000256811.1	6999	0.68
ENSG00000279884.1	12499	0.89
ENSG00000167721.11	4999	1.04
ENSG00000185238.13	5999	1.12
ENSG00000166405.16	12999	0.98
ENSG00000207073.1	15499	2.13
ENSG00000169136.13	10499	2.39
ENSG00000225907.1	3999	0.42
ENSG00000176018.13	16499	0.97
ENSG00000149657.20	12499	5.24
ENSG00000153187.21	9499	0.72
ENSG00000108106.14	5499	0.54
ENSG00000283683.2	7499	0.58
ENSG00000105556.12	4999	2.08
ENSG00000075131.10	3999	1.25
ENSG00000143622.12	22999	1.08
ENSG00000170144.22	41999	2.36
ENSG00000229273.1	4999	0.71
ENSG00000099968.18	4499	4.85
ENSG00000158526.8	8499	0.41
ENSG00000189180.16	10499	0.97
ENSG00000198625.14	23999	0.81
ENSG00000175309.15	3999	0.84
ENSG00000141027.23	25499	2.55
ENSG00000140859.16	16999	1.41
ENSG00000229809.9	9999	1.21
ENSG00000284934.3	6499	1.93
ENSG00000204160.12	5499	1.35
ENSG00000115520.9	23999	1.54
ENSG00000124733.5	4499	0.52
ENSG00000284820.1	7999	0.67
ENSG00000112339.15	7499	0.59
ENSG00000230228.2	67499	2.55
ENSG00000125814.17	3999	0.51
ENSG00000100982.12	8999	0.83
ENSG00000124713.6	6999	0.63
ENSG00000286909.1	5499	1.08
ENSG00000188986.9	10499	3.17
ENSG00000258345.1	3999	0.75
ENSG00000162852.14	16499	1.86
ENSG00000286912.1	10999	1.08
ENSG00000119401.11	5499	1.69
ENSG00000155744.10	14499	1.96
ENSG00000273456.2	5499	7.46
ENSG00000258441.1	6999	6.97
ENSG00000102886.15	6499	0.53
ENSG00000237699.2	4499	1.42
ENSG00000116761.12	5499	0.62
ENSG00000141741.12	6999	1.04
ENSG00000273542.2	20499	1.31
ENSG00000140993.11	4499	1.23
ENSG00000228863.8	8999	1.35
ENSG00000289372.2	31499	1.09
ENSG00000273702.1	5499	0.48
ENSG00000151135.10	5499	0.38
ENSG00000125991.21	10499	0.76
ENSG00000142166.15	4999	0.65
ENSG00000103502.14	5999	0.66
ENSG00000124602.10	3999	1.06
ENSG00000267219.1	6999	0.88
ENSG00000136813.15	10999	1.11
ENSG00000125450.11	12499	1.19
ENSG00000089234.16	4999	0.4
ENSG00000289421.1	10499	3.96
ENSG00000267174.7	5499	0.76
ENSG00000105708.9	19499	1.02
ENSG00000168116.14	6499	0.83
ENSG00000123636.19	3999	1.09
ENSG00000131931.8	9499	2.16
ENSG00000188825.16	14499	2.55
ENSG00000164975.16	5999	0.84
ENSG00000289041.1	5499	1.08
ENSG00000146426.19	4999	0.55
ENSG00000223476.1	10499	1.91
ENSG00000136861.19	7999	0.76
ENSG00000230155.8	7999	0.58
ENSG00000133112.17	8499	0.9
ENSG00000130816.17	12999	1.25
ENSG00000131236.18	5499	0.45
ENSG00000197756.10	6499	1.04
ENSG00000197302.11	5999	0.53
ENSG00000091483.8	5499	0.53
ENSG00000253824.2	4499	0.85
ENSG00000240288.8	16999	1.13
ENSG00000125835.20	4999	0.95
ENSG00000172543.9	7999	2.19
ENSG00000179387.10	4999	0.53
ENSG00000253636.1	5999	0.96
ENSG00000144567.11	4999	0.68
ENSG00000072501.19	12999	0.89
ENSG00000267254.8	5499	1.51
ENSG00000186635.16	3999	0.64
ENSG00000287697.1	8499	0.66
ENSG00000135336.16	15499	1.23
ENSG00000130751.10	3999	0.58
ENSG00000236844.1	23499	1.82
ENSG00000248539.1	3999	0.39
ENSG00000094916.16	6499	0.62
ENSG00000286013.1	4999	0.83
ENSG00000116649.10	9499	1.12
ENSG00000186765.12	25499	2.57
ENSG00000100280.17	4499	0.44
ENSG00000165487.14	9499	1.56
ENSG00000287733.1	9999	11.84
ENSG00000046651.16	8999	1.1
ENSG00000163832.16	4999	1.04
ENSG00000259953.2	3999	0.6
ENSG00000102786.15	4999	2.27
ENSG00000197734.10	3999	0.3
ENSG00000161980.6	10999	1.43
ENSG00000167112.10	6499	2.11
ENSG00000178567.8	39351	3.85
ENSG00000078898.7	29499	1.86
ENSG00000213551.7	7499	0.55
ENSG00000116874.12	11999	0.58
ENSG00000248895.1	4499	0.77
ENSG00000145388.15	5499	0.63
ENSG00000072364.13	6499	0.79
ENSG00000271843.1	5999	0.67
ENSG00000107021.16	12999	0.74
ENSG00000130254.12	15999	1.3
ENSG00000152683.14	8499	1.04
ENSG00000237522.1	7999	1.07
ENSG00000233822.6	9499	1.41
ENSG00000136888.8	6499	1.5
ENSG00000122965.11	10499	0.92
ENSG00000162241.13	3999	0.63
ENSG00000163257.11	6999	2.97
ENSG00000112812.16	10499	0.74
ENSG00000183155.5	9999	1.03
ENSG00000276399.1	7499	1.89
ENSG00000186815.13	7999	1.35
ENSG00000100316.16	6999	1.82
ENSG00000213995.12	9999	2.26
ENSG00000121390.19	7499	1.9
