ID	Length	dBGLF5_12.Aligned.sortedByCoord.out
ENSG00000122033.15	5499	89.0
ENSG00000141027.23	8999	582.5
ENSG00000172175.16	3999	108.5
ENSG00000288818.1	12999	511.5
ENSG00000276123.1	3999	53.5
ENSG00000165678.22	8499	135.5
ENSG00000284640.1	10999	307.5
ENSG00000151532.15	4499	69.5
ENSG00000258159.1	4999	70.5
ENSG00000286013.1	4499	288.5
ENSG00000123268.9	9999	544.5
ENSG00000196588.21	10499	138.5
ENSG00000278743.2	4999	111.5
ENSG00000228126.1	7999	190.5
ENSG00000101310.17	5999	301.5
ENSG00000164050.13	5499	59.5
ENSG00000290935.1	3999	64.5
ENSG00000160392.14	4999	58.5
ENSG00000184988.8	5499	137.0
ENSG00000056558.11	18499	1452.0
ENSG00000227663.1	6999	107.5
ENSG00000223993.2	4999	114.0
ENSG00000088727.14	3999	32.5
ENSG00000068079.8	7499	106.0
ENSG00000000457.14	4999	117.0
ENSG00000162736.18	7999	153.0
ENSG00000270679.1	6499	87.0
ENSG00000143776.20	7499	139.5
ENSG00000157540.22	5999	118.0
ENSG00000230731.3	4999	72.0
ENSG00000283578.1	9499	124.5
ENSG00000149084.13	4499	72.0
ENSG00000132300.19	10999	723.5
ENSG00000180828.3	4499	84.5
ENSG00000236703.1	5999	98.0
ENSG00000250878.6	7999	131.5
ENSG00000161981.11	9499	101.0
ENSG00000137496.19	14499	519.5
ENSG00000100523.17	4999	63.5
ENSG00000287697.1	13999	232.0
ENSG00000105246.6	8999	427.5
ENSG00000258890.8	5999	82.0
ENSG00000175556.17	4499	80.5
ENSG00000155229.21	8999	169.0
ENSG00000266852.2	11499	291.0
ENSG00000137054.16	6499	181.0
ENSG00000127191.18	6999	113.0
ENSG00000131378.14	9499	143.5
ENSG00000002919.15	3999	70.0
ENSG00000105640.13	7499	173.0
ENSG00000278384.1	4999	156.0
ENSG00000258133.1	5499	63.0
ENSG00000077232.19	4499	62.0
ENSG00000167721.11	4999	64.5
ENSG00000188313.13	12499	190.0
ENSG00000241258.7	7499	117.5
ENSG00000259547.1	5999	75.0
ENSG00000260296.1	5999	155.0
ENSG00000101367.9	8499	128.5
ENSG00000135426.16	5499	87.0
ENSG00000186765.12	22499	1358.5
ENSG00000254418.1	5499	210.5
ENSG00000138326.21	4499	55.5
ENSG00000039123.16	15499	291.0
ENSG00000237638.3	14999	396.5
ENSG00000096080.12	7499	121.0
ENSG00000234883.7	11999	316.0
ENSG00000136930.13	6499	149.0
ENSG00000075420.13	7999	214.5
ENSG00000256349.1	5999	104.0
ENSG00000287330.1	6999	111.5
ENSG00000235366.3	7499	230.0
ENSG00000218739.10	9499	171.5
ENSG00000145386.11	9499	118.0
ENSG00000235927.4	10499	119.0
ENSG00000149124.11	4499	77.0
ENSG00000231858.5	7999	120.5
ENSG00000203995.11	8499	396.0
ENSG00000226779.1	5499	270.5
ENSG00000078177.15	6499	123.0
ENSG00000196646.12	3999	51.5
ENSG00000256268.3	3999	50.5
ENSG00000119689.15	8999	266.5
ENSG00000144357.18	13499	338.0
ENSG00000250474.2	6499	113.0
ENSG00000235381.1	3999	58.0
ENSG00000153037.15	7999	90.0
ENSG00000275305.1	4499	78.5
ENSG00000086061.16	12499	236.0
ENSG00000164241.14	5999	66.0
ENSG00000085365.18	20999	625.0
ENSG00000180329.14	5499	140.0
ENSG00000128891.17	4999	105.5
ENSG00000249888.1	5499	69.5
ENSG00000075151.24	5499	147.5
ENSG00000186532.12	7999	595.0
ENSG00000136436.15	8499	654.5
ENSG00000196152.10	4499	250.5
ENSG00000228453.1	4499	72.5
ENSG00000108306.13	9999	231.0
ENSG00000164070.12	12499	377.0
ENSG00000113522.14	8999	248.0
ENSG00000168566.13	7999	146.0
ENSG00000230920.1	3999	54.5
ENSG00000067066.17	4999	68.0
ENSG00000289332.2	8999	128.5
ENSG00000198586.14	7999	174.0
ENSG00000289393.1	3999	59.0
ENSG00000271361.1	3999	90.5
ENSG00000109771.16	5499	86.0
ENSG00000258670.1	4499	73.0
ENSG00000117481.11	5999	100.5
ENSG00000141562.19	5999	350.0
ENSG00000257890.1	4499	65.5
ENSG00000256771.5	5499	64.0
ENSG00000081307.15	4499	130.5
ENSG00000109805.10	7999	113.0
ENSG00000230532.1	4999	127.5
ENSG00000267691.1	4999	159.0
ENSG00000123992.20	3999	32.5
ENSG00000290974.1	3999	56.5
ENSG00000075142.14	4999	46.5
ENSG00000197885.11	6999	414.5
ENSG00000287733.1	9499	1114.0
ENSG00000289060.1	5499	85.0
ENSG00000284657.1	3999	55.5
ENSG00000180089.6	7999	289.5
ENSG00000092203.15	5999	144.5
ENSG00000111305.19	6499	146.5
ENSG00000235537.3	11999	242.0
ENSG00000125726.11	4499	173.0
ENSG00000147475.17	5499	89.5
ENSG00000168259.17	10999	252.5
ENSG00000053372.5	7499	373.5
ENSG00000095564.15	8999	125.5
ENSG00000178935.5	3999	56.0
ENSG00000031698.13	8999	323.0
ENSG00000135336.16	11499	222.5
ENSG00000278637.2	8499	178.0
ENSG00000264997.1	6499	100.0
ENSG00000155827.12	6499	74.5
ENSG00000275106.1	4999	98.0
ENSG00000286692.1	7999	291.0
ENSG00000276399.1	5999	225.0
ENSG00000265678.1	23636	2456.5
ENSG00000135679.27	4999	151.0
ENSG00000261766.1	6499	208.0
ENSG00000105373.19	3999	88.0
ENSG00000090487.11	13999	663.0
ENSG00000054654.20	14999	748.0
ENSG00000258646.1	4499	65.0
ENSG00000232271.1	6999	117.0
ENSG00000165630.15	3999	50.5
ENSG00000234743.1	3999	66.0
ENSG00000226386.1	9999	184.0
ENSG00000288906.1	3999	259.0
ENSG00000218233.1	7499	228.0
ENSG00000146426.19	4499	70.5
ENSG00000271137.1	5499	199.5
ENSG00000124587.14	4499	88.5
ENSG00000200487.1	4999	76.0
ENSG00000243144.7	5499	78.0
ENSG00000149657.20	7499	564.0
ENSG00000142892.15	8499	104.5
ENSG00000108518.8	3999	29.5
ENSG00000175356.14	4499	49.5
ENSG00000184277.13	4499	74.0
ENSG00000197451.12	16499	1048.5
ENSG00000234699.1	7499	100.0
ENSG00000023909.10	4999	68.5
ENSG00000274317.2	4499	49.5
ENSG00000255554.1	5499	71.5
ENSG00000278948.1	6999	464.5
ENSG00000156587.16	10499	310.0
ENSG00000262343.1	4499	458.0
ENSG00000197756.10	6499	106.0
ENSG00000151502.11	3999	59.0
ENSG00000101109.13	19999	712.5
ENSG00000125386.16	11999	197.5
ENSG00000022840.17	9999	251.5
ENSG00000186638.17	5499	89.0
ENSG00000250484.2	3999	56.5
ENSG00000173612.10	4999	72.0
ENSG00000076685.19	4499	60.5
ENSG00000182247.11	6499	113.0
ENSG00000242999.3	9499	166.5
ENSG00000137073.24	5999	93.0
ENSG00000169136.13	9999	118.5
ENSG00000290612.1	3999	76.0
ENSG00000207214.1	4499	60.0
ENSG00000230322.1	5499	170.0
ENSG00000239494.2	13499	325.0
ENSG00000203993.7	4999	79.5
ENSG00000171659.16	10499	180.0
ENSG00000108349.17	4999	44.0
ENSG00000186106.11	3999	45.5
ENSG00000287870.1	7499	163.0
ENSG00000218226.1	10999	337.0
ENSG00000138593.9	11499	354.0
ENSG00000234884.2	3999	51.0
ENSG00000241490.1	4499	134.5
ENSG00000169495.5	7999	365.0
ENSG00000124243.19	4499	44.0
ENSG00000115053.17	3999	78.5
ENSG00000204952.3	9999	198.5
ENSG00000147601.15	3999	65.0
ENSG00000011454.18	12999	236.0
ENSG00000259326.1	9499	187.5
ENSG00000153560.12	6499	102.0
ENSG00000011198.10	3999	105.5
ENSG00000253351.2	4499	72.0
ENSG00000004766.17	14499	437.0
ENSG00000227742.3	4999	50.0
ENSG00000108599.15	5499	113.0
ENSG00000271991.3	5499	94.5
ENSG00000131153.9	4499	66.0
ENSG00000205659.12	7999	132.5
ENSG00000253105.6	6499	84.0
ENSG00000126953.8	3999	52.0
ENSG00000178188.16	3999	51.0
ENSG00000152465.18	4999	104.5
ENSG00000134253.10	4499	47.5
ENSG00000266933.2	7999	858.5
ENSG00000204361.10	6999	206.0
ENSG00000255487.1	6999	154.0
ENSG00000115942.9	6499	97.0
ENSG00000137076.22	3999	96.0
ENSG00000066933.17	4499	70.0
ENSG00000003756.17	5499	98.5
ENSG00000197238.5	8499	893.5
ENSG00000237766.2	3999	56.0
ENSG00000178297.15	3999	91.5
ENSG00000282022.1	3999	36.5
ENSG00000152556.17	8999	285.5
ENSG00000177963.15	4999	78.0
ENSG00000257702.5	3999	128.0
ENSG00000237074.2	4999	101.0
ENSG00000122515.16	6499	81.0
ENSG00000116560.12	7999	342.0
ENSG00000254814.1	4499	53.0
ENSG00000133026.14	6499	190.0
ENSG00000120725.13	7499	189.0
ENSG00000065135.12	5499	90.0
ENSG00000200278.1	9999	241.5
ENSG00000140941.14	6999	163.5
ENSG00000113595.15	5999	121.5
ENSG00000278876.1	10949	286.5
ENSG00000107185.10	7999	114.0
ENSG00000207205.1	3999	40.0
ENSG00000131495.9	6999	236.0
ENSG00000201086.1	4999	73.5
ENSG00000168090.10	7999	107.0
ENSG00000214604.3	6499	189.5
ENSG00000285554.1	3999	77.0
ENSG00000204406.14	4999	58.0
ENSG00000179031.8	4499	57.0
ENSG00000231228.4	4999	69.0
ENSG00000281189.1	4499	56.0
ENSG00000253471.1	3999	38.5
ENSG00000087302.9	19499	518.5
ENSG00000161664.7	13499	365.0
ENSG00000160679.14	4499	105.5
ENSG00000143799.14	5999	83.0
ENSG00000168056.18	17999	902.0
ENSG00000230424.3	5999	81.5
ENSG00000184937.16	4499	80.5
ENSG00000287830.1	6999	159.0
ENSG00000171824.14	6499	155.5
ENSG00000082516.9	11999	211.5
ENSG00000251434.1	7999	67.0
ENSG00000126067.12	6999	113.0
ENSG00000234640.1	4999	60.0
ENSG00000132010.16	3999	46.0
ENSG00000242390.1	4499	91.5
ENSG00000224950.2	5999	161.5
ENSG00000116761.12	5999	84.0
ENSG00000240666.2	4499	66.5
ENSG00000039537.16	4499	102.5
ENSG00000235701.1	12499	267.5
ENSG00000237522.1	5999	79.0
ENSG00000272345.1	7999	111.0
ENSG00000112679.15	8499	130.0
ENSG00000255272.1	4499	74.0
ENSG00000075856.12	6499	97.5
ENSG00000189298.14	4999	70.0
ENSG00000179262.10	3999	292.0
ENSG00000272764.1	5999	140.5
ENSG00000261096.1	4499	78.0
ENSG00000257519.1	3999	92.0
ENSG00000272672.1	4499	210.0
ENSG00000038210.14	4499	45.0
ENSG00000183048.12	6999	138.0
ENSG00000121931.16	8999	216.0
ENSG00000284934.3	5499	102.5
