ID	Length	WT_04.Aligned.sortedByCoord.out
ENSG00000109475.17	4499	26.5
ENSG00000105483.18	13499	1016.0
ENSG00000173163.11	8499	151.0
ENSG00000126775.9	3999	39.5
ENSG00000256349.1	13499	430.0
ENSG00000237181.2	4999	70.5
ENSG00000278546.1	5999	124.5
ENSG00000233558.1	3999	160.0
ENSG00000243155.1	16999	377.5
ENSG00000128272.18	4499	45.5
ENSG00000185238.13	5999	102.5
ENSG00000148842.18	5499	108.5
ENSG00000180902.18	4499	92.0
ENSG00000088727.14	3999	59.0
ENSG00000124251.11	18999	884.0
ENSG00000205653.2	7999	105.5
ENSG00000234753.7	5999	101.5
ENSG00000171320.15	7999	107.0
ENSG00000231333.2	4499	121.0
ENSG00000246790.2	35499	1669.0
ENSG00000198887.9	15499	277.5
ENSG00000154262.13	9499	268.0
ENSG00000147912.13	8499	106.0
ENSG00000293077.1	7499	78.5
ENSG00000263529.2	10999	309.0
ENSG00000112812.16	8499	201.0
ENSG00000277369.2	4499	42.5
ENSG00000023909.10	4999	257.5
ENSG00000226659.2	19499	510.0
ENSG00000164151.12	4999	47.0
ENSG00000178297.15	5499	146.5
ENSG00000132128.18	3999	68.0
ENSG00000186908.15	22999	438.0
ENSG00000163257.11	7499	547.0
ENSG00000165699.15	12499	749.0
ENSG00000238058.2	4499	66.0
ENSG00000122515.16	4999	79.0
ENSG00000166140.17	3999	97.5
ENSG00000235366.3	7499	262.0
ENSG00000239282.8	22499	2783.5
ENSG00000011454.18	15499	325.5
ENSG00000149634.5	4499	101.5
ENSG00000254470.3	10499	238.5
ENSG00000290993.1	5999	50.0
ENSG00000124575.7	5499	46.0
ENSG00000117262.19	7499	175.0
ENSG00000007384.15	22651	857.5
ENSG00000154222.15	8999	101.0
ENSG00000109618.13	5999	48.0
ENSG00000245479.3	6999	73.5
ENSG00000275106.1	9999	341.5
ENSG00000273456.2	5999	809.0
ENSG00000255135.5	3999	52.5
ENSG00000116649.10	10499	329.0
ENSG00000263069.6	6499	74.0
ENSG00000103037.12	13999	315.0
ENSG00000119953.14	17499	548.5
ENSG00000275709.1	5999	109.5
ENSG00000156587.16	20499	1137.0
ENSG00000149182.15	41499	967.5
ENSG00000261766.1	8999	318.5
ENSG00000116903.7	8999	448.0
ENSG00000249888.1	10999	98.0
ENSG00000286722.1	25999	700.5
ENSG00000100350.16	5499	78.5
ENSG00000275052.5	19499	368.5
ENSG00000118363.13	6999	65.0
ENSG00000135747.11	8499	90.5
ENSG00000160293.17	15499	277.0
ENSG00000264083.1	4499	60.0
ENSG00000101310.17	5999	327.0
ENSG00000011198.10	4999	47.0
ENSG00000185896.11	6499	273.0
ENSG00000289236.1	20499	490.0
ENSG00000184428.13	4499	65.0
ENSG00000291101.1	10999	515.5
ENSG00000129055.13	9499	142.5
ENSG00000229906.1	4999	52.5
ENSG00000287937.1	19999	435.0
ENSG00000131378.14	15999	979.5
ENSG00000108788.12	4499	68.5
ENSG00000260197.1	7999	271.0
ENSG00000273253.2	7499	267.0
ENSG00000224621.1	4999	209.5
ENSG00000104131.13	13499	960.0
ENSG00000273176.1	6999	145.0
ENSG00000165282.15	12999	300.5
ENSG00000151657.12	4499	75.0
ENSG00000140941.14	14499	686.5
ENSG00000076258.10	3999	86.5
ENSG00000088888.18	7499	233.0
ENSG00000165650.12	9999	335.0
ENSG00000101104.13	3999	58.0
ENSG00000171421.13	3999	73.0
ENSG00000125835.20	8499	88.0
ENSG00000289972.1	3999	31.0
ENSG00000270804.2	8999	355.5
ENSG00000116560.12	8499	533.5
ENSG00000164509.16	5999	73.0
ENSG00000290292.10	14999	278.5
ENSG00000143344.16	3999	55.5
ENSG00000007237.19	3999	28.5
ENSG00000178952.11	3999	32.0
ENSG00000270022.3	12999	317.0
ENSG00000002919.15	4999	148.5
ENSG00000248895.1	4499	63.0
ENSG00000141564.16	6499	120.0
ENSG00000000460.17	5499	233.0
ENSG00000144357.18	16499	417.5
ENSG00000165275.10	6999	334.5
ENSG00000187609.16	3999	99.0
ENSG00000260823.1	6499	122.5
ENSG00000056586.16	5499	122.5
ENSG00000122741.16	34499	570.0
ENSG00000126767.18	6499	573.0
ENSG00000196646.12	8999	249.5
ENSG00000290102.1	4499	66.0
ENSG00000282988.2	18499	513.0
ENSG00000169696.16	5499	86.5
ENSG00000068724.18	6499	155.0
ENSG00000196584.4	6999	214.0
ENSG00000279268.1	12499	136.5
ENSG00000115641.19	7999	108.0
ENSG00000197362.15	7999	156.0
ENSG00000258285.1	6999	316.5
ENSG00000106853.20	3999	63.5
ENSG00000158615.10	19499	425.5
ENSG00000137478.15	14499	445.5
ENSG00000206596.1	8499	425.5
ENSG00000287510.1	28499	2777.0
ENSG00000241258.7	18999	535.5
ENSG00000291136.1	18499	348.0
ENSG00000263080.1	6499	328.5
ENSG00000197008.10	6499	98.0
ENSG00000166801.17	12999	265.0
ENSG00000271936.1	4499	160.0
ENSG00000115053.17	16999	466.0
ENSG00000077232.19	3999	38.0
ENSG00000163660.12	15999	805.5
ENSG00000289202.3	7999	111.5
ENSG00000109674.4	9999	314.0
ENSG00000168090.10	7999	248.0
ENSG00000122566.22	14499	1657.0
ENSG00000115325.14	6999	101.0
ENSG00000197157.11	14999	275.0
ENSG00000115486.13	9999	1064.0
ENSG00000226386.1	22499	1087.0
ENSG00000119396.12	5499	81.0
ENSG00000265855.1	6499	101.5
ENSG00000188313.13	18999	441.0
ENSG00000272842.1	14999	1322.5
ENSG00000234883.7	17499	368.5
ENSG00000178567.8	25499	2504.0
ENSG00000172977.13	5499	173.0
ENSG00000105404.11	3999	45.0
ENSG00000261240.1	4499	47.0
ENSG00000293473.1	4499	87.5
ENSG00000235173.7	5999	135.5
ENSG00000007080.11	3999	66.0
ENSG00000178078.12	7499	220.0
ENSG00000290812.1	9999	189.0
ENSG00000152683.14	12499	212.5
ENSG00000229539.2	3999	42.0
ENSG00000237638.3	14499	374.0
ENSG00000286399.1	6999	70.5
ENSG00000119760.16	6499	111.0
ENSG00000114902.14	11999	172.5
ENSG00000267106.9	15999	1200.0
ENSG00000120137.7	4999	69.5
ENSG00000234771.3	4999	115.5
ENSG00000167625.12	3999	76.0
ENSG00000231327.3	8999	124.0
ENSG00000110880.11	10999	112.5
ENSG00000186009.5	9499	251.0
ENSG00000250155.3	4499	79.0
ENSG00000288904.2	10499	140.0
ENSG00000077238.14	3999	88.5
ENSG00000132300.19	14999	1032.0
ENSG00000185127.7	3999	55.5
ENSG00000186765.12	21999	2327.0
ENSG00000110169.12	10499	163.5
ENSG00000224988.1	5999	42.5
ENSG00000105821.15	6999	148.5
ENSG00000102054.18	10499	162.0
ENSG00000235077.1	4999	65.0
ENSG00000265254.1	7499	201.0
ENSG00000139899.11	6499	131.0
ENSG00000187742.15	10999	1626.5
ENSG00000278637.2	8999	145.5
ENSG00000230453.11	5499	70.0
ENSG00000112679.15	8999	1146.5
ENSG00000068079.8	9499	218.5
ENSG00000268889.2	11999	157.0
ENSG00000232519.2	4499	38.5
ENSG00000144214.10	5999	64.5
ENSG00000236844.1	17499	1118.0
ENSG00000251381.8	5499	86.0
ENSG00000229273.1	4499	128.0
ENSG00000186638.17	6499	251.5
ENSG00000167657.14	17999	236.5
ENSG00000196357.12	7499	144.5
ENSG00000132535.22	7499	94.0
ENSG00000203993.7	7999	396.5
ENSG00000287733.1	9499	985.5
ENSG00000233694.6	6999	185.5
ENSG00000157388.20	15999	364.0
ENSG00000162129.15	3999	59.5
ENSG00000119943.13	6999	108.5
ENSG00000185947.15	10499	487.5
ENSG00000100241.22	8999	262.0
ENSG00000133858.17	4499	65.5
ENSG00000255284.4	13999	288.0
ENSG00000167971.16	5999	63.5
ENSG00000227589.1	3999	66.5
ENSG00000286586.1	6999	123.0
ENSG00000104783.15	11499	562.0
ENSG00000160716.6	6499	60.0
ENSG00000100883.13	14499	251.5
ENSG00000183155.5	9999	161.0
ENSG00000243414.6	4499	60.0
ENSG00000133731.10	6499	152.0
ENSG00000198355.5	6999	323.0
ENSG00000176953.13	6999	488.5
ENSG00000203995.11	7999	175.0
ENSG00000115977.21	8499	78.0
ENSG00000100445.18	5999	148.5
ENSG00000142655.13	6499	140.0
ENSG00000132432.14	17999	863.5
ENSG00000071082.11	13499	313.0
ENSG00000198373.13	5999	60.0
ENSG00000138138.14	5999	163.0
ENSG00000139725.8	4999	89.5
ENSG00000004142.12	10999	344.0
ENSG00000218233.1	8999	296.5
ENSG00000221886.4	8499	193.0
ENSG00000256040.2	18999	189.5
ENSG00000269982.1	5499	94.5
ENSG00000171786.6	7999	106.0
ENSG00000060558.4	10499	557.5
ENSG00000226840.1	5499	74.5
ENSG00000031003.11	7999	105.0
ENSG00000272468.1	21499	752.5
ENSG00000160199.15	9999	150.5
ENSG00000158286.13	3999	40.0
ENSG00000175182.15	4499	47.5
ENSG00000133111.4	19999	401.0
ENSG00000176142.13	12499	152.5
ENSG00000149657.20	7499	1345.0
ENSG00000182400.15	14499	516.5
ENSG00000235652.11	3999	30.0
ENSG00000123297.20	6999	108.5
ENSG00000185404.17	4499	153.5
ENSG00000240043.1	4999	94.0
ENSG00000113810.16	14999	404.5
ENSG00000184619.8	4999	127.5
ENSG00000135537.17	3999	26.0
ENSG00000272843.1	6499	106.5
ENSG00000277022.1	3999	85.5
ENSG00000253824.2	4499	119.5
ENSG00000172901.21	3999	38.0
ENSG00000259547.1	5999	84.0
ENSG00000183048.12	8499	203.5
ENSG00000152380.10	4999	63.0
ENSG00000115282.21	7499	1064.5
ENSG00000258441.1	6499	752.5
ENSG00000100418.8	21499	1294.0
ENSG00000136861.19	8499	187.5
ENSG00000180089.6	13999	1786.0
ENSG00000261386.2	16656	318.5
ENSG00000136146.15	11499	247.0
ENSG00000234684.8	5999	103.5
ENSG00000279569.1	7999	146.0
ENSG00000196588.21	10499	141.0
ENSG00000178229.8	3999	104.5
ENSG00000143418.20	32999	665.0
ENSG00000135763.10	10499	190.5
ENSG00000143409.18	3999	165.5
ENSG00000228391.1	8499	124.0
ENSG00000207205.1	4499	59.5
ENSG00000226158.1	4499	55.0
ENSG00000123146.20	5499	153.5
ENSG00000285744.1	5499	188.5
ENSG00000199865.1	10999	255.0
ENSG00000274695.1	12999	396.5
ENSG00000130255.13	28499	1191.0
ENSG00000124587.14	4999	136.5
ENSG00000287077.1	3999	73.0
ENSG00000173557.15	3999	57.5
ENSG00000177963.15	15999	1197.0
ENSG00000136813.15	10499	287.5
ENSG00000123353.10	4499	72.0
ENSG00000243819.4	3999	43.5
ENSG00000125657.5	5999	106.0
ENSG00000153443.13	8499	154.5
ENSG00000119318.13	7499	121.5
ENSG00000152454.4	4999	104.5
ENSG00000112293.15	8499	72.0
ENSG00000286873.1	15499	1600.5
ENSG00000166478.10	4499	75.0
ENSG00000119638.14	9499	245.0
ENSG00000136536.15	12999	131.0
ENSG00000122729.19	7999	109.5
ENSG00000003756.17	5499	358.0
ENSG00000291118.1	4499	180.5
ENSG00000125347.15	13499	307.5
ENSG00000125970.12	3999	78.0
ENSG00000259661.1	10999	225.5
ENSG00000291035.1	4999	47.0
ENSG00000272758.7	5499	46.5
ENSG00000275638.1	13499	351.0
ENSG00000141741.12	6999	150.0
ENSG00000108599.15	5499	95.5
ENSG00000291283.1	4999	202.0
ENSG00000196743.9	5499	70.0
ENSG00000205056.9	17499	588.0
ENSG00000108219.16	4499	65.5
ENSG00000256314.1	15999	358.5
ENSG00000101152.12	19999	622.0
ENSG00000196081.10	12499	197.5
ENSG00000243056.2	14499	428.5
ENSG00000150977.11	5999	123.5
ENSG00000206965.1	8999	142.5
ENSG00000223060.1	7999	158.5
ENSG00000003056.8	3999	40.5
ENSG00000136436.15	10499	2062.0
ENSG00000137054.16	18101	772.0
ENSG00000136888.8	6499	470.0
ENSG00000279846.1	8499	123.0
ENSG00000077458.13	5499	71.0
ENSG00000179832.18	6499	157.0
ENSG00000259780.3	5499	82.5
ENSG00000105246.6	10999	667.0
ENSG00000113595.15	11999	442.5
ENSG00000175470.20	11999	181.0
ENSG00000189134.4	4499	55.5
ENSG00000288771.2	5999	629.0
ENSG00000125910.6	10499	738.0
ENSG00000149743.14	12499	152.5
