ID	Length	WT_24.Aligned.sortedByCoord.out
ENSG00000179262.10	22499	1073.5
ENSG00000276292.1	3999	135.0
ENSG00000107949.17	15499	358.5
ENSG00000261335.1	4499	56.0
ENSG00000229273.1	4999	75.0
ENSG00000268747.1	8999	135.0
ENSG00000263528.8	6999	115.5
ENSG00000119953.14	12999	765.0
ENSG00000173163.11	6999	71.0
ENSG00000288049.1	3999	43.0
ENSG00000118363.13	5999	77.5
ENSG00000268129.2	3999	31.0
ENSG00000289082.1	3999	73.0
ENSG00000114993.17	5999	59.0
ENSG00000197170.10	3999	80.5
ENSG00000147050.18	5499	69.5
ENSG00000197081.16	31499	1027.5
ENSG00000100364.19	10499	192.5
ENSG00000145592.14	6999	177.5
ENSG00000105607.13	19499	841.0
ENSG00000230438.9	18499	665.5
ENSG00000198355.5	6999	225.5
ENSG00000136867.11	12999	212.5
ENSG00000163257.11	6999	438.0
ENSG00000256314.1	13999	222.0
ENSG00000139133.7	5999	111.0
ENSG00000257222.1	10999	141.5
ENSG00000132912.13	10499	257.5
ENSG00000082516.9	8999	190.5
ENSG00000152556.17	8999	428.5
ENSG00000096746.18	15999	396.0
ENSG00000100241.22	8499	326.0
ENSG00000164535.15	3999	21.0
ENSG00000156587.16	22999	2087.0
ENSG00000268598.1	4499	32.5
ENSG00000078177.15	10499	139.5
ENSG00000130303.14	15499	595.0
ENSG00000268521.1	8499	132.5
ENSG00000227176.1	4499	44.0
ENSG00000256349.1	4999	135.5
ENSG00000100416.15	3999	806.5
ENSG00000182149.21	20999	416.5
ENSG00000285999.1	22999	494.0
ENSG00000273456.2	5499	863.0
ENSG00000234711.1	5499	53.5
ENSG00000224220.1	6499	176.0
ENSG00000260101.2	8499	106.0
ENSG00000153560.12	7999	135.5
ENSG00000228391.1	8999	150.5
ENSG00000269982.1	8499	134.0
ENSG00000081386.13	6999	117.5
ENSG00000150459.13	15999	369.5
ENSG00000131508.17	10499	597.0
ENSG00000286722.1	25999	882.5
ENSG00000224367.7	4999	107.5
ENSG00000106266.11	5499	265.5
ENSG00000128891.17	4999	251.5
ENSG00000169495.5	7999	1310.5
ENSG00000135250.17	14499	455.5
ENSG00000167657.14	7499	112.0
ENSG00000116560.12	14499	1045.0
ENSG00000150593.18	6499	97.0
ENSG00000197885.11	28999	2052.0
ENSG00000230033.1	13499	1254.0
ENSG00000214106.9	4999	139.0
ENSG00000171659.16	4499	136.5
ENSG00000114902.14	5999	118.5
ENSG00000205659.12	8499	177.0
ENSG00000102910.14	17499	244.5
ENSG00000058404.21	11499	312.0
ENSG00000148429.15	5499	68.0
ENSG00000279792.1	6499	65.0
ENSG00000185065.6	4499	49.0
ENSG00000249978.1	4999	65.0
ENSG00000179335.20	6999	191.0
ENSG00000215899.3	4999	66.0
ENSG00000198586.14	7999	373.0
ENSG00000101310.17	5999	639.0
ENSG00000259732.1	12999	493.5
ENSG00000277895.1	5499	295.0
ENSG00000256568.2	3999	80.0
ENSG00000023909.10	4999	341.0
ENSG00000138593.9	10999	160.5
ENSG00000255299.5	3999	69.0
ENSG00000120137.7	4999	86.5
ENSG00000231340.1	5999	105.5
ENSG00000242999.3	10499	196.5
ENSG00000161920.11	4499	95.0
ENSG00000108797.12	4999	59.5
ENSG00000178188.16	5499	110.0
ENSG00000161671.17	6499	110.0
ENSG00000279613.1	10499	897.5
ENSG00000155229.21	9499	333.0
ENSG00000167721.11	4999	109.5
ENSG00000110171.21	28063	413.0
ENSG00000176953.13	6999	281.5
ENSG00000260920.2	7499	164.0
ENSG00000083312.19	6499	87.0
ENSG00000115053.17	20499	514.5
ENSG00000114978.18	5499	50.5
ENSG00000272831.2	4499	46.0
ENSG00000159588.15	4499	42.0
ENSG00000110880.11	5499	48.0
ENSG00000160392.14	6999	117.5
ENSG00000266240.1	7499	171.0
ENSG00000099840.14	10999	524.0
ENSG00000184619.8	12499	305.0
ENSG00000289226.2	9999	185.0
ENSG00000203472.3	7499	125.0
ENSG00000124602.10	3999	89.5
ENSG00000136436.15	14499	2658.5
ENSG00000122566.22	14999	2270.5
ENSG00000115902.11	8999	132.0
ENSG00000272843.1	3999	85.5
ENSG00000180423.4	4999	134.5
ENSG00000230530.2	5499	100.5
ENSG00000262434.1	8499	126.0
ENSG00000273444.1	7999	121.5
ENSG00000230185.7	13499	267.5
ENSG00000143622.12	22999	522.5
ENSG00000172667.11	16499	377.0
ENSG00000172795.17	6999	303.5
ENSG00000250878.6	7999	135.0
ENSG00000288531.1	3999	56.0
ENSG00000186815.13	7999	227.0
ENSG00000160679.14	10499	255.0
ENSG00000167526.14	5999	64.0
ENSG00000143344.16	7999	121.5
ENSG00000117523.18	8999	261.0
ENSG00000162736.18	7999	589.0
ENSG00000118004.18	5499	66.5
ENSG00000271137.1	5499	84.0
ENSG00000273344.2	4999	84.0
ENSG00000178381.12	3999	61.0
ENSG00000197157.11	11499	304.0
ENSG00000089048.15	3999	113.0
ENSG00000046651.16	8999	207.5
ENSG00000168137.20	18999	481.0
ENSG00000261324.2	40499	858.5
ENSG00000112812.16	10499	162.5
ENSG00000108344.15	12499	174.5
ENSG00000273416.1	6999	128.5
ENSG00000099800.8	6499	94.0
ENSG00000244063.1	11499	301.0
ENSG00000273162.1	26499	3134.0
ENSG00000124733.5	4499	49.5
ENSG00000279277.2	6999	143.0
ENSG00000260924.3	4999	104.0
ENSG00000189298.14	4999	125.0
ENSG00000188825.16	14499	776.5
ENSG00000135446.17	4499	116.0
ENSG00000273702.1	5499	55.0
ENSG00000289361.1	5499	104.5
ENSG00000250474.2	7499	100.0
ENSG00000160781.17	26999	562.5
ENSG00000257702.5	6499	203.5
ENSG00000270022.3	18499	342.0
ENSG00000126464.15	15499	704.5
ENSG00000012817.16	9499	188.5
ENSG00000175305.18	3999	32.0
ENSG00000170088.14	4499	63.0
ENSG00000182934.12	29499	875.0
ENSG00000290085.1	6999	257.0
ENSG00000176623.12	12499	115.5
ENSG00000196741.5	5999	85.5
ENSG00000151364.17	4999	83.5
ENSG00000035681.9	6499	65.5
ENSG00000115165.10	4999	83.0
ENSG00000182858.14	12499	122.0
ENSG00000019995.6	13499	289.0
ENSG00000196586.17	4999	88.0
ENSG00000117481.11	17999	981.0
ENSG00000141646.16	6999	78.5
ENSG00000099889.14	13499	183.0
ENSG00000197044.11	28499	815.0
ENSG00000289236.1	7999	135.5
ENSG00000272606.2	29999	872.5
ENSG00000122359.18	6499	133.5
ENSG00000256811.1	6999	99.5
ENSG00000178057.15	6999	266.0
ENSG00000138326.21	3999	89.0
ENSG00000232611.1	5499	143.5
ENSG00000187736.14	7999	162.0
ENSG00000002919.15	5499	204.0
ENSG00000071539.14	14499	398.0
ENSG00000075131.10	3999	105.0
ENSG00000116903.7	8999	663.0
ENSG00000259652.1	25499	1992.0
ENSG00000154262.13	4999	70.5
ENSG00000178921.14	7999	147.0
ENSG00000130347.13	7999	87.5
ENSG00000130733.11	29999	2433.0
ENSG00000259661.1	12999	273.0
ENSG00000291118.1	4499	106.0
ENSG00000104231.11	7499	129.5
ENSG00000125991.21	10499	167.5
ENSG00000142552.8	3999	96.5
ENSG00000229348.1	5499	66.0
ENSG00000121390.19	7499	299.0
ENSG00000286909.1	5499	125.0
ENSG00000166526.19	6999	159.0
ENSG00000100767.17	4999	71.5
ENSG00000144579.9	4499	70.0
ENSG00000227598.1	6999	145.0
ENSG00000267213.4	17999	370.0
ENSG00000205740.2	7999	410.5
ENSG00000173545.5	8999	89.0
ENSG00000171206.16	24999	750.0
ENSG00000260823.1	9999	168.5
ENSG00000152465.18	4999	118.5
ENSG00000141522.12	6499	120.0
ENSG00000233791.7	10499	367.0
ENSG00000270802.2	24999	685.0
ENSG00000077150.21	6499	201.5
ENSG00000163013.12	7499	161.5
ENSG00000260997.1	5999	133.0
ENSG00000258285.1	16499	454.5
ENSG00000131495.9	6999	227.0
ENSG00000101473.17	4499	100.0
ENSG00000175556.17	4999	147.5
ENSG00000083520.15	14999	301.5
ENSG00000172530.22	7499	115.5
ENSG00000131378.14	25499	792.0
ENSG00000164362.21	5499	53.5
ENSG00000158526.8	8499	74.0
ENSG00000271991.3	5999	430.0
ENSG00000137338.6	8499	98.0
ENSG00000138303.19	3999	85.5
ENSG00000268889.2	3999	46.5
ENSG00000177646.20	5999	144.5
ENSG00000125910.6	9499	601.0
ENSG00000188313.13	19109	654.0
ENSG00000243056.2	10999	314.5
ENSG00000125450.11	12499	313.0
ENSG00000271882.1	3999	135.0
ENSG00000104131.13	36999	1248.5
ENSG00000239608.1	3999	33.0
ENSG00000255717.9	9999	225.5
ENSG00000140326.13	21499	354.5
ENSG00000100568.11	3999	69.0
ENSG00000136937.13	19499	792.0
ENSG00000161654.10	8999	253.5
ENSG00000153443.13	5499	121.0
ENSG00000226107.1	4499	94.0
ENSG00000267254.8	5499	174.5
ENSG00000258262.1	4999	61.5
ENSG00000275221.2	4999	317.5
ENSG00000202279.1	12499	689.0
ENSG00000133818.14	20575	1125.5
ENSG00000143367.17	16999	259.5
ENSG00000289562.2	3999	46.5
ENSG00000229222.1	27499	800.0
ENSG00000119401.11	5499	195.0
ENSG00000207020.1	4499	48.0
ENSG00000139190.17	22999	606.5
ENSG00000289372.2	31499	723.0
ENSG00000177963.15	15999	1100.0
ENSG00000285696.1	13499	229.5
ENSG00000164985.15	5499	87.5
ENSG00000181924.7	4999	45.0
ENSG00000149084.13	10999	192.0
ENSG00000213413.3	16499	544.5
ENSG00000127311.10	4499	168.0
ENSG00000153208.19	8499	133.5
ENSG00000167113.11	3999	39.0
ENSG00000105656.13	4999	282.0
ENSG00000140993.11	4499	116.5
ENSG00000265254.1	6499	198.0
ENSG00000138081.22	3999	82.0
ENSG00000283683.2	7499	91.0
ENSG00000278084.1	5499	88.5
ENSG00000246067.10	4999	103.5
ENSG00000132963.9	5999	109.0
ENSG00000198026.8	13499	978.0
ENSG00000130254.12	15999	438.0
ENSG00000230155.8	7999	97.0
ENSG00000134575.13	4999	380.0
ENSG00000239494.2	10499	316.5
ENSG00000288615.1	9499	200.0
ENSG00000163682.17	3999	33.5
ENSG00000103365.15	4499	63.5
ENSG00000258890.8	10999	649.0
ENSG00000105372.8	9999	765.5
ENSG00000188229.6	7499	336.5
ENSG00000236844.1	23499	898.5
ENSG00000122965.11	10499	203.0
ENSG00000226662.2	14499	274.5
ENSG00000238160.2	8499	111.5
ENSG00000178935.5	18499	713.0
ENSG00000164241.14	6499	66.0
ENSG00000181513.15	3999	73.0
ENSG00000288880.2	6499	161.5
ENSG00000138674.17	9999	205.0
ENSG00000291100.1	6499	102.5
ENSG00000144567.11	4999	71.0
ENSG00000267277.2	3999	53.5
ENSG00000213995.12	9999	475.5
ENSG00000115520.9	23999	778.0
ENSG00000162129.15	7999	155.0
ENSG00000185404.17	4499	114.0
ENSG00000278737.1	31999	1125.0
ENSG00000259547.1	5999	82.0
ENSG00000277157.2	11499	556.0
ENSG00000100242.16	3999	41.0
ENSG00000164548.12	5499	125.5
ENSG00000100220.12	13499	424.0
ENSG00000068079.8	3999	61.5
ENSG00000271843.1	5999	85.0
ENSG00000242539.2	13999	284.5
ENSG00000151694.15	13999	578.0
ENSG00000165802.23	5499	209.5
ENSG00000100024.15	4999	42.5
ENSG00000087008.16	5499	50.0
ENSG00000230295.1	7999	204.5
ENSG00000276071.1	12499	370.0
ENSG00000275074.2	5999	51.0
ENSG00000126067.12	6999	161.0
ENSG00000173812.11	4999	89.5
ENSG00000286459.1	4499	65.5
ENSG00000141934.10	7999	102.0
ENSG00000197798.9	4999	359.5
ENSG00000060237.19	6999	74.0
ENSG00000203995.11	8999	1039.5
ENSG00000286873.1	9499	523.0
ENSG00000184988.8	5499	263.5
ENSG00000168894.10	4499	112.5
ENSG00000124275.15	13499	236.0
ENSG00000162377.6	5999	104.0
ENSG00000117362.13	16303	260.5
ENSG00000010244.19	28999	881.5
ENSG00000229659.1	7999	182.5
ENSG00000141741.12	6999	153.0
ENSG00000237699.2	4499	134.0
ENSG00000153187.21	9499	143.0
ENSG00000225611.3	5499	186.5
ENSG00000170037.14	12499	492.5
ENSG00000123219.13	17499	462.5
ENSG00000064547.14	3999	88.5
ENSG00000236352.1	3999	49.5
ENSG00000284602.1	10999	407.0
ENSG00000162244.12	18999	681.5
ENSG00000220744.1	3999	59.5
ENSG00000251442.8	6499	69.5
ENSG00000263412.3	3999	60.0
ENSG00000152380.10	3999	63.0
ENSG00000128699.14	6499	139.5
ENSG00000143924.19	8499	111.0
ENSG00000168228.16	5499	102.0
ENSG00000232803.1	8999	156.5
ENSG00000162066.16	4499	114.5
ENSG00000091483.8	5499	61.0
ENSG00000175115.13	5999	91.0
ENSG00000165669.14	10999	254.5
ENSG00000149273.15	7999	206.0
ENSG00000282988.2	5999	167.5
ENSG00000135164.19	15499	574.5
ENSG00000105983.23	11499	214.5
ENSG00000101152.12	5499	161.5
ENSG00000163568.16	11999	146.5
ENSG00000261471.1	8999	446.0
ENSG00000276043.5	5499	61.0
ENSG00000119231.11	7499	372.0
ENSG00000274002.1	9999	330.5
ENSG00000132950.19	9860	107.0
ENSG00000124243.19	4499	45.5
ENSG00000271742.1	18499	336.5
ENSG00000138594.14	5499	104.5
ENSG00000289526.2	3999	54.0
ENSG00000105875.15	9999	315.0
ENSG00000266385.1	11999	217.0
ENSG00000260646.1	4999	87.0
ENSG00000123353.10	7499	143.5
ENSG00000175182.15	4999	91.0
ENSG00000234518.2	5999	70.0
ENSG00000111652.10	6999	181.0
ENSG00000164253.14	7499	111.5
ENSG00000136270.14	6499	84.0
ENSG00000222800.1	8499	371.5
ENSG00000275106.1	9999	290.5
ENSG00000203993.7	5499	190.5
ENSG00000130703.17	5499	113.0
ENSG00000291043.1	6499	224.0
ENSG00000266962.3	6999	199.0
ENSG00000186908.15	24999	475.5
ENSG00000125835.20	4999	100.0
ENSG00000156232.7	18499	302.0
ENSG00000196584.4	4999	80.0
ENSG00000286294.2	5499	82.5
ENSG00000197451.12	20999	4724.0
ENSG00000125257.16	5499	97.5
ENSG00000026751.17	3999	98.0
ENSG00000188092.15	9999	157.0
ENSG00000231956.1	13499	187.5
ENSG00000227070.2	8499	261.5
ENSG00000226853.5	4999	80.0
ENSG00000173726.11	4499	156.0
ENSG00000108106.14	5499	62.5
ENSG00000198464.14	6999	86.0
ENSG00000276116.2	4999	72.5
ENSG00000213551.7	7499	86.0
ENSG00000168818.10	3999	50.0
ENSG00000146278.11	5499	84.0
ENSG00000069275.13	4999	77.0
ENSG00000007047.16	6999	66.0
ENSG00000077238.14	5999	101.0
ENSG00000258345.1	3999	63.5
ENSG00000175216.15	6999	132.5
ENSG00000092841.19	4999	105.0
ENSG00000038210.14	22999	437.5
ENSG00000181450.18	3999	572.5
ENSG00000109332.20	6499	104.5
ENSG00000236529.2	4999	105.0
ENSG00000271361.1	3999	88.0
ENSG00000075702.19	8499	172.5
ENSG00000089234.16	4999	42.0
ENSG00000234741.10	15499	283.0
ENSG00000272936.1	13999	248.5
ENSG00000065135.12	22499	884.5
ENSG00000162511.8	6499	701.0
ENSG00000251000.1	5499	79.5
ENSG00000121281.13	10499	127.5
ENSG00000121579.14	4499	133.5
ENSG00000189241.8	8499	467.5
ENSG00000142676.14	6499	233.0
ENSG00000287113.1	4499	73.5
ENSG00000132128.18	5499	62.5
ENSG00000100296.14	7999	118.0
ENSG00000149179.14	13499	260.0
ENSG00000085365.18	25999	512.5
ENSG00000186468.13	8999	261.5
ENSG00000185722.18	10999	144.5
ENSG00000105549.11	8999	227.5
ENSG00000241673.1	5999	48.0
ENSG00000179387.10	4999	56.0
ENSG00000223476.1	10499	421.0
ENSG00000224903.2	36999	725.5
ENSG00000089094.20	10999	213.0
ENSG00000287733.1	9999	2491.5
ENSG00000128408.9	4999	48.5
ENSG00000155744.10	14499	597.0
ENSG00000175309.15	3999	71.0
ENSG00000112531.17	13999	461.0
ENSG00000137200.13	17999	385.0
ENSG00000005961.19	3999	40.0
ENSG00000175470.20	11499	222.5
ENSG00000230424.3	6999	209.5
ENSG00000004142.12	3999	170.0
ENSG00000185808.14	7999	81.0
ENSG00000279048.2	3999	81.5
ENSG00000054967.13	17207	320.5
ENSG00000233060.1	3999	66.5
ENSG00000140941.14	13999	1148.5
ENSG00000181192.12	3999	53.0
ENSG00000149634.5	4499	53.5
ENSG00000115839.19	18999	703.0
ENSG00000108599.15	7999	203.5
ENSG00000145907.16	29999	1209.5
ENSG00000257642.1	12499	259.5
ENSG00000197903.8	7499	83.0
ENSG00000278876.1	11999	344.5
ENSG00000134321.13	4499	45.5
ENSG00000152439.13	7999	517.5
ENSG00000148690.12	4999	49.0
ENSG00000153487.13	12999	713.0
ENSG00000202538.1	13999	279.5
ENSG00000123297.20	6999	140.5
ENSG00000264937.1	5499	105.0
ENSG00000115677.18	8499	276.5
ENSG00000089693.11	9499	240.5
ENSG00000239039.1	3999	320.5
ENSG00000168010.11	17499	363.5
ENSG00000175467.15	6999	357.5
ENSG00000060558.4	8499	226.0
ENSG00000139971.15	5999	69.5
ENSG00000087157.19	7499	209.5
ENSG00000072756.18	13499	377.5
ENSG00000079999.14	4999	112.0
ENSG00000274704.1	3999	46.5
ENSG00000144357.18	12999	344.0
ENSG00000123146.20	6499	105.0
ENSG00000225975.8	14499	310.5
ENSG00000056558.11	18999	2337.0
ENSG00000234694.2	5499	119.5
ENSG00000234883.7	19499	609.0
ENSG00000277022.1	4499	63.5
ENSG00000263080.1	6499	373.5
ENSG00000243762.1	14499	261.5
ENSG00000166135.14	21999	482.0
ENSG00000267551.3	13999	273.0
ENSG00000077458.13	5999	71.0
ENSG00000120334.16	4999	75.0
ENSG00000165275.10	5499	154.5
ENSG00000166391.15	14999	317.0
ENSG00000143119.14	7999	152.5
ENSG00000161929.15	7999	453.0
ENSG00000121594.12	13999	1285.0
ENSG00000011478.13	11499	193.5
ENSG00000239407.5	11999	309.5
ENSG00000169136.13	10499	529.0
ENSG00000068001.14	8999	148.0
ENSG00000228863.8	8999	255.5
ENSG00000225945.1	32499	986.0
ENSG00000134186.12	3999	37.0
ENSG00000275052.5	19999	574.5
ENSG00000169684.13	6999	140.5
ENSG00000109674.4	9999	279.5
ENSG00000125814.17	3999	42.5
ENSG00000255487.1	7999	548.0
ENSG00000286586.1	5499	78.5
ENSG00000137478.15	19499	586.0
ENSG00000003756.17	5999	357.5
ENSG00000135341.19	17499	293.0
ENSG00000175893.12	6999	138.5
ENSG00000213799.13	7999	350.0
ENSG00000289155.2	14999	575.0
ENSG00000197238.5	13999	4682.5
ENSG00000114850.7	15999	465.0
ENSG00000182541.18	6999	217.0
ENSG00000119760.16	14765	219.0
ENSG00000092931.12	8499	309.0
ENSG00000286912.1	10999	250.5
ENSG00000067066.17	16499	782.0
ENSG00000076944.18	4499	72.0
ENSG00000168495.13	6999	272.0
ENSG00000122026.11	16999	509.0
ENSG00000287502.1	13499	366.5
ENSG00000158615.10	18999	578.5
ENSG00000066777.9	14499	308.0
ENSG00000137713.16	11499	147.5
ENSG00000175003.15	4499	79.0
ENSG00000135185.12	4499	47.0
ENSG00000180329.14	6999	598.5
ENSG00000166478.10	4499	104.0
ENSG00000125037.13	11999	453.5
ENSG00000126461.15	5999	129.0
ENSG00000105246.6	8999	973.0
ENSG00000107185.10	7499	329.5
ENSG00000125445.11	8499	201.5
ENSG00000105568.19	15499	196.5
ENSG00000214087.9	16999	734.5
ENSG00000237310.3	4999	53.5
ENSG00000143319.17	17178	724.0
ENSG00000031003.11	24499	477.0
ENSG00000111786.10	16234	1821.0
ENSG00000130305.17	4999	69.5
ENSG00000129055.13	10499	147.0
ENSG00000125458.7	4499	126.0
ENSG00000145414.9	6499	207.5
ENSG00000236607.3	9999	198.0
ENSG00000207357.1	3999	35.0
ENSG00000278637.2	8999	249.0
ENSG00000197111.16	19499	787.5
ENSG00000189180.16	10499	215.0
ENSG00000280636.1	4499	52.0
ENSG00000000460.17	5499	152.0
ENSG00000112679.15	8999	753.0
ENSG00000075856.12	6999	139.5
ENSG00000179094.16	4499	34.0
ENSG00000165934.13	5499	33.0
ENSG00000115325.14	6999	142.0
ENSG00000175564.13	5499	71.5
ENSG00000289071.2	3999	38.0
ENSG00000163938.17	8499	266.0
ENSG00000273597.1	11499	181.0
ENSG00000120690.16	3999	37.0
ENSG00000146282.19	12999	234.0
ENSG00000160305.18	8999	164.0
ENSG00000078898.7	29499	1152.5
ENSG00000117868.18	8499	172.5
ENSG00000099330.9	5499	105.0
ENSG00000198168.9	6999	145.0
ENSG00000176809.11	12499	291.0
ENSG00000173535.15	4499	118.0
ENSG00000237440.9	4499	60.0
ENSG00000147601.15	3999	67.0
ENSG00000229809.9	9999	254.5
ENSG00000252755.1	5499	116.5
ENSG00000116691.11	28999	3854.5
ENSG00000132842.15	8999	205.0
