ID	Length	WT_18.Aligned.sortedByCoord.out
ENSG00000060237.19	16499	266.5
ENSG00000280411.1	4499	206.0
ENSG00000174718.12	8499	166.5
ENSG00000162869.16	14499	231.5
ENSG00000156587.16	10499	481.0
ENSG00000245937.10	4499	59.5
ENSG00000160392.14	4999	102.5
ENSG00000185338.7	4999	58.0
ENSG00000119408.17	5999	3774.0
ENSG00000138363.15	7499	102.0
ENSG00000198498.10	10999	388.0
ENSG00000026103.25	3999	57.0
ENSG00000221955.11	12999	274.5
ENSG00000225519.1	5499	155.0
ENSG00000270802.2	16999	554.0
ENSG00000118557.16	3999	47.5
ENSG00000232104.5	3999	198.0
ENSG00000164574.16	4999	78.0
ENSG00000161791.14	6999	102.5
ENSG00000188725.8	5999	267.5
ENSG00000197903.8	5499	128.0
ENSG00000175567.11	4499	124.5
ENSG00000161980.6	10999	263.5
ENSG00000133111.4	9499	165.5
ENSG00000286546.1	7499	724.5
ENSG00000100418.8	8999	228.0
ENSG00000261766.1	4499	82.0
ENSG00000263528.8	8999	256.5
ENSG00000169299.14	4999	83.0
ENSG00000186265.10	6499	187.5
ENSG00000196670.14	3999	181.5
ENSG00000149925.22	3999	70.5
ENSG00000164405.11	5999	187.5
ENSG00000135763.10	5999	96.0
ENSG00000138166.6	4499	54.5
ENSG00000164933.13	8999	246.5
ENSG00000241529.3	5499	90.0
ENSG00000102144.15	5999	255.5
ENSG00000263961.8	10499	101.0
ENSG00000242444.4	5499	286.0
ENSG00000158711.14	3999	56.0
ENSG00000121931.16	4499	76.0
ENSG00000256262.3	4499	88.5
ENSG00000113328.20	4999	101.0
ENSG00000136937.13	6999	151.5
ENSG00000160229.13	6499	242.5
ENSG00000180357.10	10499	186.5
ENSG00000089094.20	7499	149.5
ENSG00000115165.10	21499	2116.0
ENSG00000285554.1	7499	207.5
ENSG00000243960.1	10499	206.5
ENSG00000168137.20	16499	280.5
ENSG00000108788.12	4499	56.5
ENSG00000168259.17	7499	124.0
ENSG00000184445.12	5499	107.5
ENSG00000115942.9	6499	82.5
ENSG00000104812.15	3999	110.5
ENSG00000123352.18	6499	89.0
ENSG00000172650.15	3999	211.0
ENSG00000234883.7	12999	2528.0
ENSG00000186635.16	6999	97.0
ENSG00000155229.21	6499	85.0
ENSG00000118363.13	8999	524.5
ENSG00000208018.1	8999	234.0
ENSG00000185404.17	4499	105.5
ENSG00000261221.5	3999	65.0
ENSG00000116752.6	3999	46.0
ENSG00000039123.16	11499	199.5
ENSG00000115561.16	3999	113.5
ENSG00000287733.1	9499	2841.5
ENSG00000152455.16	8999	347.5
ENSG00000119396.12	4999	58.0
ENSG00000176142.13	5999	67.0
ENSG00000127191.18	8499	128.5
ENSG00000186532.12	6499	412.0
ENSG00000117481.11	4999	70.0
ENSG00000230795.3	5999	155.5
ENSG00000253522.6	3999	116.0
ENSG00000230155.8	11999	438.5
ENSG00000291143.1	27999	1182.0
ENSG00000130303.14	11999	456.0
ENSG00000290165.1	5499	153.0
ENSG00000178567.8	12999	396.5
ENSG00000271936.1	4499	78.0
ENSG00000107185.10	7499	289.0
ENSG00000116815.16	4499	72.0
ENSG00000170185.11	5999	149.5
ENSG00000274383.1	4499	149.0
ENSG00000152213.4	4999	78.0
ENSG00000156735.11	11499	215.0
ENSG00000290100.1	6999	119.5
ENSG00000075856.12	3999	41.0
ENSG00000158859.10	4999	120.5
ENSG00000149084.13	10999	655.5
ENSG00000069493.15	6499	107.0
ENSG00000253047.1	5999	164.5
ENSG00000106526.12	4999	64.5
ENSG00000075131.10	3999	167.5
ENSG00000279369.1	3999	85.5
ENSG00000110880.11	5999	70.0
ENSG00000143067.5	11499	191.5
ENSG00000235366.3	8999	625.0
ENSG00000287265.1	9999	461.0
ENSG00000166295.9	4499	67.0
ENSG00000123329.20	4499	30.0
ENSG00000276116.2	4999	74.0
ENSG00000099968.18	4499	65.0
ENSG00000133275.16	8999	292.5
ENSG00000147010.19	3999	41.5
ENSG00000106153.13	3999	141.5
ENSG00000136738.15	7499	137.5
ENSG00000203995.11	8499	463.0
ENSG00000286912.1	10499	226.5
ENSG00000185515.16	5999	317.5
ENSG00000266017.1	4999	239.5
ENSG00000167258.16	5499	92.5
ENSG00000101473.17	4499	57.0
ENSG00000132436.13	8999	252.0
ENSG00000171307.19	7999	131.0
ENSG00000056558.11	5999	554.5
ENSG00000111850.11	6999	104.0
ENSG00000188313.13	5499	136.5
ENSG00000151532.15	9499	560.5
ENSG00000054967.13	24999	1068.5
ENSG00000224220.1	6999	934.0
ENSG00000153048.11	9499	124.0
ENSG00000173145.11	3999	98.5
ENSG00000126767.18	4999	99.5
ENSG00000079950.14	5999	54.0
ENSG00000293076.1	6499	255.0
ENSG00000100557.10	14499	548.5
ENSG00000204110.7	4999	148.5
ENSG00000197713.15	7999	395.5
ENSG00000163257.11	6999	266.5
ENSG00000141027.23	5499	106.5
ENSG00000290770.1	7999	81.5
ENSG00000180992.7	10999	150.5
ENSG00000170222.12	3999	65.0
ENSG00000103550.14	7499	137.0
ENSG00000130255.13	6499	57.0
ENSG00000196081.10	3999	49.0
ENSG00000105875.15	5499	79.0
ENSG00000248866.1	5499	153.5
ENSG00000234705.3	5999	136.5
ENSG00000284343.1	3999	56.5
ENSG00000289082.1	6999	234.5
ENSG00000124243.19	7999	377.0
ENSG00000162241.13	3999	171.5
ENSG00000131378.14	9499	241.5
ENSG00000135912.11	5499	66.0
ENSG00000257221.4	21499	644.0
ENSG00000241634.1	4499	205.5
ENSG00000125726.11	4999	1672.5
ENSG00000120280.6	7499	358.0
ENSG00000107036.12	13999	305.0
ENSG00000089280.19	3999	141.5
ENSG00000183808.12	13499	555.0
ENSG00000288899.1	10499	978.5
ENSG00000132485.14	7999	184.0
ENSG00000258572.1	3999	114.5
ENSG00000167625.12	6999	291.5
ENSG00000159388.6	3999	88.5
ENSG00000129187.15	6999	83.0
ENSG00000198171.13	7499	230.0
ENSG00000267257.1	26499	648.0
ENSG00000136436.15	7999	140.0
ENSG00000050426.16	3999	41.0
ENSG00000134108.14	4499	48.0
ENSG00000182400.15	7999	188.5
ENSG00000185238.13	4499	72.5
ENSG00000291120.1	4499	83.5
ENSG00000204434.6	19499	989.0
ENSG00000213413.3	14499	696.5
ENSG00000241859.8	3999	118.0
ENSG00000197888.3	13999	446.0
ENSG00000000460.17	10499	257.0
ENSG00000141349.10	4999	58.0
ENSG00000184988.8	8499	1017.0
ENSG00000104671.8	3999	84.0
ENSG00000187987.10	10499	441.0
ENSG00000198833.7	9999	372.0
ENSG00000289155.2	5999	91.5
ENSG00000028116.18	3999	715.5
ENSG00000186298.12	4999	89.5
ENSG00000198586.14	7499	102.5
ENSG00000197157.11	7499	88.0
ENSG00000163961.4	7499	138.0
ENSG00000182541.18	5499	85.0
ENSG00000164751.15	9499	169.0
ENSG00000230969.2	17499	543.0
ENSG00000273542.2	5499	83.5
ENSG00000120963.12	10999	184.5
ENSG00000147164.12	3999	118.0
ENSG00000055044.11	6999	117.0
ENSG00000239407.5	12499	563.0
ENSG00000171206.16	4999	61.5
ENSG00000169951.10	5499	82.0
ENSG00000129128.13	3999	55.0
ENSG00000183684.8	3999	63.0
ENSG00000092871.17	3999	41.0
ENSG00000197265.9	16999	271.5
ENSG00000122359.18	4999	153.5
ENSG00000090487.11	11499	1039.5
ENSG00000150756.14	5499	129.0
ENSG00000169972.13	4999	126.5
ENSG00000291283.1	6499	320.0
ENSG00000240143.1	5499	107.0
ENSG00000224666.4	4999	51.5
ENSG00000133818.14	17999	405.0
ENSG00000166169.17	3999	38.0
ENSG00000275418.1	7999	717.5
ENSG00000185787.15	4499	66.5
ENSG00000147905.18	3999	26.0
ENSG00000048544.6	13999	246.5
ENSG00000213672.8	5999	101.5
ENSG00000090661.12	3999	131.5
ENSG00000038210.14	6499	253.0
ENSG00000275074.2	5999	183.5
ENSG00000125657.5	4499	150.5
ENSG00000121594.12	13999	1457.5
ENSG00000167604.15	3999	82.0
ENSG00000166526.19	3999	48.0
ENSG00000185433.11	5999	122.5
ENSG00000156599.11	4999	69.5
ENSG00000150977.11	7999	556.5
ENSG00000136048.14	3999	44.0
ENSG00000121089.4	5999	261.0
ENSG00000266490.1	4999	109.0
ENSG00000185090.15	4999	97.0
ENSG00000136238.20	6999	77.0
ENSG00000139190.17	10499	427.5
ENSG00000290989.1	6999	206.0
ENSG00000189362.12	6999	91.5
ENSG00000111196.10	4999	208.5
ENSG00000275638.1	6499	160.0
ENSG00000137713.16	11499	261.0
ENSG00000226659.2	4499	152.5
ENSG00000138303.19	3999	71.5
ENSG00000068079.8	3999	69.0
ENSG00000197451.12	3999	67.0
ENSG00000173614.14	4499	53.5
ENSG00000197111.16	7499	195.0
ENSG00000290537.1	7999	95.0
ENSG00000291136.1	7499	121.0
ENSG00000287815.2	4499	62.5
ENSG00000114021.12	10999	380.0
ENSG00000177556.12	19499	1049.0
ENSG00000124151.19	9999	170.0
ENSG00000151611.17	5999	77.0
ENSG00000158457.6	5999	86.5
ENSG00000275052.5	5999	73.0
ENSG00000132842.15	9499	236.0
ENSG00000152256.14	7499	205.5
ENSG00000277369.2	4499	82.5
ENSG00000100364.19	4999	64.0
ENSG00000160305.18	4499	68.5
ENSG00000111786.10	7999	124.5
ENSG00000135372.10	8999	156.5
ENSG00000074266.23	4999	90.5
ENSG00000110777.12	10499	433.0
ENSG00000168288.13	4499	48.5
ENSG00000136237.20	11499	259.5
ENSG00000163565.20	3999	51.5
ENSG00000166888.12	3999	42.0
ENSG00000275801.1	12999	404.5
ENSG00000274422.1	8999	169.5
ENSG00000158769.19	9499	147.0
ENSG00000158050.5	4499	70.5
ENSG00000116830.12	7999	165.0
ENSG00000010244.19	25999	1192.5
ENSG00000108064.11	6999	143.0
ENSG00000225217.1	5999	138.0
ENSG00000290993.1	5499	68.0
ENSG00000157593.20	5499	324.5
ENSG00000023902.14	3999	62.5
ENSG00000108639.8	3999	143.0
ENSG00000228474.6	13999	450.0
ENSG00000124575.7	5499	137.5
ENSG00000205056.9	17499	292.5
ENSG00000114850.7	15999	416.0
ENSG00000175482.9	5999	79.0
ENSG00000132912.13	5999	153.0
ENSG00000169251.13	4999	50.0
ENSG00000164167.12	4999	90.5
ENSG00000178381.12	3999	60.5
ENSG00000164241.14	8999	245.0
ENSG00000270804.2	5499	201.5
ENSG00000197646.8	4999	198.5
ENSG00000234614.1	5999	301.5
ENSG00000288904.2	6499	96.0
ENSG00000107263.19	14999	346.0
ENSG00000163568.16	8499	572.0
ENSG00000104131.13	6499	305.5
ENSG00000102158.22	4999	119.0
ENSG00000115839.19	7499	106.5
ENSG00000119401.11	5499	172.0
ENSG00000277039.1	4499	51.5
ENSG00000139133.7	7499	350.5
ENSG00000225377.6	5499	176.0
ENSG00000262454.4	3999	32.0
ENSG00000230107.1	4999	168.5
ENSG00000012817.16	9999	247.0
ENSG00000112679.15	9999	426.0
ENSG00000175115.13	5999	151.0
ENSG00000178057.15	5499	139.0
ENSG00000108599.15	4999	109.0
ENSG00000289053.2	8999	172.5
ENSG00000135185.12	4499	242.5
ENSG00000162959.14	6999	148.0
ENSG00000272599.2	10999	163.5
ENSG00000133805.16	5499	112.0
ENSG00000162139.10	3999	110.0
ENSG00000119509.13	5499	285.5
ENSG00000233912.1	5999	96.0
ENSG00000100426.7	7499	95.5
ENSG00000196152.10	4499	322.5
ENSG00000290078.1	9999	225.0
ENSG00000198624.13	8999	451.5
ENSG00000289112.2	3999	66.5
ENSG00000117091.10	7999	110.0
ENSG00000290085.1	13499	653.0
ENSG00000120725.13	7499	178.0
ENSG00000285972.1	27499	1620.5
ENSG00000100162.15	11499	252.0
ENSG00000101367.9	8499	180.0
ENSG00000246790.2	12999	304.0
ENSG00000109971.14	3999	63.5
ENSG00000125037.13	3999	67.5
ENSG00000225675.2	4499	105.0
ENSG00000116120.11	4999	69.5
ENSG00000289567.2	7999	146.0
ENSG00000291118.1	3999	62.0
ENSG00000116133.13	4999	49.5
ENSG00000104951.16	10999	373.5
ENSG00000160193.12	4999	133.5
ENSG00000228427.5	7499	135.0
ENSG00000101109.13	11999	285.5
ENSG00000235852.1	3999	144.0
ENSG00000175893.12	9499	297.0
ENSG00000113522.14	5499	135.0
ENSG00000132465.12	5499	70.5
