ID	Length	dBGLF5_03.Aligned.sortedByCoord.out
ENSG00000216708.1	4999	0.91
ENSG00000109381.21	8999	0.55
ENSG00000260924.3	4999	0.63
ENSG00000105640.13	7499	2.51
ENSG00000267106.9	7999	3.09
ENSG00000172115.9	9999	1.22
ENSG00000134569.10	7499	1.12
ENSG00000100162.15	4499	0.39
ENSG00000272599.2	5499	0.54
ENSG00000126775.9	3999	0.4
ENSG00000203995.11	9499	4.42
ENSG00000280224.1	14499	0.62
ENSG00000287350.1	7499	0.53
ENSG00000239039.1	3999	1.2
ENSG00000160633.13	5999	1.48
ENSG00000029363.17	7999	1.23
ENSG00000132436.13	9999	0.86
ENSG00000131508.17	10499	1.66
ENSG00000218283.2	5499	0.57
ENSG00000100982.12	10999	0.99
ENSG00000149657.20	7499	6.91
ENSG00000099968.18	4499	3.84
ENSG00000079246.16	10499	2.02
ENSG00000161547.17	6999	1.24
ENSG00000126870.16	5499	1.23
ENSG00000171824.14	6499	1.7
ENSG00000148842.18	5499	0.48
ENSG00000187742.15	10999	6.35
ENSG00000092931.12	8499	1.41
ENSG00000108848.16	4999	0.69
ENSG00000287914.1	3999	0.32
ENSG00000284640.1	26499	1.43
ENSG00000175467.15	6999	2.15
ENSG00000151502.11	4499	0.52
ENSG00000125657.5	4499	0.65
ENSG00000136146.15	7999	0.66
ENSG00000196290.17	16499	0.7
ENSG00000244642.3	4499	0.6
ENSG00000130363.13	20499	1.26
ENSG00000099840.14	5499	1.08
ENSG00000289202.3	4499	0.5
ENSG00000053372.5	7499	3.66
ENSG00000145494.12	14499	4.87
ENSG00000180098.9	12499	7.14
ENSG00000112208.11	3999	0.56
ENSG00000123297.20	6999	0.89
ENSG00000106554.13	11999	0.6
ENSG00000213339.9	4499	0.93
ENSG00000237330.3	5499	0.83
ENSG00000133805.16	13999	1.2
ENSG00000120805.14	6499	0.49
ENSG00000230438.9	15499	2.45
ENSG00000154310.17	4499	0.99
ENSG00000121957.15	4499	0.79
ENSG00000162129.15	8499	0.59
ENSG00000284934.3	4999	1.78
ENSG00000120137.7	4999	0.39
ENSG00000254814.1	7999	0.61
ENSG00000234741.10	7499	0.61
ENSG00000143952.20	8499	0.65
ENSG00000083520.15	8499	1.08
ENSG00000280046.1	3999	0.58
ENSG00000197498.13	7499	1.31
ENSG00000105821.15	8999	0.75
ENSG00000140859.16	16999	2.22
ENSG00000163516.14	4999	0.4
ENSG00000121931.16	9999	1.22
ENSG00000106153.13	3999	0.91
ENSG00000100883.13	7499	0.44
ENSG00000243960.1	7499	0.5
ENSG00000288818.1	13499	2.64
ENSG00000131828.14	9499	0.94
ENSG00000117242.7	4499	0.43
ENSG00000196588.21	10999	0.95
ENSG00000230532.1	4999	1.97
ENSG00000278948.1	6999	3.73
ENSG00000161980.6	10999	1.19
ENSG00000131931.8	7999	1.34
ENSG00000135679.27	28499	0.96
ENSG00000068001.14	4499	0.56
ENSG00000108639.8	11499	1.31
ENSG00000167114.13	4499	0.45
ENSG00000137496.19	13999	1.62
ENSG00000185156.6	4499	0.5
ENSG00000213281.5	5499	0.29
ENSG00000288743.1	4499	0.36
ENSG00000163521.16	6499	0.75
ENSG00000125991.21	6999	0.63
ENSG00000284657.1	5999	0.8
ENSG00000156587.16	17499	2.74
ENSG00000100445.18	4499	0.93
ENSG00000277895.1	4999	1.42
ENSG00000258727.1	6499	1.66
ENSG00000132612.16	8999	0.87
ENSG00000161526.15	6499	0.79
ENSG00000213799.13	7999	0.9
ENSG00000179832.18	4499	0.56
ENSG00000117868.18	8499	1.13
ENSG00000291101.1	7499	0.92
ENSG00000104231.11	6999	0.65
ENSG00000274695.1	13499	1.08
ENSG00000286013.1	4999	1.1
ENSG00000143183.18	5499	0.9
ENSG00000075856.12	10499	2.44
ENSG00000177613.9	6999	0.72
ENSG00000197170.10	3999	0.94
ENSG00000272507.1	3999	0.25
ENSG00000185515.16	6499	0.39
ENSG00000090661.12	4499	0.72
ENSG00000287601.1	6999	0.63
ENSG00000238005.5	4499	0.54
ENSG00000141580.16	6999	1.31
ENSG00000174173.7	7499	0.43
ENSG00000183684.8	6499	0.77
ENSG00000044115.21	4499	0.88
ENSG00000126266.4	4499	1.16
ENSG00000125691.14	5999	1.12
ENSG00000286692.1	7999	0.58
ENSG00000232079.7	3999	0.61
ENSG00000126934.15	8999	0.83
ENSG00000096060.15	4499	0.42
ENSG00000242999.3	11499	0.45
ENSG00000116898.12	4999	1.17
ENSG00000136051.15	14499	0.47
ENSG00000170222.12	6999	0.48
ENSG00000091483.8	3999	0.37
ENSG00000114098.18	4999	0.61
ENSG00000154124.6	16499	1.35
ENSG00000293402.1	3999	0.38
ENSG00000175756.14	8499	0.82
ENSG00000171953.16	3999	1.26
ENSG00000127191.18	8499	0.98
ENSG00000198015.14	3999	0.42
ENSG00000082516.9	8999	0.79
ENSG00000118363.13	7499	0.5
ENSG00000271283.1	9999	0.96
ENSG00000200278.1	5999	0.42
ENSG00000131495.9	6999	1.27
ENSG00000096746.18	3999	0.57
ENSG00000137200.13	13499	0.76
ENSG00000253351.2	19999	1.01
ENSG00000224621.1	4999	0.6
ENSG00000224778.1	3999	0.45
ENSG00000137804.14	23499	1.42
ENSG00000144959.11	4999	0.29
ENSG00000162244.12	9999	1.63
ENSG00000247077.8	6499	1.02
ENSG00000280010.1	6499	0.87
ENSG00000287600.1	3999	0.39
ENSG00000259652.1	13999	1.07
ENSG00000275709.1	3999	1.05
ENSG00000167625.12	3999	0.99
ENSG00000226158.1	4499	0.55
ENSG00000118579.13	8499	1.39
ENSG00000201659.1	6499	0.67
ENSG00000122026.11	15499	1.26
ENSG00000290085.1	8499	0.9
ENSG00000100416.15	3999	5.72
ENSG00000153044.10	3999	0.44
ENSG00000260920.2	7999	1.06
ENSG00000197885.11	28999	2.01
ENSG00000131378.14	15999	0.79
ENSG00000228126.1	6499	1.3
ENSG00000124713.6	6999	0.56
ENSG00000106330.12	4499	0.5
ENSG00000132010.16	3999	1.1
ENSG00000126883.19	12560	0.84
ENSG00000256568.2	4499	0.57
ENSG00000178209.17	9499	0.75
ENSG00000126767.18	6499	1.18
ENSG00000130479.11	5999	0.65
ENSG00000090487.11	18605	1.46
ENSG00000231476.1	21499	0.61
ENSG00000158615.10	4499	1.0
ENSG00000225975.8	4999	1.16
ENSG00000276043.5	4499	1.58
ENSG00000261654.1	9499	1.22
ENSG00000175470.20	7999	1.11
ENSG00000293495.1	4499	0.73
ENSG00000119231.11	7499	2.13
ENSG00000265450.1	5499	0.46
ENSG00000177963.15	15499	1.41
ENSG00000115677.18	6999	1.14
ENSG00000161664.7	12999	1.92
ENSG00000116649.10	9999	2.13
ENSG00000203993.7	5499	0.98
ENSG00000002919.15	5499	1.12
ENSG00000175309.15	3999	0.42
ENSG00000111727.12	3999	0.56
ENSG00000129197.15	7999	0.65
ENSG00000136861.19	8499	2.1
ENSG00000178078.12	7499	1.36
ENSG00000178057.15	6499	1.18
ENSG00000258947.8	4499	0.51
ENSG00000156232.7	4999	0.99
ENSG00000279046.1	3999	0.37
ENSG00000197332.9	3999	0.4
ENSG00000105948.13	5499	1.48
ENSG00000149273.15	3999	0.8
ENSG00000235381.1	8999	1.12
ENSG00000268836.1	8499	1.18
ENSG00000225233.2	3999	0.33
ENSG00000023909.10	4999	1.85
ENSG00000100664.11	5999	1.0
ENSG00000271361.1	3999	0.93
ENSG00000287985.1	6499	0.49
ENSG00000130255.13	13999	1.61
ENSG00000042088.14	4499	0.29
ENSG00000184988.8	5499	1.01
ENSG00000199325.1	4999	1.07
ENSG00000278637.2	8499	1.2
ENSG00000125037.13	6499	12.62
ENSG00000173535.15	4499	2.04
ENSG00000066933.17	4999	0.79
ENSG00000075131.10	3999	1.26
ENSG00000293251.2	6999	0.73
ENSG00000284452.1	5499	2.14
ENSG00000119318.13	15999	0.83
ENSG00000108306.13	13499	0.78
ENSG00000127616.22	4499	0.46
ENSG00000197238.5	10999	10.92
ENSG00000123080.12	5999	0.7
ENSG00000075151.24	7499	1.3
ENSG00000101367.9	8499	2.06
ENSG00000168818.10	3999	0.58
ENSG00000151657.12	4999	0.69
ENSG00000140319.11	7499	0.61
ENSG00000265565.1	5999	0.63
ENSG00000169679.15	4999	0.59
ENSG00000136937.13	19999	0.94
ENSG00000261101.2	5999	0.47
ENSG00000186765.12	35999	3.11
ENSG00000089022.15	11999	0.61
ENSG00000130775.16	3999	0.4
ENSG00000196081.10	6499	0.56
ENSG00000234884.2	6999	0.77
ENSG00000067066.17	13999	1.26
ENSG00000176978.15	5499	1.42
ENSG00000273703.2	4499	0.63
ENSG00000088766.12	8999	0.59
ENSG00000196586.17	4999	0.43
ENSG00000150459.13	20999	0.89
ENSG00000164466.13	5499	0.42
ENSG00000133818.14	21575	1.43
ENSG00000164167.12	4999	0.64
ENSG00000253273.2	6999	0.74
ENSG00000235530.7	8999	0.52
ENSG00000119689.15	8999	2.33
ENSG00000168066.22	4499	0.9
ENSG00000104783.15	7499	0.84
ENSG00000262831.1	3999	0.37
ENSG00000242444.4	5499	0.86
ENSG00000112293.15	5499	0.42
ENSG00000143622.12	17999	0.7
ENSG00000197798.9	4499	2.86
ENSG00000153208.19	5499	0.52
ENSG00000292256.1	3999	0.93
ENSG00000186468.13	6999	1.23
ENSG00000168090.10	7999	1.15
ENSG00000279884.1	10999	0.71
ENSG00000274002.1	4499	0.61
ENSG00000163950.13	4999	0.29
ENSG00000178999.13	4999	0.44
ENSG00000115486.13	9999	2.36
ENSG00000169696.16	5499	0.78
ENSG00000197111.16	17999	1.72
ENSG00000169684.13	10499	0.83
ENSG00000188868.14	19499	0.84
ENSG00000228474.6	14543	1.01
ENSG00000008952.17	9499	1.69
ENSG00000181192.12	3999	0.46
ENSG00000086065.14	5999	0.6
ENSG00000179010.16	3999	0.88
ENSG00000271137.1	8499	0.66
ENSG00000146426.19	7499	0.83
ENSG00000169902.15	9999	1.71
ENSG00000235701.1	20499	0.84
ENSG00000185238.13	6999	0.98
ENSG00000116771.6	5499	0.63
ENSG00000069248.12	8999	0.6
ENSG00000167721.11	6999	0.75
ENSG00000289194.1	9499	0.99
ENSG00000291283.1	5499	0.65
ENSG00000126226.22	14499	1.34
ENSG00000104812.15	3999	2.07
ENSG00000264317.2	3999	0.66
ENSG00000160214.13	11499	0.7
ENSG00000188986.9	3999	0.74
ENSG00000168872.17	5999	2.46
ENSG00000164776.11	4999	1.65
ENSG00000289268.1	3999	0.49
ENSG00000141027.23	26241	1.9
ENSG00000172795.17	10499	0.78
ENSG00000109519.14	10499	1.15
ENSG00000069329.19	4999	0.58
ENSG00000251775.1	12499	0.68
ENSG00000284643.1	9499	0.55
ENSG00000256229.8	23499	0.69
ENSG00000148835.12	3999	0.67
ENSG00000120690.16	4499	0.61
ENSG00000289018.2	3999	0.69
ENSG00000278881.2	6499	0.82
ENSG00000186009.5	5999	0.49
ENSG00000259547.1	6499	0.85
ENSG00000116874.12	5999	0.7
ENSG00000101310.17	5999	6.45
ENSG00000266852.2	11999	1.87
ENSG00000125450.11	19499	0.88
ENSG00000257702.5	3999	2.97
ENSG00000135372.10	4499	0.52
ENSG00000289361.1	5499	1.48
ENSG00000136108.15	3999	0.35
ENSG00000189180.16	6499	0.58
ENSG00000134183.13	5499	0.44
ENSG00000273542.2	14499	0.75
ENSG00000182149.21	6499	0.75
ENSG00000134905.17	14499	2.21
ENSG00000272263.1	7999	0.55
ENSG00000122729.19	4499	0.43
ENSG00000272604.1	5499	0.44
ENSG00000205659.12	10999	0.94
ENSG00000168126.3	18499	2.75
ENSG00000284914.1	4499	0.52
ENSG00000272764.1	3999	1.07
ENSG00000065135.12	31999	1.37
ENSG00000136731.13	5499	1.37
ENSG00000232803.1	9499	0.68
ENSG00000270022.3	10999	1.25
ENSG00000271936.1	4499	1.38
ENSG00000110921.14	11999	0.81
ENSG00000270170.2	3999	0.39
ENSG00000233822.6	11499	0.69
ENSG00000224066.1	8999	0.42
ENSG00000175216.15	6999	0.99
ENSG00000153487.13	7999	1.4
ENSG00000291008.1	4499	1.72
ENSG00000270804.2	4999	0.74
ENSG00000227176.1	5999	0.5
ENSG00000204361.10	6499	0.69
ENSG00000258441.1	6999	3.13
ENSG00000127993.16	4499	0.3
ENSG00000227543.5	4499	0.39
ENSG00000070610.14	4499	0.79
ENSG00000178921.14	6999	0.78
ENSG00000171503.13	9999	3.93
ENSG00000112081.17	11999	1.0
ENSG00000010244.19	5499	0.59
ENSG00000060237.19	4999	0.52
ENSG00000147601.15	3999	0.66
ENSG00000228391.1	21499	0.71
ENSG00000290165.1	8499	0.55
ENSG00000256249.1	7999	0.37
ENSG00000201469.1	10999	0.92
ENSG00000290812.1	5999	1.07
ENSG00000100364.19	16999	0.69
ENSG00000286912.1	4499	0.47
ENSG00000261096.1	4499	0.84
ENSG00000163013.12	6999	0.53
ENSG00000130734.10	11999	0.95
ENSG00000147604.14	13999	0.79
ENSG00000231652.2	3999	0.48
ENSG00000171357.6	5999	0.54
ENSG00000268129.2	4499	0.65
ENSG00000250486.5	7499	0.59
ENSG00000144357.18	13499	1.05
ENSG00000243056.2	14499	1.65
ENSG00000259661.1	8499	1.17
ENSG00000092841.19	4999	0.58
ENSG00000261351.2	9999	1.1
ENSG00000103037.12	12499	0.93
ENSG00000056586.16	3999	0.77
ENSG00000284343.1	6999	1.46
ENSG00000167604.15	3999	0.56
ENSG00000071082.11	19999	0.78
ENSG00000120949.15	22499	0.95
ENSG00000266721.1	12999	1.1
ENSG00000241243.3	4999	0.37
ENSG00000231654.1	8499	0.87
ENSG00000287286.1	9499	0.53
ENSG00000104147.9	24499	6.86
ENSG00000218739.10	13499	1.4
ENSG00000293360.1	11499	1.18
ENSG00000187987.10	4499	0.38
ENSG00000178381.12	3999	0.96
ENSG00000138363.15	4499	0.39
ENSG00000290164.1	5999	1.11
ENSG00000196504.21	12499	1.76
ENSG00000073536.18	4999	0.64
ENSG00000106245.11	8999	0.83
ENSG00000000460.17	5499	0.83
ENSG00000276368.2	3999	0.69
ENSG00000235881.2	6499	0.84
ENSG00000109618.13	5499	0.46
ENSG00000168026.19	3999	0.49
ENSG00000157483.9	7999	0.55
ENSG00000182541.18	6999	0.55
ENSG00000213380.16	8999	1.55
ENSG00000286546.1	6499	1.13
ENSG00000113522.14	14999	1.28
ENSG00000258159.1	12499	0.6
ENSG00000270403.1	4999	0.23
ENSG00000262227.2	3999	1.3
ENSG00000287393.1	5499	0.51
ENSG00000164151.12	7999	1.63
ENSG00000126953.8	3999	0.76
ENSG00000115464.15	4499	0.71
ENSG00000072121.17	8499	0.74
ENSG00000162736.18	15999	2.79
ENSG00000087302.9	19499	2.98
ENSG00000177673.4	10499	0.9
ENSG00000228863.8	6499	0.64
ENSG00000255299.5	3999	0.34
ENSG00000112812.16	7999	0.81
ENSG00000170734.12	8499	0.93
ENSG00000134697.13	6999	0.58
ENSG00000115977.21	4499	0.47
ENSG00000241258.7	18999	0.88
ENSG00000142676.14	6499	1.06
ENSG00000136888.8	5999	0.76
ENSG00000129055.13	10499	0.54
ENSG00000183048.12	5999	2.21
ENSG00000288899.1	10499	1.76
ENSG00000086102.19	6499	0.35
ENSG00000258285.1	7999	1.21
ENSG00000169067.4	3999	0.42
ENSG00000225945.1	3999	0.74
ENSG00000268401.2	3999	0.38
ENSG00000185049.16	13499	0.65
ENSG00000234793.1	10499	1.98
ENSG00000260349.1	4499	0.77
ENSG00000116761.12	4999	1.0
ENSG00000095564.15	15499	1.17
ENSG00000138674.17	9999	0.69
ENSG00000256349.1	11999	0.65
ENSG00000148943.12	13999	0.7
ENSG00000130830.15	8499	0.57
ENSG00000151150.22	4999	0.5
ENSG00000132842.15	8999	1.02
ENSG00000107185.10	9499	0.62
ENSG00000167083.7	5499	0.45
ENSG00000170949.18	9499	0.61
ENSG00000109270.13	7999	1.68
ENSG00000186132.15	12499	0.55
ENSG00000132300.19	10999	4.12
ENSG00000104131.13	12499	2.45
ENSG00000143776.20	7499	0.59
ENSG00000185896.11	7499	0.99
ENSG00000172728.16	3999	0.74
ENSG00000139668.9	6999	0.67
ENSG00000153187.21	5499	0.48
ENSG00000112679.15	8999	1.08
ENSG00000223993.2	4999	0.46
ENSG00000024048.11	5999	0.49
ENSG00000197808.14	9499	0.94
ENSG00000224877.4	7999	0.55
ENSG00000256771.5	5999	0.4
ENSG00000284820.1	6999	0.43
ENSG00000137073.24	6999	1.16
ENSG00000142937.12	5499	0.73
ENSG00000003756.17	5499	1.43
ENSG00000092470.12	9499	0.57
ENSG00000168906.13	12999	3.49
ENSG00000275106.1	9999	0.98
ENSG00000123146.20	6999	1.01
ENSG00000267213.4	4999	0.45
ENSG00000171206.16	9499	0.68
ENSG00000287733.1	9499	10.16
ENSG00000112619.8	5499	0.3
ENSG00000197647.13	12499	0.79
ENSG00000138138.14	6999	0.83
ENSG00000100216.6	5499	0.38
ENSG00000275052.5	9999	0.51
ENSG00000162066.16	4999	0.73
ENSG00000291043.1	6499	1.17
ENSG00000196981.4	8999	0.49
ENSG00000146282.19	4999	0.53
ENSG00000205056.9	19999	0.86
ENSG00000225611.3	4499	0.96
ENSG00000116903.7	9999	1.58
ENSG00000171659.16	5999	1.3
ENSG00000092871.17	10499	1.77
ENSG00000117481.11	13999	1.6
ENSG00000259780.3	4999	0.74
ENSG00000113595.15	11999	0.99
ENSG00000138778.14	4999	0.32
ENSG00000166405.16	12999	0.7
ENSG00000108599.15	6999	1.06
ENSG00000028116.18	4999	1.02
ENSG00000230322.1	5499	1.14
ENSG00000130429.16	13499	1.57
ENSG00000111196.10	4999	0.73
ENSG00000180089.6	14999	3.91
ENSG00000274135.1	8499	0.68
ENSG00000146918.20	6499	0.66
ENSG00000104892.17	7499	0.45
ENSG00000163257.11	7999	1.93
ENSG00000168566.13	10999	1.3
ENSG00000158195.11	8999	2.5
ENSG00000217702.3	7499	0.9
ENSG00000135446.17	4499	1.28
ENSG00000276399.1	10999	1.94
ENSG00000197323.12	11999	0.67
ENSG00000197043.15	6999	0.5
ENSG00000146842.17	21499	1.26
ENSG00000170852.12	9499	1.42
ENSG00000267405.1	5999	1.27
ENSG00000114902.14	6499	0.72
ENSG00000198026.8	15499	1.19
ENSG00000205189.13	4499	0.34
ENSG00000230882.1	7999	1.03
ENSG00000289031.1	4999	0.9
ENSG00000140941.14	14499	2.3
ENSG00000121774.18	14999	1.11
ENSG00000167971.16	4999	0.62
ENSG00000257496.3	3999	0.45
ENSG00000135164.19	15999	1.47
ENSG00000163938.17	9999	1.02
ENSG00000102606.20	3999	0.45
ENSG00000258890.8	10499	1.08
ENSG00000230033.1	5999	4.92
ENSG00000114841.18	4499	0.43
ENSG00000143322.22	18999	1.18
ENSG00000131263.13	4999	0.43
ENSG00000263884.2	5999	0.43
ENSG00000248724.6	4499	0.33
ENSG00000259732.1	12999	2.28
ENSG00000268912.1	3999	1.29
ENSG00000053371.13	3999	0.48
ENSG00000164405.11	5499	0.35
ENSG00000152465.18	4999	2.55
ENSG00000151532.15	4499	0.87
ENSG00000188725.8	5999	0.78
ENSG00000166987.15	15499	0.55
ENSG00000127311.10	3999	0.75
ENSG00000140259.7	4999	1.02
ENSG00000198522.14	6499	0.47
ENSG00000129810.15	4499	0.52
ENSG00000262343.1	14999	4.77
ENSG00000279277.2	3999	0.43
ENSG00000089280.19	19357	1.46
ENSG00000135248.16	4499	0.37
ENSG00000156735.11	11499	0.63
ENSG00000196584.4	3999	0.75
ENSG00000153037.15	6999	0.55
ENSG00000121594.12	11499	2.29
ENSG00000108518.8	5499	0.78
ENSG00000185298.13	4499	0.83
ENSG00000131153.9	18999	1.6
ENSG00000185475.11	5499	0.87
ENSG00000173992.9	10499	1.13
ENSG00000145414.9	6499	1.06
ENSG00000255051.1	4499	0.43
ENSG00000167258.16	5499	1.77
ENSG00000117419.16	7999	0.65
ENSG00000272391.6	4499	1.77
ENSG00000108106.14	3999	0.37
ENSG00000168056.18	18499	5.1
ENSG00000136816.16	3999	1.21
ENSG00000263961.8	13999	0.6
ENSG00000076685.19	4999	0.47
ENSG00000128563.13	7499	0.46
ENSG00000162757.4	11999	0.94
ENSG00000237522.1	4999	0.96
ENSG00000197037.11	3999	0.58
ENSG00000185808.14	3999	0.36
ENSG00000125871.14	5499	0.46
ENSG00000279443.1	6499	1.85
ENSG00000233223.5	23499	4.11
ENSG00000105656.13	7999	1.51
ENSG00000289155.2	15499	0.65
ENSG00000093072.19	3999	0.48
ENSG00000160679.14	10499	1.48
ENSG00000155827.12	11999	0.59
ENSG00000080839.12	14999	1.0
ENSG00000172943.21	6499	0.91
ENSG00000143977.14	4499	0.37
ENSG00000118900.15	11499	0.75
ENSG00000280758.1	5499	0.36
ENSG00000143319.17	18499	1.17
ENSG00000172543.9	8499	1.43
ENSG00000188313.13	4499	0.35
ENSG00000141741.12	6499	0.96
ENSG00000189298.14	4999	0.74
ENSG00000065665.21	8499	0.69
ENSG00000280354.1	3999	0.24
ENSG00000293268.1	3999	0.92
ENSG00000113300.13	11999	1.21
ENSG00000152439.13	10499	0.93
ENSG00000224367.7	4499	2.1
ENSG00000137076.22	4499	1.54
ENSG00000163660.12	21499	2.15
ENSG00000119509.13	5499	0.8
ENSG00000197013.11	7999	0.55
ENSG00000056558.11	7499	5.81
ENSG00000130347.13	11499	0.44
ENSG00000145375.9	7499	0.41
ENSG00000287510.1	27999	1.2
ENSG00000144535.20	5499	0.5
ENSG00000168259.17	10999	1.85
ENSG00000279718.1	3999	0.25
ENSG00000122566.22	11999	6.88
ENSG00000267254.8	5499	0.94
ENSG00000116885.18	3999	0.26
ENSG00000175003.15	9999	0.66
ENSG00000086015.23	11999	0.67
ENSG00000039123.16	11499	0.79
ENSG00000106665.16	4499	0.63
ENSG00000155229.21	13499	1.41
ENSG00000111725.11	4499	1.11
ENSG00000119953.14	13999	1.31
ENSG00000115053.17	5999	1.67
ENSG00000004142.12	3999	0.84
ENSG00000279529.2	3999	0.49
ENSG00000206710.1	7999	0.4
ENSG00000232491.1	10999	0.92
ENSG00000075420.13	7999	1.14
ENSG00000196367.15	5499	0.75
ENSG00000231691.2	4499	0.48
ENSG00000197756.10	6499	0.9
ENSG00000196152.10	4499	3.21
ENSG00000128590.5	6499	0.74
ENSG00000164070.12	24999	1.22
ENSG00000259326.1	11999	0.71
ENSG00000270679.1	11943	0.6
ENSG00000136463.9	6499	0.59
ENSG00000266933.2	11999	9.22
ENSG00000241490.1	3999	0.84
ENSG00000152683.14	6999	0.66
ENSG00000234883.7	5999	0.7
ENSG00000126432.14	4999	0.53
ENSG00000196646.12	4999	0.75
ENSG00000170037.14	6999	0.8
ENSG00000125386.16	21999	1.19
ENSG00000109475.17	6499	0.7
ENSG00000100296.14	7499	0.84
ENSG00000130733.11	23999	3.72
ENSG00000109771.16	4999	0.88
ENSG00000116560.12	10499	3.44
ENSG00000157540.22	5999	0.94
ENSG00000202089.1	13999	0.98
ENSG00000167770.13	5499	0.4
ENSG00000173145.11	12999	1.33
ENSG00000105373.19	3999	1.25
ENSG00000203472.3	10999	1.0
ENSG00000143924.19	6999	0.93
ENSG00000125835.20	11499	0.68
ENSG00000122483.18	4999	0.46
ENSG00000273456.2	5499	4.9
ENSG00000189241.8	8499	0.85
ENSG00000064995.19	15499	0.98
ENSG00000276729.1	5999	0.44
ENSG00000261526.3	10499	1.23
ENSG00000256262.3	4999	0.33
ENSG00000283108.2	6999	0.49
ENSG00000214941.8	4499	0.32
ENSG00000179262.10	10999	3.5
ENSG00000065600.13	13999	2.18
ENSG00000136930.13	13499	1.36
ENSG00000214456.8	3999	0.37
ENSG00000126067.12	6999	1.26
ENSG00000272345.1	28999	1.11
ENSG00000126461.15	5999	0.86
ENSG00000199598.1	22999	2.49
ENSG00000059378.13	7499	0.57
ENSG00000198551.10	8499	0.53
ENSG00000165669.14	10499	0.94
ENSG00000273983.2	4499	0.43
ENSG00000053501.14	4499	0.39
ENSG00000169495.5	7999	3.97
ENSG00000260249.3	6499	0.6
ENSG00000164253.14	20999	0.84
ENSG00000132475.10	25999	3.83
ENSG00000128891.17	11499	1.2
ENSG00000075240.17	5499	1.27
ENSG00000161204.12	5499	0.72
ENSG00000136527.19	4499	0.55
ENSG00000272936.1	12999	0.68
ENSG00000124251.11	19499	1.02
ENSG00000078898.7	25843	0.57
ENSG00000272843.1	3999	2.31
ENSG00000116691.11	19499	2.74
ENSG00000287697.1	9499	0.6
ENSG00000118855.21	9499	0.61
ENSG00000130305.17	4999	0.58
ENSG00000258172.1	6499	0.51
ENSG00000289372.2	4999	0.58
