ID	Length	WT_03.Aligned.sortedByCoord.out
ENSG00000256771.5	4499	1.19
ENSG00000154310.17	4499	5.6
ENSG00000178935.5	15499	0.52
ENSG00000102158.22	3999	0.66
ENSG00000122359.18	6499	1.04
ENSG00000115942.9	9499	0.62
ENSG00000254799.1	3999	0.72
ENSG00000104231.11	5999	0.33
ENSG00000213854.3	6999	0.83
ENSG00000136048.14	84189	1.73
ENSG00000237522.1	4999	0.81
ENSG00000288899.1	10499	2.36
ENSG00000078177.15	9499	0.83
ENSG00000183808.12	12999	2.02
ENSG00000130347.13	6999	0.46
ENSG00000270804.2	5499	1.68
ENSG00000185515.16	5999	1.83
ENSG00000132603.15	4999	0.65
ENSG00000226859.1	4499	5.42
ENSG00000251952.1	12999	2.0
ENSG00000178229.8	3999	0.84
ENSG00000163507.15	3999	0.97
ENSG00000253474.2	12499	1.07
ENSG00000276071.1	6499	0.65
ENSG00000183484.12	6999	0.53
ENSG00000198624.13	13499	1.01
ENSG00000280758.1	8999	0.55
ENSG00000279846.1	10999	1.14
ENSG00000121410.12	3999	0.41
ENSG00000131153.9	3999	0.57
ENSG00000137713.16	9499	0.62
ENSG00000173145.11	6999	0.83
ENSG00000290537.1	3999	0.26
ENSG00000189144.15	6999	1.21
ENSG00000146535.14	4999	0.76
ENSG00000275801.1	12499	2.12
ENSG00000119314.16	3999	0.67
ENSG00000290078.1	9499	2.7
ENSG00000196668.4	3999	0.32
ENSG00000152455.16	10499	1.93
ENSG00000130303.14	11499	1.38
ENSG00000155229.21	4499	0.45
ENSG00000266680.1	4499	0.51
ENSG00000149634.5	4499	0.76
ENSG00000164241.14	6499	0.81
ENSG00000263528.8	7499	1.55
ENSG00000124243.19	5499	1.81
ENSG00000055044.11	4499	0.51
ENSG00000204110.7	10999	7.47
ENSG00000243414.6	4499	0.74
ENSG00000243710.8	4499	0.59
ENSG00000136273.13	7999	1.15
ENSG00000279277.2	6499	0.8
ENSG00000234741.10	6999	0.63
ENSG00000069493.15	7499	0.64
ENSG00000197111.16	7499	0.79
ENSG00000173163.11	7999	0.64
ENSG00000002919.15	4499	0.79
ENSG00000132436.13	7499	1.14
ENSG00000282988.2	12999	0.71
ENSG00000196152.10	10999	3.26
ENSG00000260852.1	3999	1.33
ENSG00000256040.2	4499	0.74
ENSG00000173614.14	3999	0.87
ENSG00000224220.1	6999	1.9
ENSG00000028116.18	3999	6.39
ENSG00000267257.1	46999	2.43
ENSG00000277423.1	4499	0.67
ENSG00000234883.7	20999	5.58
ENSG00000275418.1	7999	6.24
ENSG00000237886.2	4499	0.39
ENSG00000178921.14	6999	0.78
ENSG00000143119.14	18499	1.28
ENSG00000244267.1	4999	0.37
ENSG00000128891.17	4499	0.97
ENSG00000186532.12	6499	1.97
ENSG00000275074.2	5999	0.83
ENSG00000158457.6	7999	1.65
ENSG00000293076.1	6499	1.2
ENSG00000153044.10	4999	0.57
ENSG00000123600.21	4999	0.71
ENSG00000113812.14	9499	2.3
ENSG00000135185.12	4499	1.78
ENSG00000136908.18	3999	0.31
ENSG00000271936.1	4499	0.69
ENSG00000136738.15	6999	1.08
ENSG00000266017.1	5499	4.51
ENSG00000133818.14	4499	0.47
ENSG00000120280.6	7499	1.69
ENSG00000281706.5	4499	0.64
ENSG00000155827.12	11999	0.73
ENSG00000066827.16	9499	0.52
ENSG00000085840.13	3999	0.62
ENSG00000117724.15	5499	0.5
ENSG00000256262.3	4999	1.13
ENSG00000287265.1	9999	3.55
ENSG00000133619.18	3999	0.43
ENSG00000290292.10	9499	1.37
ENSG00000138166.6	4499	0.38
ENSG00000223290.1	9499	0.96
ENSG00000120334.16	4499	1.61
ENSG00000134575.13	4499	0.66
ENSG00000247134.8	4499	0.86
ENSG00000141027.23	5999	0.7
ENSG00000261324.2	6499	0.51
ENSG00000160193.12	8999	0.93
ENSG00000234705.3	5999	2.01
ENSG00000290164.1	3999	1.1
ENSG00000148219.18	19499	1.06
ENSG00000143319.17	15678	0.97
ENSG00000225519.1	5499	2.59
ENSG00000253666.4	5999	1.04
ENSG00000250413.1	6999	3.07
ENSG00000116514.17	8999	1.11
ENSG00000226659.2	4499	1.48
ENSG00000053371.13	10999	1.45
ENSG00000107185.10	13499	2.22
ENSG00000135912.11	4499	0.65
ENSG00000251131.3	3999	0.49
ENSG00000115514.12	7499	1.61
ENSG00000150756.14	10999	0.55
ENSG00000039123.16	7499	0.87
ENSG00000268889.2	4999	0.6
ENSG00000120509.12	3999	0.39
ENSG00000196670.14	3999	1.1
ENSG00000165983.15	4499	0.91
ENSG00000272982.1	4499	0.47
ENSG00000197713.15	24999	1.81
ENSG00000178057.15	5499	1.76
ENSG00000158769.19	9499	0.74
ENSG00000160055.20	3999	0.32
ENSG00000175634.15	12499	3.32
ENSG00000230155.8	10999	1.41
ENSG00000266852.2	11499	1.62
ENSG00000170222.12	6999	0.67
ENSG00000158042.9	4499	0.78
ENSG00000137500.10	13999	1.09
ENSG00000196605.7	4499	0.57
ENSG00000187742.15	7499	1.27
ENSG00000136874.11	19999	0.66
ENSG00000272606.2	9499	1.36
ENSG00000115368.10	3999	0.67
ENSG00000287812.1	4499	6.21
ENSG00000142676.14	6499	0.49
ENSG00000060237.19	7999	0.53
ENSG00000089048.15	3999	0.42
ENSG00000271361.1	3999	3.7
ENSG00000169951.10	5499	0.47
ENSG00000249049.1	17499	1.71
ENSG00000248309.9	9499	1.67
ENSG00000198171.13	6499	1.19
ENSG00000197043.15	6999	2.73
ENSG00000288904.2	10999	0.55
ENSG00000145414.9	3999	0.44
ENSG00000241258.7	7499	2.5
ENSG00000160271.16	6999	0.44
ENSG00000176788.9	4499	0.43
ENSG00000118961.15	4999	0.74
ENSG00000287815.2	6999	0.74
ENSG00000168137.20	4499	0.88
ENSG00000180357.10	9499	0.62
ENSG00000113522.14	5999	0.77
ENSG00000290085.1	13499	2.07
ENSG00000136436.15	7499	0.95
ENSG00000134330.19	3999	1.86
ENSG00000274422.1	8999	1.23
ENSG00000108798.9	9999	1.55
ENSG00000271538.7	4499	0.4
ENSG00000116771.6	6499	0.56
ENSG00000164167.12	4999	1.12
ENSG00000156110.15	4999	0.62
ENSG00000178567.8	12499	1.08
ENSG00000122223.13	4499	0.36
ENSG00000236352.1	10499	0.7
ENSG00000075131.10	3999	1.85
ENSG00000139133.7	7499	1.48
ENSG00000089094.20	5999	0.69
ENSG00000126353.3	5499	4.14
ENSG00000038210.14	5499	0.98
ENSG00000112996.11	8499	1.46
ENSG00000163257.11	6999	1.42
ENSG00000163568.16	7499	2.13
ENSG00000261221.5	4999	0.6
ENSG00000197265.9	14499	0.67
ENSG00000125726.11	5499	13.75
ENSG00000226779.1	20999	8.71
ENSG00000090661.12	3999	2.04
ENSG00000123353.10	3999	0.58
ENSG00000120725.13	7999	0.79
ENSG00000198498.10	9999	0.92
ENSG00000277728.1	7999	1.01
ENSG00000261366.1	9499	0.84
ENSG00000144843.12	7499	0.81
ENSG00000012817.16	10499	1.15
ENSG00000289378.1	8999	1.24
ENSG00000156587.16	10499	1.43
ENSG00000109790.18	5499	0.41
ENSG00000270207.2	4499	0.42
ENSG00000289112.2	4499	0.79
ENSG00000291033.1	4499	2.27
ENSG00000168288.13	3999	0.49
ENSG00000291120.1	19499	1.01
ENSG00000107036.12	16499	1.03
ENSG00000290100.1	9499	1.13
ENSG00000100902.11	3999	0.46
ENSG00000290888.1	5999	0.68
ENSG00000000460.17	8999	1.21
ENSG00000154124.6	17999	4.16
ENSG00000172155.10	6999	0.38
ENSG00000284343.1	5999	0.89
ENSG00000139190.17	5999	1.34
ENSG00000227090.1	7999	0.7
ENSG00000185947.15	6499	0.93
ENSG00000186638.17	6499	0.89
ENSG00000189042.14	15499	1.08
ENSG00000135018.14	6999	0.32
ENSG00000290770.1	7999	0.68
ENSG00000125910.6	3999	0.86
ENSG00000205981.9	4999	0.49
ENSG00000253182.1	5999	0.48
ENSG00000131378.14	9499	0.84
ENSG00000227920.3	21999	3.4
ENSG00000271555.1	5499	0.62
ENSG00000228544.1	5999	1.18
ENSG00000152689.18	6499	1.73
ENSG00000121281.13	5999	0.46
ENSG00000268912.1	3999	0.39
ENSG00000185433.11	19499	1.17
ENSG00000168116.14	28999	1.11
ENSG00000235381.1	6499	0.68
ENSG00000237638.3	28499	1.91
ENSG00000245261.1	4499	0.47
ENSG00000105246.6	9999	10.93
ENSG00000104147.9	3999	0.7
ENSG00000262227.2	3999	3.43
ENSG00000136816.16	3999	0.75
ENSG00000132485.14	6499	0.83
ENSG00000100557.10	14499	1.42
ENSG00000123992.20	3999	0.71
ENSG00000136937.13	17499	1.18
ENSG00000248866.1	4999	1.11
ENSG00000164405.11	6499	0.97
ENSG00000106665.16	4499	1.03
ENSG00000136936.11	20499	1.23
ENSG00000187987.10	10499	1.94
ENSG00000108788.12	4499	0.6
ENSG00000171574.19	3999	0.69
ENSG00000116874.12	4999	0.82
ENSG00000220744.1	3999	0.37
ENSG00000275638.1	5499	0.82
ENSG00000241859.8	3999	2.66
ENSG00000232104.5	8499	6.99
ENSG00000198612.11	5999	1.21
ENSG00000291283.1	5499	2.2
ENSG00000085999.13	7499	0.7
ENSG00000146192.15	7499	0.87
ENSG00000289082.1	7999	3.15
ENSG00000249685.1	13999	0.83
ENSG00000136536.15	3999	0.29
ENSG00000226107.1	4499	0.46
ENSG00000270802.2	16499	0.7
ENSG00000203993.7	5499	1.75
ENSG00000137106.18	11499	0.57
ENSG00000235013.1	30499	0.93
ENSG00000197044.11	7499	1.06
ENSG00000178951.9	5999	0.35
ENSG00000272831.2	4999	0.63
ENSG00000115839.19	7499	0.76
ENSG00000137809.17	4499	0.39
ENSG00000260236.2	4499	0.5
ENSG00000119408.17	8499	36.76
ENSG00000253853.3	3999	0.28
ENSG00000136870.11	6499	0.81
ENSG00000285972.1	35999	2.2
ENSG00000079246.16	13999	4.54
ENSG00000290989.1	13999	0.96
ENSG00000289470.1	20999	4.26
ENSG00000233695.2	10499	0.54
ENSG00000288788.1	12499	0.65
ENSG00000242444.4	5999	2.18
ENSG00000232271.1	6999	1.79
ENSG00000229267.3	5499	1.1
ENSG00000056558.11	6999	9.22
ENSG00000236202.1	11999	0.48
ENSG00000100162.15	11499	0.87
ENSG00000243960.1	4999	0.9
ENSG00000196562.16	3999	0.42
ENSG00000185404.17	4499	1.28
ENSG00000147536.12	6499	0.51
ENSG00000089022.15	11999	0.73
ENSG00000239407.5	12999	1.96
ENSG00000289836.1	3999	0.38
ENSG00000279208.1	3999	0.34
ENSG00000161204.12	5499	0.6
ENSG00000288772.2	5999	0.97
ENSG00000115165.10	21499	3.73
ENSG00000127191.18	8999	0.96
ENSG00000172667.11	11499	0.97
ENSG00000137054.16	9999	5.3
ENSG00000289303.2	4499	0.65
ENSG00000116791.14	6499	1.29
ENSG00000216365.2	4499	4.68
ENSG00000134996.12	5499	0.65
ENSG00000270883.1	4499	0.38
ENSG00000136146.15	4499	0.54
ENSG00000143799.14	4999	0.46
ENSG00000160229.13	6499	2.12
ENSG00000290165.1	6999	1.18
ENSG00000254635.6	7999	0.68
ENSG00000119401.11	11999	1.44
ENSG00000164751.15	8999	0.57
ENSG00000119509.13	9499	2.9
ENSG00000104671.8	8499	0.72
ENSG00000180626.10	5999	0.94
ENSG00000138083.5	8499	1.1
ENSG00000291118.1	3999	0.64
ENSG00000287920.1	13499	1.7
ENSG00000154079.6	6499	0.82
ENSG00000153048.11	6499	0.53
ENSG00000161654.10	5999	0.63
ENSG00000287733.1	9499	10.3
ENSG00000130368.7	5999	0.89
ENSG00000185156.6	5499	0.96
ENSG00000054967.13	24999	1.5
ENSG00000164180.14	3999	0.69
ENSG00000228192.10	5999	0.85
ENSG00000285744.1	7999	3.05
ENSG00000157483.9	11499	1.29
ENSG00000135049.16	4999	0.82
ENSG00000162959.14	9499	0.68
ENSG00000213413.3	10499	0.9
ENSG00000293389.1	11999	0.69
ENSG00000227765.4	4499	2.6
ENSG00000258216.7	4999	0.38
ENSG00000073605.19	5499	0.55
ENSG00000246790.2	32999	2.33
ENSG00000176410.8	3999	0.5
ENSG00000189362.12	5499	0.62
ENSG00000155115.7	5499	0.68
ENSG00000100418.8	8499	0.49
ENSG00000243089.2	5499	3.03
ENSG00000119523.10	12999	0.65
ENSG00000182934.12	4999	0.57
ENSG00000123219.13	10999	0.6
ENSG00000224066.1	8999	0.66
ENSG00000173535.15	4499	0.96
ENSG00000253047.1	5999	0.96
ENSG00000184445.12	5499	0.67
ENSG00000089280.19	4999	0.89
ENSG00000181544.16	13999	0.82
ENSG00000157593.20	5499	1.78
ENSG00000169299.14	4999	0.55
ENSG00000101109.13	3999	1.36
ENSG00000166295.9	3999	0.46
ENSG00000125037.13	4499	0.65
ENSG00000265376.1	7999	0.96
ENSG00000235366.3	19999	2.97
ENSG00000224950.2	7499	2.71
ENSG00000259421.1	5999	1.27
ENSG00000118363.13	8999	1.1
ENSG00000261766.1	8999	0.85
ENSG00000102390.11	15999	0.79
ENSG00000136824.19	4499	2.45
ENSG00000164975.16	24499	1.09
ENSG00000218283.2	7499	0.52
ENSG00000115561.16	3999	2.18
ENSG00000173588.16	11999	0.63
ENSG00000293434.1	5999	0.48
ENSG00000289526.2	6499	2.29
ENSG00000277369.2	6499	1.01
ENSG00000107263.19	9499	1.54
ENSG00000171307.19	5499	0.44
ENSG00000237590.1	5499	1.66
ENSG00000136463.9	3999	0.71
ENSG00000116830.12	7499	0.92
ENSG00000101350.8	6499	0.63
ENSG00000205138.4	3999	0.44
ENSG00000121594.12	13999	5.67
ENSG00000267254.8	5499	0.41
ENSG00000282221.1	5499	0.72
ENSG00000149084.13	4499	2.54
ENSG00000136932.15	4499	0.59
ENSG00000082641.16	3999	0.57
ENSG00000120158.12	5499	0.6
ENSG00000257242.9	4999	1.44
ENSG00000151532.15	8999	2.16
ENSG00000160049.12	7499	0.9
ENSG00000104131.13	5999	2.3
ENSG00000114021.12	9999	1.58
ENSG00000158711.14	3999	0.53
ENSG00000204172.12	5499	0.72
ENSG00000101343.15	3999	0.69
ENSG00000230795.3	4499	1.68
ENSG00000180712.5	34499	5.1
ENSG00000227598.1	7999	1.58
ENSG00000204685.9	3999	0.57
ENSG00000293025.1	3999	0.63
ENSG00000161791.14	12999	2.02
ENSG00000112679.15	8999	1.84
ENSG00000132275.11	6499	0.84
ENSG00000227502.4	4999	0.46
ENSG00000122515.16	4499	1.7
ENSG00000138363.15	3999	1.5
ENSG00000132912.13	5999	0.48
ENSG00000289923.1	6999	1.23
ENSG00000150977.11	7499	4.68
