ID	Length	WT_20.Aligned.sortedByCoord.out
ENSG00000255487.1	5999	0.6
ENSG00000261526.3	3999	0.42
ENSG00000278637.2	8499	0.37
ENSG00000116560.12	4499	0.55
ENSG00000079387.15	6999	0.57
ENSG00000169136.13	3999	1.14
ENSG00000031691.7	3999	1.0
ENSG00000230322.1	5999	0.44
ENSG00000185947.15	3999	1.01
ENSG00000101109.13	5999	1.44
ENSG00000229591.1	3999	0.43
ENSG00000234883.7	4499	2.91
ENSG00000274695.1	4999	0.55
ENSG00000201659.1	6499	0.64
ENSG00000172667.11	4499	0.4
ENSG00000278876.1	3999	1.19
ENSG00000166377.21	5999	0.62
ENSG00000259652.1	4499	1.64
ENSG00000273361.1	3999	0.88
ENSG00000122566.22	7999	2.86
ENSG00000137496.19	6499	0.88
ENSG00000101310.17	5999	0.99
ENSG00000287308.1	3999	0.46
ENSG00000166526.19	3999	0.48
ENSG00000074966.11	3999	1.42
ENSG00000125458.7	3999	0.52
ENSG00000168495.13	3999	0.78
ENSG00000152556.17	8499	0.84
ENSG00000189180.16	5499	0.59
ENSG00000158195.11	6999	1.65
ENSG00000140941.14	4999	1.73
ENSG00000226853.5	4999	0.63
ENSG00000186532.12	8499	3.07
ENSG00000172943.21	6999	0.81
ENSG00000076258.10	4499	0.49
ENSG00000271361.1	4999	0.39
ENSG00000255272.1	4499	0.41
ENSG00000142655.13	4499	0.42
ENSG00000266852.2	3999	0.68
ENSG00000169495.5	5999	2.6
ENSG00000142185.18	4499	0.24
ENSG00000099968.18	4999	1.16
ENSG00000096080.12	4499	0.44
ENSG00000168126.3	12999	0.88
ENSG00000141027.23	4999	1.17
ENSG00000136436.15	8999	4.63
ENSG00000263080.1	6499	0.43
ENSG00000278743.2	5999	0.53
ENSG00000288818.1	13499	1.08
ENSG00000275709.1	4999	0.56
ENSG00000203995.11	8499	0.92
ENSG00000162511.8	6499	3.48
ENSG00000176933.5	3999	0.44
ENSG00000176681.15	3999	0.74
ENSG00000170037.14	5499	0.52
ENSG00000119689.15	4999	0.98
ENSG00000131931.8	4999	0.59
ENSG00000231691.2	7999	0.37
ENSG00000139971.15	6999	0.53
ENSG00000207020.1	6499	0.4
ENSG00000184611.14	5999	0.37
ENSG00000287250.1	3999	0.79
ENSG00000285553.1	7499	0.54
ENSG00000143344.16	9999	0.41
ENSG00000218233.1	8999	0.9
ENSG00000262227.2	4499	0.76
ENSG00000123268.9	10499	1.24
ENSG00000289015.1	6499	1.34
ENSG00000145287.11	4499	0.51
ENSG00000068724.18	4499	0.45
ENSG00000273983.2	6999	0.78
ENSG00000130429.16	7499	0.94
ENSG00000273784.5	3999	0.4
ENSG00000289155.2	3999	0.68
ENSG00000126953.8	4999	0.64
ENSG00000197798.9	5499	0.93
ENSG00000287914.1	4999	0.39
ENSG00000119408.17	6499	0.57
ENSG00000135679.27	6999	0.63
ENSG00000291101.1	8499	0.48
ENSG00000271991.3	4999	0.74
ENSG00000135446.17	5499	0.55
